"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Early_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Early_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Early_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Early_groupMean","baseMean"
"ENSG00000119640","ACYP1","protein_coding","-","chr14",131.193108864614,33.3470347535593,132.323122836789,35.7118440885322,131.085497932462,54.9617424177563,-1.5500971694264,6.17217460170849e-05,8.85202059241392e-05,131.533909877955,41.340207086616,86.4370584822855
"ENSG00000119650","IFT43","protein_coding","+","chr14",149.902975950266,28.1427558798758,93.0537385262027,23.0816484993995,144.387030153785,22.4780914495793,-2.27030674115299,7.34774440130568e-08,1.45430765734775e-07,129.114581543418,24.5674986096182,76.8410400765182
"ENSG00000119655","NPC2","protein_coding","-","chr14",915.843423989953,88.0569466700083,1013.73252368588,121.314819143704,985.713580773104,200.697295112348,-2.75768378941865,1.72754302051688e-15,1.55913722492416e-14,971.763176149645,136.689686975353,554.226431562499
"ENSG00000119661","DNAL1","protein_coding","+","chr14",332.168789913886,109.463234097326,384.763541485406,73.4135786499032,494.653501055951,147.060983082201,-1.78175813262796,4.27909452111324e-07,7.71332211666848e-07,403.861944151747,109.979265276477,256.920604714112
"ENSG00000119669","IRF2BPL","protein_coding","-","chr14",273.691945986481,91.3214644546868,283.658769341063,74.8158359173441,358.254997753625,93.5479951037057,-1.73491313049523,1.17114130244492e-07,2.26457654690771e-07,305.201904360389,86.5617651585789,195.881834759484
"ENSG00000119673","ACOT2","protein_coding","+","chr14",301.689938042139,78.9030271957346,308.184589268263,66.9898737840796,292.275738536942,114.725577136761,-1.70402438896795,5.16589390037466e-07,9.20941037053382e-07,300.716755282448,86.8728260388583,193.794790660653
"ENSG00000119681","LTBP2","protein_coding","-","chr14",7.52725249556271,37.3445421452327,16.0475252746031,31.8026520348853,4.12202172714273,32.2835190922469,1.60973312152139,0.0073823118207184,0.00890211103370771,9.23226649910284,33.810237757455,21.5212521282789
"ENSG00000119682","AREL1","protein_coding","-","chr14",1142.15628056386,509.05569932438,1272.44936842343,464.860035010321,1599.45913030815,725.187892410579,-1.17088573424247,8.74106917535953e-05,0.000123846641699023,1338.02159309848,566.36787558176,952.194734340121
"ENSG00000119684","MLH3","protein_coding","-","chr14",783.406842367172,234.167309159967,715.828290513907,237.621937703691,1082.46058570433,319.082428681333,-1.63280448496371,1.17933143745054e-07,2.27929591112624e-07,860.565239528471,263.62389184833,562.094565688401
"ENSG00000119685","TTLL5","protein_coding","+","chr14",632.397447562445,182.304863499676,644.860212210674,164.507485394571,787.258459253689,236.54430923576,-1.75461187926724,7.31991294649618e-09,1.64406245221987e-08,688.172039675603,194.452219376669,441.312129526136
"ENSG00000119686","FLVCR2","protein_coding","+","chr14",59.9488954393208,16.6374213525057,53.1429542912704,21.2058627815119,56.8559783480449,37.3786024561776,-0.977264434484682,0.0309728627518639,0.0354798056036454,56.649276026212,25.0739621967317,40.8616191114719
"ENSG00000119688","ABCD4","protein_coding","-","chr14",382.895064589874,85.0909299325796,453.521056061876,67.6915346904698,790.283750814852,156.208154960325,-2.28318442663904,7.80626492447664e-09,1.74798876961407e-08,542.233290488868,102.996873194458,322.615081841663
"ENSG00000119689","DLST","protein_coding","+","chr14",2043.52527963017,729.010103840459,2129.38111327981,689.888111297308,2860.19737159811,986.223980636013,-1.48184868839395,4.02400158621666e-07,7.28903655360005e-07,2344.3679215027,801.70739859126,1573.03766004698
"ENSG00000119699","TGFB3","protein_coding","-","chr14",31.8418983168021,68.2003459869714,55.9131042905817,57.0953817966657,49.4698281005588,59.1938633018379,0.365184484846437,0.356798455629948,0.375557274887781,45.7416102359808,61.496530361825,53.6190702989029
"ENSG00000119703","ZC2HC1C","protein_coding","+","chr14",34.8489202882416,33.128172864592,43.7364799258551,33.4033679217423,64.6376090901962,50.2645828960857,-0.224102574597616,0.58685419333168,0.605798186660307,47.741003101431,38.9320412274733,43.3365221644522
"ENSG00000119705","SLIRP","protein_coding","+","chr14",580.694209534847,243.762777278529,692.088408333441,296.657085879305,708.186899920154,307.362152738625,-1.16130684713708,5.01848412420787e-05,7.24307198800043e-05,660.323172596148,282.59400529882,471.458588947483
"ENSG00000119707","RBM25","protein_coding","+","chr14",4783.10332530961,2605.41878992289,5268.76498153507,2577.01331242432,6136.69068961867,3364.69679523267,-0.870432875081829,0.00121329655610077,0.00155381803785954,5396.18633215445,2849.04296585996,4122.61464900721
"ENSG00000119711","ALDH6A1","protein_coding","-","chr14",528.311446642126,91.9248117319647,523.772757612201,126.702029661649,713.175634957115,219.81418921967,-1.91662647020254,1.14630482891454e-07,2.21909010728352e-07,588.419946403814,146.147010204428,367.283478304121
"ENSG00000119714","GPR68","protein_coding","-","chr14",59.9139501670381,38.07869442733,106.638543716907,61.197613437205,184.707473524657,129.520119934414,-0.491459628471584,0.251306332273826,0.267517456002151,117.086655802867,76.2654759329829,96.6760658679252
"ENSG00000119718","EIF2B2","protein_coding","+","chr14",599.336965170511,42.9871571687594,761.204975335182,80.3987505497297,781.141422970043,117.950447525614,-3.06863474426872,3.92403008248239e-16,4.32300967746104e-15,713.894454491912,80.4454517480343,397.169953119973
"ENSG00000119720","NRDE2","protein_coding","-","chr14",695.986049544634,271.660546635298,1052.98784713089,221.364677992892,977.8676959373,421.269417054409,-1.491111126394,5.98884221560458e-06,9.45556192888089e-06,908.947197537607,304.764880560867,606.856039049237
"ENSG00000119723","COQ6","protein_coding","+","chr14",242.221039755773,75.8158212218633,298.658405754728,108.935505036984,471.807861778761,110.441632831238,-1.67422745339414,3.05360258783777e-06,4.97935857487548e-06,337.562435763087,98.3976530300285,217.980044396558
"ENSG00000119725","ZNF410","protein_coding","+","chr14",1145.51085205492,339.888424190092,1341.6762518424,351.378164410925,1284.4499853708,474.479475184288,-1.63182290360989,1.33778984888419e-08,2.90755501322515e-08,1257.21236308938,388.582021261768,822.897192175572
"ENSG00000119729","RHOQ","protein_coding","+","chr2",1797.55108099914,145.175211146139,2458.9129850337,253.297216824593,2656.3614337852,341.297792037216,-3.15630595129009,2.50558054038836e-19,7.58210459178389e-18,2304.27516660601,246.590073335983,1275.432619971
"ENSG00000119737","GPR75","protein_coding","-","chr2",41.4415521180674,88.9729999613945,52.7580157260797,79.6207252860034,112.822165265416,151.625681384773,0.535646395993806,0.190529050181327,0.20512645329804,69.0072443698544,106.739802210724,87.8735232902889
"ENSG00000119760","SUPT7L","protein_coding","-","chr2",1056.50377572436,170.440279091314,1232.8627600622,245.965263464742,1570.99459345045,352.268805002097,-2.24968846432734,2.53434343783494e-11,8.69673769038950e-11,1286.787043079,256.224782519384,771.505912799193
"ENSG00000119771","KLHL29","protein_coding","+","chr2",140.437589999615,65.9587247333185,88.9359823652126,54.1197386796477,205.361732941622,112.318945242372,-0.777557575934854,0.0481756291308896,0.0542405598893031,144.911768435483,77.4658028851129,111.188785660298
"ENSG00000119772","DNMT3A","protein_coding","-","chr2",364.281945071757,136.862552604319,256.359866374636,134.695792769458,739.155996339591,225.696245874859,-1.31974995037299,0.000683440147896502,0.000894817287806951,453.265935928662,165.751530416212,309.508733172437
"ENSG00000119777","TMEM214","protein_coding","+","chr2",1385.45466306233,185.54240989239,1369.33745990814,223.841392602982,2102.94749373481,378.641033684982,-2.54463022940408,2.2339117244834e-13,1.1690244813838e-12,1619.24653890176,262.674945393451,940.960742147605
"ENSG00000119778","ATAD2B","protein_coding","-","chr2",837.277774770625,343.480806433252,805.928526284235,308.55175366609,1040.81525380661,425.00968384026,-1.25239313095713,1.55792405387748e-05,2.35809371404009e-05,894.673851620489,359.014081313201,626.843966466845
"ENSG00000119782","FKBP1B","protein_coding","+","chr2",15.8362529017255,14.4952500046067,35.2022324638863,9.43795815321387,30.2225882753138,19.1442589576325,-0.653746635692812,0.190989158918828,0.205603105115783,27.0870245469752,14.359155705151,20.7230901260631
"ENSG00000119787","ATL2","protein_coding","-","chr2",927.258911251373,835.375586277713,1148.45485324304,642.619028892271,1126.0656361904,744.909863655881,-0.489599973638073,0.070616631987166,0.0786016923492144,1067.25980022827,740.968159608622,904.113979918447
"ENSG00000119801","YPEL5","protein_coding","+","chr2",949.345116635331,109.621137593143,1247.1449269709,139.135900109293,1107.5336205748,179.866508800077,-2.88882579504372,5.2286963137295e-20,1.99567531561443e-18,1101.34122139367,142.874515500838,622.107868447256
"ENSG00000119812","FAM98A","protein_coding","-","chr2",1775.95996351497,194.646102846176,1793.3676319217,273.329228662907,1925.96113996128,420.203995502543,-2.55994553442321,8.14508298973993e-15,6.08797359030972e-14,1831.76291179931,296.059775670542,1063.91134373493
"ENSG00000119820","YIPF4","protein_coding","+","chr2",1497.61932876939,257.441535390124,1725.92126038422,225.272093340678,1817.3425146635,398.967279565712,-2.45105917501268,5.78099589062809e-15,4.47941999855348e-14,1680.29436793904,293.893636098838,987.094002018937
"ENSG00000119844","AFTPH","protein_coding","+","chr2",2960.66887830794,435.118886794698,3126.22554437578,503.494330252994,3518.23566327749,810.07549481727,-2.39279691770358,2.43516290973281e-14,1.61779042941935e-13,3201.71002865374,582.896237288321,1892.30313297103
"ENSG00000119862","LGALSL","protein_coding","+","chr2",193.187469536773,40.9523251596671,196.61391842039,38.4315453430695,163.936472248278,34.376654362232,-2.19070990464981,2.05997358361837e-09,5.05571612556992e-09,184.579286735147,37.9201749549896,111.249730845068
"ENSG00000119866","BCL11A","protein_coding","-","chr2",169.529344651897,16.0890120568461,102.739420210141,55.2907732543156,175.306766587345,38.970357032432,-1.87666523003059,3.83378563765242e-05,5.58774965073952e-05,149.191843816461,36.7833807811979,92.9876122988294
"ENSG00000119878","CRIPT","protein_coding","+","chr2",266.699967367288,96.055356077495,362.548351463301,109.396033836649,425.299640757183,110.426075113585,-1.65445176490755,4.60035810833893e-07,8.25844896644914e-07,351.515986529257,105.292488342576,228.404237435917
"ENSG00000119899","SLC17A5","protein_coding","-","chr6",308.586235056582,59.4089077309292,329.380711320301,83.8639627201645,334.332665718094,147.257031219801,-1.63556867516803,9.45768975409845e-06,1.46355460594419e-05,324.099870698326,96.8433005569649,210.471585627645
"ENSG00000119900","OGFRL1","protein_coding","+","chr6",805.518286273017,78.7560656257298,701.148873082906,103.2811415013,960.242072266099,166.956414264158,-2.74791902502147,3.54218620553751e-15,2.92267414113807e-14,822.303077207341,116.331207130396,469.317142168868
"ENSG00000119906","SLF2","protein_coding","+","chr10",1055.53506559655,393.389818083277,1114.98640669684,446.023571917095,1568.57621219025,669.710803428061,-1.2315919012972,8.3188046082818e-05,0.0001180192999103,1246.36589482788,503.041397809478,874.703646318678
"ENSG00000119912","IDE","protein_coding","-","chr10",1868.75439945863,408.633148924853,2308.41128332377,454.907592738706,2548.46462140233,469.219000728782,-2.28094960187525,4.77432968088862e-16,5.10296917653786e-15,2241.87676806158,444.253247464114,1343.06500776285
"ENSG00000119917","IFIT3","protein_coding","+","chr10",2446.35581951839,397.919367238188,2224.40833598968,450.267275211969,2034.95245581425,608.20796014017,-2.14450249037905,2.03184161392674e-13,1.0718123038779e-12,2235.23887044077,485.464867530109,1360.35186898544
"ENSG00000119922","IFIT2","protein_coding","+","chr10",636.466585152922,98.5189640514573,407.394312593375,48.8979164475583,421.013144756227,93.6762286119224,-2.52707470526619,9.95120868800855e-12,3.67601315006298e-11,488.291347500841,80.364369703646,284.327858602244
"ENSG00000119927","GPAM","protein_coding","-","chr10",789.290267823522,310.3010754319,1061.5085917107,337.65272888472,1034.53892744514,398.226896748089,-1.3988224505413,1.30821125462518e-06,2.21790450848619e-06,961.779262326455,348.726900354903,655.253081340679
"ENSG00000119929","CUTC","protein_coding","+","chr10",461.380396201214,53.2386244840665,496.623006590817,71.9754716841688,467.113948173318,98.7929441043183,-2.59904629102931,2.03630996386527e-14,1.37756543696134e-13,475.03911698845,74.6690134241845,274.854065206317
"ENSG00000119950","MXI1","protein_coding","+","chr10",217.03339526263,73.8246537140809,114.667437202986,69.052962577073,153.129489263412,120.957130177201,-0.778353058958266,0.0354747808738039,0.0403787982009473,161.610107243009,87.9449154894516,124.77751136623
"ENSG00000119953","SMNDC1","protein_coding","-","chr10",862.502632724475,220.328206434636,1043.88265384453,166.401951374106,868.665706444987,299.571734336723,-1.94362191250885,8.15986969724988e-10,2.13648104133349e-09,925.01699767133,228.767297381822,576.892147526576
"ENSG00000119965","C10orf88","protein_coding","-","chr10",291.366745174118,123.133964938313,389.327864677992,145.870427115841,389.459530993875,172.552486219543,-1.19990769525388,0.000141040695865278,0.000195936775094278,356.718046948662,147.185626091232,251.951836519947
"ENSG00000119969","HELLS","protein_coding","+","chr10",1877.39546912036,978.727209914208,2063.94484382514,770.465840657554,2514.36392427832,1253.55982885318,-1.04014504320207,0.000352133204603383,0.000471850518331509,2151.90141240794,1000.91762647498,1576.40951944146
"ENSG00000119977","TCTN3","protein_coding","-","chr10",947.818400019523,74.8341326605691,1030.2537842741,110.562495172126,1187.86632680966,172.706027528314,-3.07538480455645,1.55155650489361e-18,3.75419561674872e-17,1055.31283703443,119.367551787003,587.340194410716
"ENSG00000119979","DENND10","protein_coding","+","chr10",667.831829144383,81.1510538020875,896.248867665386,86.8924092230289,832.834815127354,150.955033419992,-2.83983245887481,1.1070510442608e-16,1.45217604830307e-15,798.971837312374,106.33283214837,452.652334730372
"ENSG00000120008","WDR11","protein_coding","+","chr10",1548.01790630249,666.780940962496,1753.67060309743,576.310355577128,2511.1150198945,947.020487301403,-1.33134142973206,1.99259636655305e-05,2.98511018093893e-05,1937.60117643147,730.037261280342,1333.81921885591
"ENSG00000120029","ARMH3","protein_coding","-","chr10",1006.13977907738,188.792912618013,1149.82054313716,241.531952647265,1456.92932702336,395.420057471375,-2.04744134033772,1.55164455347862e-09,3.8732190626074e-09,1204.29654974597,275.248307578884,739.772428662426
"ENSG00000120049","KCNIP2","protein_coding","-","chr10",89.1161234537821,30.228746696073,87.2552931331301,26.0885093747098,137.765211176899,58.1887375250929,-1.28347688582886,0.00273216794139682,0.00340391819338814,104.712209254604,38.1686645319586,71.4404368932811
"ENSG00000120053","GOT1","protein_coding","-","chr10",1006.15657670083,191.816611000205,849.796952844507,197.092515634972,1044.39099485591,237.55503967412,-2.15271501055317,1.23709426640294e-13,6.89138387951015e-13,966.78150813375,208.821388769766,587.801448451758
"ENSG00000120063","GNA13","protein_coding","-","chr17",3469.0883477931,667.712679348738,3434.85124090264,742.919923998847,4169.27488562659,1139.99394155199,-2.05344279695669,1.23485307488216e-11,4.48183484110604e-11,3691.07149144078,850.20884829986,2270.64016987032
"ENSG00000120071","KANSL1","protein_coding","-","chr17",923.959392463183,630.968834706232,874.086250044516,535.375132246302,1287.09840290111,908.638572876293,-0.522314579290548,0.0831155100317195,0.0920894011326252,1028.3813484696,691.660846609609,860.021097539606
"ENSG00000120093","HOXB3","protein_coding","-","chr17",244.885755381472,75.7104574539542,196.672920558051,86.473316209579,498.227327376934,142.123274799138,-1.49073356267049,0.000184238858586247,0.00025350787007704,313.262001105486,101.43568282089,207.348841963188
"ENSG00000120129","DUSP1","protein_coding","-","chr5",53.0068861588344,1.57476354106905,48.0693167651971,7.23807675268541,49.7759295757502,8.42329768374204,-2.8710275347682,5.20587388348109e-06,8.27568182041492e-06,50.2840441665939,5.74537932583217,28.014711746213
"ENSG00000120137","PANK3","protein_coding","-","chr5",2746.56829024778,1004.38441124192,2676.21161363827,832.791784284508,3220.50268176494,1269.91722274355,-1.41385317399687,6.06201695709008e-07,1.07165373728208e-06,2881.094195217,1035.69780608999,1958.3960006535
"ENSG00000120158","RCL1","protein_coding","+","chr9",305.055151005242,76.8304221125216,412.675969161195,116.802955035803,481.229281569647,140.124655511179,-1.74899005009089,5.29005278232043e-07,9.41798142046574e-07,399.653467245362,111.252677553168,255.453072399265
"ENSG00000120159","CAAP1","protein_coding","-","chr9",557.464440857444,105.019966999516,524.635840671869,134.583386053335,539.144429064979,120.886109571861,-2.1054009924125,3.25937703938874e-12,1.32298281749735e-11,540.41490353143,120.163154208237,330.289028869834
"ENSG00000120217","CD274","protein_coding","+","chr9",1284.3549821018,65.1619543996942,1227.92791646812,88.7634808753772,1361.95923121051,239.007253198484,-3.20930476962478,1.08378482088106e-14,7.84302263037595e-14,1291.41404326014,130.977562824518,711.195803042331
"ENSG00000120253","NUP43","protein_coding","-","chr6",1220.00870650577,229.957030689503,1264.150023512,300.154430911316,1612.51562222019,436.502630535295,-2.00901886159464,4.11449557464995e-10,1.1342663476062e-09,1365.55811741265,322.204697378704,843.881407395679
"ENSG00000120254","MTHFD1L","protein_coding","+","chr6",1265.16099881758,396.840662749052,1037.04685367094,427.341158323093,1133.79252852589,458.330473162552,-1.3643294670745,6.45380359465735e-07,1.13666871289053e-06,1145.33346033814,427.504098078233,786.418779208185
"ENSG00000120265","PCMT1","protein_coding","+","chr6",1539.44675218945,241.001053688923,1463.04619975602,324.57320481621,1336.59259719682,376.704034409121,-2.14320288999629,4.19362467215804e-13,2.05631857111372e-12,1446.3618497141,314.092764304751,880.227307009426
"ENSG00000120278","PLEKHG1","protein_coding","+","chr6",79.2309312201467,107.809853064675,115.003525628991,97.1039412893963,180.582363695425,139.393776485306,-0.0928961907411954,0.794429040946045,0.806562932252755,124.938940181521,114.769190279793,119.854065230657
"ENSG00000120280","TASL","protein_coding","-","chrX",798.00678851267,49.6071165896791,964.962456810422,90.8710996002188,1103.47050615124,181.918581604152,-3.05646556608959,7.28629537106774e-14,4.28273456683922e-13,955.479917158109,107.465599264683,531.472758211396
"ENSG00000120306","CYSTM1","protein_coding","+","chr5",708.651823535276,82.7267839016892,636.068749823833,104.049594608078,674.905325695452,144.130593020526,-2.54303285636352,4.03019608211409e-15,3.27059533906542e-14,673.208633018187,110.302323843431,391.755478430809
"ENSG00000120314","WDR55","protein_coding","+","chr5",945.233177608914,172.220149418589,916.59172619597,185.181575532734,1254.17130886001,288.718207290025,-2.19826196312864,8.57745178117427e-12,3.21267519705141e-11,1038.66540422163,215.373310747116,627.019357484373
"ENSG00000120333","MRPS14","protein_coding","-","chr1",761.172685413514,35.1351268507105,730.257555000973,105.397672055207,934.622835815934,120.481156291773,-3.12465204851793,9.21914145276756e-15,6.78785822458903e-14,808.684358743473,87.0046517325634,447.844505238018
"ENSG00000120334","CENPL","protein_coding","-","chr1",411.28377656269,146.0565952842,462.943565921165,173.360062444735,396.347164649584,163.739671834222,-1.32745256909275,7.78179286940344e-06,1.21405819133414e-05,423.524835711146,161.052109854386,292.288472782766
"ENSG00000120370","GORAB","protein_coding","+","chr1",561.864825844481,19.9713521304227,760.289156694721,58.9608386914703,756.869883806124,94.5649349125233,-3.48248892773303,1.6985262447187e-15,1.53529125496651e-14,693.007955448442,57.8323752448054,375.420165346624
"ENSG00000120437","ACAT2","protein_coding","+","chr6",2653.86196612239,473.124646060333,2376.23150087675,490.181932054836,2168.58427102101,577.187161273296,-2.17265687766929,3.0877285876214e-15,2.60028502837982e-14,2399.55924600672,513.497913129488,1456.5285795681
"ENSG00000120438","TCP1","protein_coding","-","chr6",6173.43434674838,2612.24912613514,6487.74150666759,2363.88052559689,6666.40900357625,3118.89102374336,-1.20300357178522,4.91478136098469e-06,7.8392684097022e-06,6442.52828566407,2698.34022515846,4570.43425541127
"ENSG00000120451","SNX19","protein_coding","-","chr11",1651.30589240351,254.547299356935,2426.56301314026,337.447248963209,2528.44381341895,498.388776247365,-2.52722685873082,3.55482215334641e-14,2.26864378200619e-13,2202.10423965424,363.46110818917,1282.7826739217
"ENSG00000120458","MSANTD2","protein_coding","-","chr11",250.024659132206,84.6473731885046,275.396229597993,54.4047055160606,367.768204801245,163.198999601155,-1.4363848938088,0.000264132073905948,0.000357166936966305,297.729697843815,100.75035943524,199.240028639528
"ENSG00000120509","PDZD11","protein_coding","-","chrX",481.359805218928,107.509044480587,551.64357219469,102.351862075617,536.553885566905,149.97947222563,-2.05467007211836,6.6489340938003e-11,2.10404354634515e-10,523.185754326841,119.946792927278,321.566273627059
"ENSG00000120519","SLC10A7","protein_coding","-","chr4",743.491493092742,54.8086918995209,814.494658358352,105.758829642776,575.49087061252,139.015390974294,-2.75402438063545,9.91324784895143e-14,5.64454035364742e-13,711.159007354538,99.8609708388635,405.509989096701
"ENSG00000120526","NUDCD1","protein_coding","-","chr8",1146.10421553014,109.510356375698,1189.38529221483,132.893599654563,994.14910001809,181.449576394734,-2.91706687119418,1.16103558829958e-20,5.35714032719771e-19,1109.87953592102,141.284510808332,625.582023364676
"ENSG00000120533","ENY2","protein_coding","+","chr8",1618.97803772507,102.905158898879,1756.00468042348,215.3182815356,1853.43414140531,363.282530532934,-2.84923071332262,2.48268515709242e-13,1.28163746853043e-12,1742.80561985129,227.168656989138,984.987138420212
"ENSG00000120539","MASTL","protein_coding","+","chr10",1046.7426819405,558.124149254112,889.486797893592,401.816124714189,1031.43613803853,561.400853116881,-0.90682666167032,0.00130925675009466,0.00167254651987908,989.221872624207,507.113709028394,748.1677908263
"ENSG00000120594","PLXDC2","protein_coding","+","chr10",393.81698135426,33.5818603799375,624.988926956761,62.5624589441997,801.071778733964,97.0931937157293,-3.14027547122075,2.22342709211175e-14,1.49474939510604e-13,606.625895681662,64.4125043466222,335.519200014142
"ENSG00000120616","EPC1","protein_coding","-","chr10",870.446956408683,97.649712412985,930.679454511892,152.070172415087,983.080928367733,203.915636240425,-2.54457650599728,2.31604718362677e-14,1.54845613588317e-13,928.069113096103,151.211840356166,539.640476726134
"ENSG00000120647","CCDC77","protein_coding","+","chr12",451.617138635814,126.323338265394,544.75704633247,137.340900927663,459.060256612813,180.900371784703,-1.63823285032875,1.27652288521046e-07,2.45716393455905e-07,485.144813860366,148.188203659254,316.66650875981
"ENSG00000120656","TAF12","protein_coding","-","chr1",573.052648383998,97.0452299866382,739.21728646072,187.307827648883,529.257729074864,176.843644979746,-1.91473037836172,2.04610725795508e-08,4.34173979127053e-08,613.842554639861,153.732234205089,383.787394422475
"ENSG00000120659","TNFSF11","protein_coding","+","chr13",58.7618357291765,17.8089996393568,63.4114130094437,11.0731147601631,53.8422167552181,28.3916636117894,-1.41174844484536,0.00339839109575278,0.00420252544366083,58.6718218312794,19.0912593371031,38.8815405841913
"ENSG00000120662","MTRF1","protein_coding","-","chr13",466.409346509495,144.122586407119,423.400067820351,144.218677336833,493.909631443999,204.023310598779,-1.41743194152343,4.16215044254324e-06,6.68656673946662e-06,461.239681924615,164.12152478091,312.680603352763
"ENSG00000120675","DNAJC15","protein_coding","+","chr13",689.12817981551,73.3921524731276,786.87466021923,70.1562270388228,816.41157686394,131.295085245515,-2.99322852079123,1.92210109057022e-18,4.51236113167199e-17,764.138138966227,91.6144882524883,427.876313609358
"ENSG00000120685","PROSER1","protein_coding","-","chr13",1515.19278340962,239.121152205096,1788.73567453267,314.094968288196,2675.51059280706,439.821057836724,-2.51475809469911,1.1368605590313e-13,6.38714821199349e-13,1993.14635024978,331.012392776672,1162.07937151323
"ENSG00000120686","UFM1","protein_coding","+","chr13",2159.02009323994,661.500148371285,2237.64454704238,741.573572382051,2209.89767253563,771.986308054541,-1.55051351764091,4.25075492712009e-09,9.9025265402018e-09,2202.18743760598,725.020009602625,1463.6037236043
"ENSG00000120688","WBP4","protein_coding","+","chr13",726.662507496486,130.698665986397,798.359596400854,200.27240493192,729.962099384407,224.097144952565,-1.95166061668024,4.95825940266007e-10,1.34278153472817e-09,751.661401093916,185.022738623628,468.342069858772
"ENSG00000120690","ELF1","protein_coding","-","chr13",4168.85851124006,269.883169599141,4711.10476648442,525.731401561705,5001.17179234814,720.997475043604,-3.1231292519717,8.95988786837119e-19,2.34354466794288e-17,4627.04502335754,505.537348734817,2566.29118604618
"ENSG00000120694","HSPH1","protein_coding","-","chr13",3584.54209633532,818.271061271217,4114.60050710942,918.586271287875,4376.37368673285,1245.92536150946,-1.95779845477391,9.83732864668838e-12,3.63621594962877e-11,4025.17209672586,994.260898022851,2509.71649737436
"ENSG00000120696","KBTBD7","protein_coding","-","chr13",188.884800278625,46.447190840684,209.808455276634,44.247320749277,265.363783545579,75.0111309264618,-1.89723433252128,3.35388253973062e-07,6.14004923566343e-07,221.352346366946,55.2352141721409,138.293780269543
"ENSG00000120697","ALG5","protein_coding","-","chr13",958.829828417961,44.8632579716432,1085.76034737587,88.0039463639487,938.211342612415,145.14345812075,-3.34530081961568,5.41221183956648e-18,1.09278652706059e-16,994.267172802081,92.6702208187806,543.468696810431
"ENSG00000120699","EXOSC8","protein_coding","+","chr13",2088.32522949263,155.722660422016,1744.06929787223,267.650833527333,1812.09164842053,343.588345992208,-2.81281013074377,4.19911022499786e-17,6.2574146325157e-16,1881.49539192847,255.653946647185,1068.57466928783
"ENSG00000120705","ETF1","protein_coding","-","chr5",4459.9440615496,1088.17348508237,4653.76615555111,1240.17441117011,4896.21484942716,1479.50982995109,-1.82804904479348,1.66355292918479e-11,5.89139726372777e-11,4669.97502217596,1269.28590873452,2969.63046545524
"ENSG00000120709","FAM53C","protein_coding","+","chr5",1221.0501998892,1039.25197715372,1218.53381660842,862.024308333833,1531.75704446889,1427.24123716465,-0.232101298565382,0.414555954594728,0.434034692041839,1323.7803536555,1109.50584088407,1216.64309726978
"ENSG00000120725","SIL1","protein_coding","-","chr5",544.815549622247,80.5644144102887,645.329349129619,89.4318779645245,758.124664236803,150.560843945845,-2.52688188330021,2.28181331114479e-13,1.19093141144531e-12,649.423187662889,106.852378773553,378.137783218221
"ENSG00000120727","PAIP2","protein_coding","+","chr5",1939.77934767676,476.221033632339,2264.53905179473,591.267713651277,2498.07042634464,713.4767419046,-1.85042489608913,1.66093195116128e-10,4.92288247648804e-10,2234.12960860538,593.655163062739,1413.89238583406
"ENSG00000120733","KDM3B","protein_coding","+","chr5",1885.56199559131,592.295161158653,2134.76917842498,633.150610885673,3174.38618943317,1077.39437342313,-1.55824193427735,2.3613617328828e-06,3.89782812827418e-06,2398.23912114982,767.613381822485,1582.92625148615
"ENSG00000120738","EGR1","protein_coding","+","chr5",60.7144220584159,67.7070801784563,84.4002529329489,53.8948334153502,107.819884641568,87.6349412899203,-0.223749643421136,0.547626030689319,0.566787193414627,84.3115198776443,69.7456182945756,77.0285690861099
"ENSG00000120742","SERP1","protein_coding","-","chr3",4348.13897358774,267.844902676422,4439.73721482556,486.475805674279,4767.01592016315,661.351192549356,-3.19460482787234,9.5299392323745e-21,4.54670326602641e-19,4518.29736952548,471.890633633352,2495.09400157942
"ENSG00000120756","PLS1","protein_coding","+","chr3",224.036433136245,351.101132524603,294.98409866413,262.890867252913,333.21426676423,329.334539860626,0.136964458519088,0.649360626570359,0.667005376645584,284.078266188202,314.442179879381,299.260223033791
"ENSG00000120784","ZFP30","protein_coding","-","chr19",316.586118505611,181.346845967908,260.015010865936,142.331149227631,469.158214353246,197.916987184773,-0.917754581660432,0.00518637476655616,0.00632630785957654,348.586447908264,173.864994126771,261.225721017518
"ENSG00000120798","NR2C1","protein_coding","-","chr12",707.111045425439,97.9878811243698,803.112017909298,154.796644643758,902.837636867531,221.251449661618,-2.26699085439688,5.22680265285948e-11,1.68419196592139e-10,804.353566734089,158.011991809915,481.182779272002
"ENSG00000120800","UTP20","protein_coding","+","chr12",1596.97095853867,474.93562278381,1752.6502260318,422.246398078338,2403.73522552024,649.961134488514,-1.82488607016891,2.65540926176788e-09,6.40546429872325e-09,1917.78547003023,515.714385116887,1216.74992757356
"ENSG00000120802","TMPO","protein_coding","+","chr12",5847.86191646134,471.18046125185,6883.30550377695,928.796146673467,7618.81914630929,1333.25722859167,-2.81952572886803,4.94288210288573e-15,3.90675892059746e-14,6783.32885551586,911.077945505662,3847.20340051076
