"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Latent_c3-1","WT_Latent_c3-2","WT_Latent_c3-3","WT_Latent_c4-1","WT_Latent_c4-2","dBGLF5_Latent_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Latent_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","WT_Latent_groupMean","baseMean"
"ENSG00000019582","CD74","protein_coding","-","chr5",55252.5099636912,36573.3513327728,35621.0944383578,24140.1744493354,20104.7455904382,37683.6270169167,53372.6021549118,72493.6479113408,-0.389991613024862,0.15813522624789,0.201205205269432,54516.6256943898,34338.3751549191,41905.2191072206
"ENSG00000019991","HGF","protein_coding","-","chr7",166.424153337404,57.2692250754529,63.3269447242812,139.188005876494,99.9794204190558,149.644542604056,300.394611031957,288.956292959129,-0.809036888942813,0.691795603499093,0.746026563703372,246.331815531714,105.237549886538,158.147899503479
"ENSG00000019995","ZRANB1","protein_coding","+","chr10",734.743837415967,586.351127264406,635.901069117255,453.897629455277,549.493336897984,472.059855637441,539.938303020959,618.924353338224,0.072920024993463,1.63337065623753e-05,6.46883297448334e-05,543.640837332208,592.077400030178,573.913689018439
"ENSG00000020129","NCDN","protein_coding","+","chr1",738.174605007063,380.423859236376,261.316633351619,478.227184119451,371.872173028045,330.572874145247,383.691429891663,721.881668874642,-0.0290700150877222,0.01009124623079,0.01703752806805,478.715324303851,446.002890948511,458.270053456763
"ENSG00000020256","ZFP64","protein_coding","-","chr20",404.958372706509,383.459867810146,420.941249595985,381.356030971497,321.072305720781,408.787298851023,394.537456042849,432.338489119186,-0.0740335854468769,4.53965465104841e-08,4.37413473249578e-07,411.887748004353,382.357565360984,393.431383852247
"ENSG00000020426","MNAT1","protein_coding","+","chr14",510.220605100328,637.709108437694,616.596709625214,407.443356888456,441.515751207281,476.343937782526,490.968689123648,387.451303375464,0.118455541594011,0.000219190821979183,0.000597315398722136,451.587976760546,522.697106251794,496.031182692576
"ENSG00000020577","SAMD4A","protein_coding","+","chr14",53.8046841179636,107.891120560003,82.7110363354219,89.8800032230585,213.218174720146,36.5995048562889,33.3204769182309,79.0399557252715,0.255664477705969,0.61023561209246,0.667541423170102,49.6533124999304,109.501003791319,87.0581195570481
"ENSG00000020633","RUNX3","protein_coding","-","chr1",8481.4587273433,4249.92258265243,3896.06265598101,4537.09063351936,3729.10862205468,2752.24317148439,3533.30998725551,5714.92166621087,0.122358793484552,0.0188355019719728,0.0296699706116638,4000.15827498359,4978.72864431016,4611.76475581269
"ENSG00000020922","MRE11","protein_coding","-","chr11",1439.19399036797,1067.01934780123,1029.88622945752,1264.27846442829,1474.68775243648,1221.86285528114,1330.11931149394,1366.36566455867,-0.0380569631656567,5.81432735673196e-08,5.40680567787578e-07,1306.11594377792,1255.0131568983,1274.17670197816
"ENSG00000021300","PLEKHB1","protein_coding","+","chr11",18.7048801240753,19.6585845932754,29.0012198579411,43.951267537625,59.6698527712988,30.8801976792941,32.327855619773,18.1349588456062,0.0463882985640623,0.138369166098381,0.178654957393141,27.1143373815578,34.1971609768431,31.5411021286111
"ENSG00000021355","SERPINB1","protein_coding","-","chr6",612.547317793772,1159.71463182732,1210.88944561065,1119.8136671645,1084.23007176718,1694.64802279532,2091.4285304002,1882.19298305294,-0.737393439344129,0.28572422204601,0.338731490379002,1889.42317874948,1037.43902683269,1356.93308380148
"ENSG00000021574","SPAST","protein_coding","+","chr2",759.911120229542,413.183796633531,343.59827791118,476.424936842507,452.780830083289,471.773129674731,493.064688383198,613.224436440992,-0.0457646538046586,0.000864952693737473,0.00196468785129697,526.02075149964,489.17979234001,502.995152024871
"ENSG00000021776","AQR","protein_coding","-","chr15",2224.42836032744,2027.48881819586,2001.04680726004,2522.1091102705,2025.05088024036,2188.74698754635,1953.93205889779,2536.12810422619,-0.0309141309533826,1.2559816590697e-10,3.10206271787532e-09,2226.26905022344,2160.02479525884,2184.86639087057
"ENSG00000022277","RTF2","protein_coding","+","chr20",1946.58238206227,1478.21647987191,1411.96545089244,1758.34014543535,1683.43759495888,1400.97918351524,1747.48768108373,1799.53967859169,0.00416321372071554,2.33974628934426e-09,3.69654653297614e-08,1649.33551439688,1655.70841064417,1653.31857455144
"ENSG00000022556","NLRP2","protein_coding","+","chr19",0,4.83586917073118,0,921.438165126244,879.519467544311,326.96600714605,343.041986225393,439.572094608781,0.000288815347050144,0.342584936792017,0.3988703983117,369.860029326741,361.158700368257,364.421698727689
"ENSG00000022567","SLC45A4","protein_coding","-","chr8",122.001671399618,90.2032443231779,32.5203645030855,111.16858811329,91.5850719859391,79.2420102366547,63.4878411450231,64.1491079151747,0.0805523109339089,0.0925342260690933,0.124431218078437,68.9596530989509,89.4957880650221,81.7947374527454
"ENSG00000022840","RNF10","protein_coding","+","chr12",2455.01367841954,1784.85181131756,1904.52505273966,2144.85082066359,2129.81928147963,1859.75317120532,1944.40799071841,2531.35603651831,-0.0127190021214341,7.73422495089485e-09,9.75695813578944e-08,2111.83906614735,2083.812128924,2094.32223038275
"ENSG00000022976","ZNF839","protein_coding","+","chr14",403.274523317739,349.030789909889,257.328232147614,263.566204757313,365.823962192755,293.930352238754,248.320019319501,377.742299490445,0.0469582835266705,0.000227905567077139,0.0006167569287499,306.6642236829,327.804742465062,319.877047921751
"ENSG00000023041","ZDHHC6","protein_coding","-","chr10",1075.92712643535,1140.62136841806,1418.02350984506,1311.37366118149,1535.31667336142,1056.40325202407,1152.10721842356,1296.29155003261,0.103477223126466,5.54636632964154e-07,3.66636423608772e-06,1168.26734016008,1296.25246784828,1248.2580449652
"ENSG00000023171","GRAMD1B","protein_coding","+","chr11",722.870378630323,520.518279834761,514.711726614627,24.70162551225,48.9462228192899,24.8677295027594,106.552068379518,195.944307485159,0.0673519770005259,0.746228207185409,0.79701611363193,109.121368455812,366.34964668225,269.889042347336
"ENSG00000023191","RNH1","protein_coding","-","chr11",1156.81922911505,1014.03285798725,1096.83484660777,918.006040882942,801.285768045787,887.889626628674,747.919248123443,1126.89606260738,0.0717049706497361,6.81492939722544e-06,3.11893582694755e-05,920.9016457865,997.39574852776,968.710459999788
"ENSG00000023228","NDUFS1","protein_coding","-","chr2",3743.13377838957,3414.89866002303,3080.68763206023,2426.47450575935,2255.43133985084,2409.98180972832,2826.04412217569,2869.46694862243,0.0868394762682834,1.54764260072079e-05,6.18242487908199e-05,2701.83096017548,2984.1251832166,2878.26484957618
"ENSG00000023287","RB1CC1","protein_coding","-","chr8",1320.06340092515,798.615438760221,1109.27503930193,801.741787832559,1169.08416513164,961.642065663967,1108.91065650118,1170.80790875655,-0.0310174475595338,1.06797677907883e-05,4.53328649480633e-05,1080.45354364056,1039.7559663903,1055.01755785915
"ENSG00000023318","ERP44","protein_coding","-","chr9",3532.8241091192,3101.54854045841,3423.85310977391,2552.20381116818,2776.43435727037,1968.21868039878,2166.52810554599,2169.37565615542,0.486212302046199,0.00177041028378405,0.00368269246486493,2101.37414736673,3077.37278555801,2711.37329623628
"ENSG00000023330","ALAS1","protein_coding","+","chr3",1233.84203625072,1190.15424300639,1319.6818433897,1097.69680290847,878.170341262288,1114.03622318391,1253.70163813977,1338.43436332786,-0.0712646701134936,2.46935046476608e-07,1.83547212006454e-06,1235.39074155051,1143.90905336351,1178.21468643364
"ENSG00000023445","BIRC3","protein_coding","+","chr11",5938.99957351245,6364.62563687172,8715.20141797024,5915.23184066736,8225.74026047888,7797.5599155318,6650.39706107554,6845.23949334629,-0.00830042457810958,3.94512478864333e-08,3.86813868514635e-07,7097.73215665121,7031.95974590013,7056.62439993179
"ENSG00000023516","AKAP11","protein_coding","+","chr13",4850.3462164314,3303.07288011731,2963.47782094183,3389.00551823025,4583.55276790406,2138.7012082681,2202.49660064091,3465.85370241316,0.381051950325616,0.0338021128484006,0.0499908760451131,2602.35050377406,3817.89104072497,3362.06333936838
"ENSG00000023572","GLRX2","protein_coding","-","chr1",296.830932029215,301.207871863135,229.700573235898,228.894751909427,302.334902772082,223.00503535547,233.78660389807,279.867831216783,0.085073524355807,4.93521673125082e-05,0.000165596395164097,245.553156823441,271.793806361951,261.95356278501
"ENSG00000023608","SNAPC1","protein_coding","+","chr14",308.52114110348,319.987033623742,353.31135429506,203.06434916235,283.766517785805,294.824828771218,186.395508629144,254.245388749721,0.122438417059855,0.0032073894531143,0.00620028208844272,245.155242050028,293.730079194087,275.514515265065
"ENSG00000023697","DERA","protein_coding","+","chr12",737.142566660278,747.388240820127,650.847755864957,654.30996135793,651.355082739866,686.566254100286,693.513489432249,743.199871681214,-0.0312121024387433,3.93864258295963e-13,2.22498664872852e-11,707.759871737916,688.208721488631,695.540402832113
"ENSG00000023734","STRAP","protein_coding","+","chr12",2646.42085569443,2360.69515668845,2066.64392593184,2056.12156096054,2117.84833919595,1957.39178446528,2408.08414170402,2404.85504090607,-0.00124486401412925,3.14242954143868e-11,9.68116385305859e-10,2256.77698902512,2249.54596769424,2252.25760069332
"ENSG00000023892","DEF6","protein_coding","+","chr6",1271.27634189932,1095.98951491812,949.028857040867,1300.20431577012,1116.15392616487,866.047645825145,900.367441453632,1335.11984052942,0.0915685124142515,1.96795680822394e-05,7.56116519654665e-05,1033.84497593607,1146.53059115866,1104.27348545019
"ENSG00000023902","PLEKHO1","protein_coding","+","chr1",1677.11725022264,1245.19368606691,977.681558705487,1890.90822911218,1716.10050594588,1482.93198734613,1731.94537982911,2225.99185595085,-0.142602429148924,0.00221762708100353,0.00447539393851203,1813.62307437537,1501.40024601062,1618.4838066474
"ENSG00000023909","GCLM","protein_coding","-","chr1",275.112451062897,239.537819445061,201.021995010188,235.751405041634,270.804245771127,308.624922846818,244.746860615523,326.501331871402,-0.162482096353717,0.000301670749401873,0.000785861028760064,293.291038444581,244.445583266181,262.762628958081
"ENSG00000024048","UBR2","protein_coding","+","chr6",2049.63515351759,1335.88985859511,1448.97232998761,1539.25061919098,1590.43225075739,1376.65080157842,1545.73590789083,2102.86396713802,-0.042045616592707,5.05181895061861e-06,2.42981283709499e-05,1675.08355886909,1592.83604240974,1623.67886108199
"ENSG00000024526","DEPDC1","protein_coding","-","chr1",577.843160382235,742.126003722227,713.919958835988,567.28867787229,853.189320896276,776.071735621767,777.333949651771,683.139532485267,-0.0695838963612508,2.16743352458362e-06,1.18570767627572e-05,745.515072586268,690.873424341803,711.364042433478
"ENSG00000024862","CCDC28A","protein_coding","+","chr6",390.928970161423,328.331462253322,506.095224968813,297.821561862987,345.530346710976,353.013080213107,355.668701410633,306.137358511519,0.076507290323513,0.000131600880534603,0.000383151332608455,338.273046711753,373.741513191504,360.440838261597
"ENSG00000025039","RRAGD","protein_coding","-","chr6",44.7219648010148,105.242524455207,212.127411077789,965.145454480911,1041.06481681358,542.890010568006,572.056001644848,412.29160190121,-0.00542540675611402,0.184875273079326,0.231022282523093,509.079204704688,473.660434325701,486.942473217821
"ENSG00000025156","HSF2","protein_coding","+","chr6",575.955182948995,568.858674564693,584.577595596899,553.648374914054,411.028768859542,459.011965098627,569.777383547751,520.162687166839,0.0382241194806211,3.85237207091343e-07,2.67020247686107e-06,516.317345271072,538.813719376837,530.377579087175
"ENSG00000025293","PHF20","protein_coding","+","chr20",2032.83639618151,1538.10891664219,1682.10524717505,1678.34119261892,1698.6016968542,1379.3569774316,1483.36490092235,1836.43655221341,0.101075194146521,4.67582853225279e-08,4.49286508812438e-07,1566.38614352245,1725.99868989437,1666.1439850049
"ENSG00000025434","NR1H3","protein_coding","+","chr11",47.1845922154565,44.7108886420519,30.3080562357943,40.8059522987888,50.178851964697,30.3683309997913,31.2324059225987,87.2337212607479,-0.0371663307883681,0.0643398465387671,0.0892871720518429,49.6114860610459,42.6376682713577,45.2528499424908
"ENSG00000025708","TYMP","protein_coding","-","chr22",872.026222210045,684.706767961718,565.561914950464,1952.58322603086,1527.238785139,889.059111540248,673.416491203907,1236.64661120097,0.071444647084374,0.0378362525225138,0.0553755479786309,933.040737981707,1120.42338325842,1050.15489127965
"ENSG00000025770","NCAPH2","protein_coding","+","chr22",667.709428255147,572.52831559684,511.793938749274,727.593553348729,608.704077624175,646.691857275503,644.250355429679,965.713109521341,-0.175405713284389,0.000453556632566988,0.00112162811522217,752.218440742174,617.665862714833,668.123079475086
"ENSG00000025772","TOMM34","protein_coding","-","chr20",954.448376937533,804.17774258729,749.010755664754,728.605629688134,674.489214655563,532.678119947864,542.168303376083,605.369769109944,0.399020925284242,0.00120994685089546,0.00263021510483336,560.07206414463,782.146343906655,698.868488995896
"ENSG00000025796","SEC63","protein_coding","-","chr6",1858.68714236813,2204.50259937244,1776.8680141152,2176.29552349755,2875.59996989025,2417.71018097941,2267.26043282925,3388.33310487969,-0.19098672835496,0.000739848464289227,0.00171717009742942,2691.10123956279,2178.39064984871,2370.65712099149
"ENSG00000025800","KPNA6","protein_coding","+","chr1",3609.02798365128,2485.14318942827,2610.50202216778,2456.13666407355,2194.04968373467,2215.24872342626,2546.97773153842,3181.97013236603,0.00759237373500994,1.22207210983411e-06,7.20020039749767e-06,2648.06552911024,2670.97190861111,2662.38201629828
"ENSG00000026025","VIM","protein_coding","+","chr10",17716.1902231506,10226.6133165083,13668.7794893493,17217.4679954467,17213.0065060173,12000.8105244697,13109.9852977306,16148.4010858377,0.0934310175668428,3.70878296220329e-05,0.000129608125786609,13753.0656360127,15208.4115060945,14662.6568048138
"ENSG00000026036","RTEL1-TNFRSF6B","protein_coding","+","chr20",128.638688868748,119.823475398722,71.052358515506,94.2037163428002,87.2052356360612,70.603032643655,101.897181824825,313.029525585126,-0.151159741923574,0.272638539135617,0.325326610708456,161.843246684535,100.184694952367,123.30665185193
"ENSG00000026103","FAS","protein_coding","+","chr10",4181.39568388689,2659.13994332025,2241.48969533558,2753.76751334723,2862.08744263456,2141.88678764084,2490.47070595045,2715.8019874536,0.158856540080321,0.000406316570202109,0.00102010467239033,2449.38649368163,2939.5760557049,2755.75496994618
"ENSG00000026297","RNASET2","protein_coding","-","chr6",1053.63539282168,1296.97197669942,1909.93483040979,2952.88526662226,3030.99361760894,1775.8250363416,1311.95888010254,1870.71361156062,0.105186436857154,0.0270821773371636,0.0410900790676742,1652.83250933492,2048.88421683242,1900.36482652086
"ENSG00000026508","CD44","protein_coding","+","chr11",14905.6541708665,7034.99573011889,9729.86124561156,5270.10958301975,5235.50810770469,5170.25424827177,5282.99193657546,6664.11302623445,0.250882656596426,0.100262260261597,0.133778240355882,5705.7864036939,8435.22576746428,7411.68600605039
"ENSG00000026652","AGPAT4","protein_coding","-","chr6",104.129733666403,101.494233642506,124.983473406495,163.466030687433,223.746053284961,344.77366527409,542.530926859139,739.310146100549,-1.76714289295749,0.993527783169548,1,542.204912744592,143.56390493756,293.054282865197
"ENSG00000026751","SLAMF7","protein_coding","+","chr1",5514.80392925729,4060.38325123442,4478.44823214386,9110.95854600212,9332.58229257004,6223.16767110586,5726.25501516471,6150.05065637209,0.0466636866703423,0.00145451364342675,0.00309262463196457,6033.15778088088,6499.43525024155,6324.5811992313
"ENSG00000026950","BTN3A1","protein_coding","+","chr6",1505.34973630455,1061.92232612831,1319.07315376769,1606.05796201911,1729.75857130398,1248.50985335427,1378.54961589071,2090.21011723188,-0.0661282732528203,0.000113812099228641,0.000338172143570989,1572.42319549229,1444.43234990473,1492.42891700006
"ENSG00000027001","MIPEP","protein_coding","-","chr13",576.061776019457,466.672883801588,426.382084749821,382.214708646716,399.882838949497,420.682972926606,355.730765639338,327.367311427799,0.182026023800878,0.000374760657630341,0.000950254065167511,367.927016664581,450.242858433416,419.374417770103
"ENSG00000027075","PRKCH","protein_coding","+","chr14",32.9706483094458,47.3850432392065,27.5355737917994,31.9104334554831,38.4797730988778,40.9205450023001,74.4986891432628,106.00681090679,-0.442239793270639,0.536777899284038,0.595588936301605,73.8086816841175,35.6562943789625,49.9634396183956
"ENSG00000027697","IFNGR1","protein_coding","-","chr6",397.943837914639,568.504234562442,731.177253059964,444.294816948827,502.595924204564,710.1579395607,544.415604222026,426.205985533309,-0.0381754733671744,0.000367813371360634,0.00093567821349825,560.259843105345,528.903213338087,540.661949500809
"ENSG00000027847","B4GALT7","protein_coding","+","chr5",284.473012208072,270.598240163714,169.823246815625,282.527198282937,252.601307768745,181.022177951908,213.6439308987,302.843747379287,0.0518810140374342,0.00101661860774959,0.00225322870899744,232.503285409965,252.004601047818,244.691607683623
"ENSG00000027869","SH2D2A","protein_coding","-","chr1",103.124873251202,186.800808186601,301.738192942329,223.122435237167,175.632652186517,163.055980655536,152.301178864634,222.473947660949,0.0468531947288553,0.0110064387390541,0.0183943437998725,179.27703572704,198.083792360763,191.031258623117
"ENSG00000028116","VRK2","protein_coding","+","chr2",2220.3123916146,1655.43510269109,1255.36992862923,1754.87397910841,2058.95855417311,1220.78424666072,1351.29953564018,1286.01122547936,0.352780362947747,0.0055861279853278,0.0101108225609512,1286.03166926009,1788.98999124329,1600.38062049959
"ENSG00000028137","TNFRSF1B","protein_coding","+","chr1",1362.92612922392,1963.20506977318,1892.51739688646,2450.12070810988,2328.76313978134,838.372099942644,1010.45799938783,1443.22037481584,0.722886075691581,0.299925787771693,0.353847747399295,1097.35015804877,1999.50648875496,1661.19786474014
"ENSG00000028203","VEZT","protein_coding","+","chr12",2442.11329398956,2529.65885337482,2651.52551699324,1749.60606920509,2209.3811794201,2304.64206718936,2534.80104558872,2614.56972113876,-0.0690481238993281,7.01290877625566e-08,6.33488603731675e-07,2484.67094463895,2316.45698259656,2379.53721836246
"ENSG00000028277","POU2F2","protein_coding","-","chr19",3029.30485429243,3379.1084267151,3521.75569943591,4874.97907264033,4809.33323591787,2876.14846749312,3205.34227495965,4958.13116299062,0.0476624624594523,0.000128985114970851,0.000377035890377967,3679.87396848113,3922.89625780033,3831.76289930563
"ENSG00000028310","BRD9","protein_coding","-","chr5",794.296551317143,662.553927235932,635.854032823325,811.253157692554,920.959619818292,635.098312504831,676.103419683733,965.279276775193,0.00791730573157468,3.02769951709387e-06,1.57255005530692e-05,758.827002987919,764.983457777449,762.674787231375
"ENSG00000028528","SNX1","protein_coding","+","chr15",3002.27238809263,2735.20040854539,2187.46701582989,2476.73973880032,2192.46647903313,2097.8358680462,2764.27200035829,2936.283865784,-0.0290770030947679,7.56465353672034e-08,6.75510289507132e-07,2599.46391139616,2518.82920606027,2549.06722056123
"ENSG00000028839","TBPL1","protein_coding","+","chr6",423.231685705695,468.980126422282,341.571648148146,414.887596700756,436.960252240285,332.232517864941,399.305386558515,481.766446745971,0.028795405160884,1.6027226726073e-06,9.09945408739749e-06,404.434783723142,417.126261843433,412.366957548324
"ENSG00000029153","BMAL2","protein_coding","+","chr12",3908.29898737915,2921.09897030601,3060.12732499468,2772.69462724485,3425.12909510649,1766.38508705636,2030.26674270351,2502.95014478612,0.532925528227948,0.0170190467143627,0.0270598913330225,2099.86732484866,3217.46980100623,2798.36887244714
"ENSG00000029363","BCLAF1","protein_coding","-","chr6",7020.97725655797,4738.94474618339,5471.44094078906,6094.57603943816,6022.22859228733,5520.1173250977,6833.30817255679,6917.23264968219,-0.0909628436544996,9.85823275402723e-08,8.41796723934331e-07,6423.55271577889,5869.63351505118,6077.35321532407
"ENSG00000029364","SLC39A9","protein_coding","+","chr14",2814.92105836254,2679.76679237244,3661.56862644628,2305.93133920053,2343.62533129435,2977.81423532549,3006.81614184867,3469.17330974217,-0.130571174423446,9.45190574155236e-06,4.09221377649236e-05,3151.26789563877,2761.16262953523,2907.45210432406
"ENSG00000029534","ANK1","protein_coding","-","chr8",217.32874966931,192.510107189125,216.240398926807,248.490318927499,174.399736569647,136.699465792283,192.010757615693,240.171929715298,0.0668974803584127,0.000820558998768976,0.00187680102381615,189.627384374424,209.793862256477,202.231433050708
"ENSG00000029639","TFB1M","protein_coding","-","chr6",471.551827023638,452.171638192851,459.273333137927,461.657438647095,488.450382016287,386.120477536715,419.168099235633,388.101644565494,0.185076518309661,8.55797802334059e-09,1.06583243318349e-07,397.796740445947,466.62092380356,440.811855044455
"ENSG00000029725","RABEP1","protein_coding","+","chr17",3023.09610173743,2668.59590612368,2877.25404763634,2954.44286269976,3226.73246414276,2778.40446013225,3071.62039724483,3663.46553432421,-0.0793122237115136,6.6502766327162e-11,1.78566028759653e-09,3171.16346390043,2950.02427646799,3032.95147175516
"ENSG00000029993","HMGB3","protein_coding","+","chrX",992.253375745936,1319.9146587853,1171.80405981684,837.532995482265,1019.99793292261,1019.18432060482,1158.57495815481,998.941099367581,0.0071541356911904,7.39766584603872e-08,6.62620306500193e-07,1058.90012604241,1068.30060455059,1064.77542511002
"ENSG00000030066","NUP160","protein_coding","-","chr11",2243.67755323445,1688.34396919368,1367.47104572562,1943.8892172249,1968.93300024594,1631.21542335479,1823.28730197604,2287.29864204284,-0.0322512134108746,2.18120373144201e-06,1.19045930461499e-05,1913.93378912456,1842.46295712492,1869.26451912478
"ENSG00000030110","BAK1","protein_coding","-","chr6",914.514584292811,942.00460328722,882.162166809392,872.664836758415,734.95396575197,680.604679879613,786.479703510794,914.511333503051,0.0940662813990537,9.12285316014214e-08,7.8963573444632e-07,793.865238964486,869.260031379962,840.986984224158
"ENSG00000030419","IKZF2","protein_coding","-","chr2",14062.2758078007,7649.70627905517,8043.14252093959,5611.35958926278,7346.02643836159,4173.21335229286,5265.04431281465,8222.05436582803,0.255322730639733,0.0729340377675027,0.100215819265746,5886.77067697851,8542.50212708397,7546.60283329442
"ENSG00000030582","GRN","protein_coding","+","chr17",1669.44021724906,969.654813632953,1048.81953145398,1754.87325842217,1454.5722213953,1542.06507349296,1453.89251631275,1860.24415172206,-0.123680412267294,0.00082047276754561,0.00187680102381615,1618.73391384259,1379.47200843069,1469.19522296015
"ENSG00000031003","FAM13B","protein_coding","-","chr5",2063.75349480936,934.534416148671,812.759150136424,1238.15185962227,1817.08179953705,1148.61580786828,1522.17907391185,2089.4753670292,-0.0730493434758021,0.010797163776703,0.0180988539996939,1586.75674960311,1373.25614405075,1453.31887113289
"ENSG00000031081","ARHGAP31","protein_coding","+","chr3",2312.63892763057,1150.09500003808,1400.97181983117,1523.89651656338,1427.29308216589,1008.27584076819,1039.75642453217,1573.19320373104,0.197102975256177,0.0094890705147187,0.0161482312537224,1207.0751563438,1562.97906924582,1429.51510190756
"ENSG00000031691","CENPQ","protein_coding","+","chr6",152.22638859343,141.558286920709,119.240234061255,102.270507049804,177.007241619215,133.152311285294,126.562428800562,141.855683832993,0.0203480910302427,0.00035066095590107,0.000896916716349972,133.85680797295,138.460531648883,136.734135270408
"ENSG00000031698","SARS1","protein_coding","+","chr1",2539.05000858966,2372.89459367097,2913.10563273595,2369.31330292369,2247.4140574714,2950.987015022,2387.81146046599,2769.60467489256,-0.0905136107108349,5.42409689093873e-10,1.10242885941354e-08,2702.80105012685,2488.35551907833,2568.77259322153
"ENSG00000031823","RANBP3","protein_coding","-","chr19",1365.69894516886,909.05876533709,866.553062926912,884.961807823671,912.208967683628,764.002292690904,807.89193585473,1366.28275597579,0.0064925360785614,8.88098701737013e-05,0.000274254062285286,979.392328173807,987.696309788033,984.582316682698
"ENSG00000032219","ARID4A","protein_coding","+","chr14",1257.77581249023,820.374274707795,772.857031570599,917.116979980996,888.311796880119,840.142098341307,1142.87501375544,966.625193010082,-0.0452906997262577,8.31330773109858e-06,3.68511524452749e-05,983.214101702278,931.287179125948,950.759775092072
"ENSG00000032389","EIPR1","protein_coding","-","chr2",761.382424178509,694.700389120131,667.182365192064,632.27814432425,662.153351142386,609.796377932219,624.880764588912,701.488281442386,0.0637543130926249,3.23014245498993e-11,9.8734406581115e-10,645.388474654506,683.539334791468,669.232762240107
"ENSG00000032444","PNPLA6","protein_coding","+","chr19",935.382350614554,920.797595986635,921.271710991804,848.248109274343,694.848299032773,706.033976677759,688.826399685107,1257.21387708822,-0.0152826177110956,4.40607713223581e-05,0.000150560259740469,884.02475115036,864.109613180022,871.577789918899
"ENSG00000032742","IFT88","protein_coding","+","chr13",186.605551388455,238.54472562584,120.68961044064,179.892097927313,180.470966305665,207.580783210285,242.095007423578,201.008735765012,-0.123179576948317,0.0039371494011742,0.00744142848555801,216.894842132958,181.240590337583,194.610934760848
"ENSG00000033011","ALG1","protein_coding","+","chr16",325.583395137036,222.435569243781,153.679449065508,351.516114413697,264.930071564352,339.794593992201,391.039944995144,484.657101621651,-0.344388252549195,0.112719994438521,0.148521437804363,405.163880202999,263.628919884875,316.704530004171
"ENSG00000033030","ZCCHC8","protein_coding","-","chr12",1195.04883097449,859.8754771888,772.986470070184,954.822876929785,1087.28516102353,871.809307917665,821.144757977838,1231.60553761091,-8.67833669497651e-05,3.12020346342157e-06,1.609045651466e-05,974.853201168805,974.003763237359,974.322302461651
"ENSG00000033050","ABCF2","protein_coding","-","chr7",1546.96331005119,1234.54189935331,843.107261211246,1000.32801211216,794.278655313376,837.618556879903,1033.94494054043,1062.15010064751,0.073355556778817,0.000433899870321151,0.00107917267513272,977.904532689282,1083.84382760825,1044.11659201364
"ENSG00000033100","CHPF2","protein_coding","+","chr7",974.965830633681,554.414815050656,562.845770334036,1085.52745802051,812.843952003555,768.861637619937,883.692730770926,1499.50256223645,-0.16773120304428,0.0291865992606973,0.0439130597024782,1050.68564354244,798.119565208487,892.831844583719
"ENSG00000033170","FUT8","protein_coding","+","chr14",1974.56582020945,1476.4609931202,1500.36325445712,1908.25856636476,1934.67367754977,2275.3653932034,2560.06090480304,2701.13641150636,-0.438849311368142,0.00157946705144748,0.00332987948339558,2512.1875698376,1758.86446234026,2041.36062765176
"ENSG00000033178","UBA6","protein_coding","-","chr4",3486.66995296122,2762.13832711203,3267.20712845969,2201.76381446841,1991.69426551028,2006.86377252813,2227.67623950155,3408.31346316151,0.0484151980988084,0.000271708803027682,0.000717702578051864,2547.61782506373,2741.89469770233,2669.04087046285
"ENSG00000033327","GAB2","protein_coding","-","chr11",385.26344760533,300.940322653948,422.759532856312,669.722502829449,637.686269447175,207.136538826065,250.801673576997,329.885496003052,0.615332962609658,0.360272672370439,0.417202291934332,262.607902802038,483.274415078443,400.524472974791
"ENSG00000033627","ATP6V0A1","protein_coding","+","chr17",3019.01965421307,1637.16346259267,1802.09008863729,2168.32512435763,1996.24952673198,1329.61991013472,1377.25172292436,2309.58756310608,0.174338316739693,0.0074582118332371,0.0130688947660091,1672.15306538839,2124.56957130653,1954.91338158722
"ENSG00000033800","PIAS1","protein_coding","+","chr15",1400.14327888483,1292.44291677349,1359.15911327037,1623.99866409399,1405.21259296824,1425.46713125935,1555.06653813731,1887.7365807913,-0.146777090183377,7.73208321038236e-08,6.85753773817775e-07,1622.75675006265,1416.19131319818,1493.65335202236
"ENSG00000033867","SLC4A7","protein_coding","-","chr3",776.27643493563,984.044244338244,871.74044209965,790.245654032473,933.243541273477,718.056805833606,573.550584801507,755.533801685238,0.27308107017195,6.89976624163447e-05,0.000220337052348103,682.380397440117,871.110063335895,800.336438624978
"ENSG00000034152","MAP2K3","protein_coding","+","chr17",1469.49394208439,1545.65029621296,1734.97885909439,998.424921378527,836.737580413569,793.183145071247,612.36601403063,863.080906161242,0.610288352672196,0.235619431712461,0.285725780718643,756.210021754373,1317.05711983677,1106.73945805587
"ENSG00000034510","TMSB10","protein_coding","+","chr2",12341.0996477765,11119.634763152,10970.4079369793,18838.6339924032,17493.2357666757,9642.09304201804,9593.8124397527,11297.7036376552,0.329138049889245,0.0101106687947186,0.0170629378088181,10177.8697064753,14152.6024213974,12662.0776533016
"ENSG00000034533","ASTE1","protein_coding","-","chr3",220.095529633316,230.93006001262,176.722602397724,138.987308923808,122.816710976945,170.86595128223,217.282341638121,223.908823741673,-0.0811094817503459,0.00434194661691228,0.00811869813834724,204.019038887341,177.910442388882,187.701166075805
