"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Bulk_c3-1","WT_Latent_c3-1","WT_Bulk_c3-2","WT_Latent_c3-2","WT_Bulk_c3-3","WT_Latent_c3-3","WT_Bulk_c4-1","WT_Latent_c4-1","WT_Bulk_c4-2","WT_Latent_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Bulk_groupMean","baseMean"
"ENSG00000069943","PIGB","protein_coding","+","chr15",617.936485156298,517.820884137327,510.152896894242,484.568050345994,394.847639529042,501.013237225881,515.110953895548,490.978431916131,420.226473853995,621.847497813095,-0.00816422431923028,0.595750761124264,0.9708126458314,523.245620287686,491.654889865825,507.450255076755
"ENSG00000069956","MAPK6","protein_coding","+","chr15",4363.35087052662,4494.93883579274,3545.63127611391,3617.9785176669,3516.39184206623,3622.68490079951,2895.44458505563,2698.04190495661,2386.65860261783,3377.3392543047,-0.0064030635810325,0.636119953755831,0.9708126458314,3562.19668270409,3341.49543527604,3451.84605899007
"ENSG00000069966","GNB5","protein_coding","-","chr15",561.553566514807,610.393429706696,383.701481935164,421.757393880657,478.318468455495,516.247075177249,420.81842239902,460.458038282013,417.655291157597,459.885483620735,-0.011213679912441,0.463998317774568,0.9708126458314,493.74828413347,452.409446092417,473.078865112943
"ENSG00000069974","RAB27A","protein_coding","-","chr15",727.358805859199,818.556168863418,984.801172766803,982.210825387588,1157.44386874418,1360.4076091648,927.820590462598,1044.61377562605,990.008582742184,1181.34403782365,-0.0133157213363455,0.348162250178701,0.9708126458314,1077.4264833731,957.486604114993,1017.45654374405
"ENSG00000069998","HDHD5","protein_coding","-","chr22",394.960872076391,465.564904003999,437.281320716111,449.390823736719,353.592464834983,442.081539761732,526.089613610739,623.806327790121,555.494685956265,527.315656975867,-0.0107211359830097,0.431534883693844,0.9708126458314,501.631850453688,453.483791438898,477.557820946293
"ENSG00000070010","UFD1","protein_coding","-","chr22",1889.5532672415,1822.89212419802,1671.42082771735,1756.56278649091,1206.1345123605,1300.89446877301,1363.48995994683,1477.25584145426,1238.88040382519,1364.9200729595,-0.0047095127749978,0.704277132824984,0.9708126458314,1544.50505877514,1473.89579421828,1509.20042649671
"ENSG00000070018","LRP6","protein_coding","-","chr12",311.836615169192,361.537701478959,224.266646191662,240.98574255218,237.038610820296,307.879323665243,363.749905548745,369.801260106076,299.315086154839,321.024972699886,-0.00995074665537835,0.449797809321347,0.9708126458314,320.245800100469,287.241372776947,303.743586438708
"ENSG00000070047","PHRF1","protein_coding","+","chr11",1029.97582882095,1088.00149911275,744.996686822402,675.89381012288,455.570462627332,630.489344775392,922.050215436447,1035.09453670928,828.714285289425,819.126605796976,-0.00338810609078451,0.710842924347118,0.9708126458314,849.721159303455,796.261495799311,822.991327551383
"ENSG00000070061","ELP1","protein_coding","-","chr9",3712.75830255476,3948.36793592942,2494.31981811628,3289.2565740197,2148.56825480075,2340.27996937697,1542.59993537816,1540.26683908033,1389.53605965637,1568.18714035218,-0.00415470985757558,0.613889012534713,0.9708126458314,2537.27169175172,2257.55647410126,2397.41408292649
"ENSG00000070081","NUCB2","protein_coding","+","chr11",398.255766118727,354.177731205374,537.837240333074,421.546738596905,550.738423616419,536.314486211469,773.430353243786,732.168531001383,738.732000114058,803.600184606917,0.0026278663754947,0.790751602009585,0.972874812715279,569.56153432441,599.798756685213,584.680145504811
"ENSG00000070087","PFN2","protein_coding","-","chr3",3103.53736246766,3001.12834579303,1386.54576621499,1355.97138620902,1280.58634493095,1430.09437811526,657.385759706528,595.370998087502,605.973291297715,669.789860899915,-8.17129898944569e-05,0.994590897209921,0.999185666813236,1410.47099382094,1406.80570492357,1408.63834937226
"ENSG00000070190","DAPP1","protein_coding","+","chr4",2356.78117443713,2603.65789396545,1566.5103497937,1604.11302444125,1374.80304868516,1485.17764530436,1693.98340352555,1693.05047610282,1517.10906797929,2127.31759211682,-0.00981589434478828,0.445099745636123,0.9708126458314,1902.66332638614,1701.83740888417,1802.25036763515
"ENSG00000070214","SLC44A1","protein_coding","+","chr9",1453.21283921036,1175.00986737957,561.297552787017,591.306593718383,654.005476298926,833.201027843446,1332.48028925367,1427.77458246091,1051.26422193249,1267.38036425787,-0.00179284773956949,0.833149837236769,0.978750816812305,1058.93448713204,1010.45207589649,1034.69328151427
"ENSG00000070269","TMEM260","protein_coding","+","chr14",431.500053606992,405.198088141087,315.581287658407,420.763021173445,328.98424628139,310.604545112368,475.029624392072,511.851580527056,371.390433314808,510.408300221863,-0.010982314562329,0.409509597623656,0.9708126458314,431.765107035164,384.497129050734,408.131118042949
"ENSG00000070366","SMG6","protein_coding","-","chr17",818.322498106138,891.502347627458,668.413645367669,715.126454533633,450.036714503966,612.774008271769,544.126366635661,484.325280984356,425.362313028352,482.063379756691,-0.00557895790791114,0.602615770673988,0.9708126458314,637.158294234781,581.252307528357,609.205300881569
"ENSG00000070367","EXOC5","protein_coding","-","chr14",2903.86956156131,3321.99944352448,2670.7227847483,2826.51894093697,2004.22134341944,2668.65722918417,2035.31176962247,2390.37158113718,1924.73070006069,2617.98023065254,-0.0282590109380653,0.110607339559409,0.9708126458314,2765.10548508707,2307.77123188244,2536.43835848475
"ENSG00000070404","FSTL3","protein_coding","+","chr19",113.700831426261,69.1094754624093,295.558289459131,251.820848238973,184.652452498584,284.180633991544,26.1347349670132,11.1082491189567,31.8135078780607,6.88156096777603,0.000248186266218829,0.942267353600684,0.993821425122912,124.620153555932,130.37196324581,127.496058400871
"ENSG00000070413","DGCR2","protein_coding","-","chr22",751.453158211418,1033.90040341143,722.835300347025,563.858905278981,453.136517722584,475.669440656152,638.823853839305,888.3589921332,717.386263907833,851.489578107624,-0.00919333079055655,0.388751237823923,0.9708126458314,762.655463917477,656.727018805633,709.691241361555
"ENSG00000070423","RNF126","protein_coding","-","chr19",692.969176100293,678.995412718216,684.940964295588,707.478004501732,485.586823782704,580.178983759404,695.506904316984,861.220983646283,680.138124090888,651.064918862715,-0.0173126513300008,0.53057634050313,0.9708126458314,695.78766069767,647.828398517291,671.808029607481
"ENSG00000070444","MNT","protein_coding","-","chr17",365.059552081676,518.389736669044,306.832883556757,340.891286130798,224.092818223732,312.890215672731,304.447538421584,382.149410403911,408.577983152858,435.787119645382,-0.017435929360115,0.168684741953884,0.9708126458314,398.021553704373,321.802155087321,359.911854395847
"ENSG00000070476","ZXDC","protein_coding","-","chr3",510.686291058876,607.173939145242,328.003076056697,377.306674658741,290.010384770394,394.006018715559,431.651977719795,476.27975251912,431.416836554923,509.455630554169,-0.013998739546801,0.257649901524289,0.9708126458314,472.844403118566,398.353713232137,435.599058175352
"ENSG00000070495","JMJD6","protein_coding","-","chr17",570.44363605632,552.627702121773,506.74559213853,623.175262587501,554.698735129478,593.292488224106,517.289933255538,552.320301272295,489.9252018508,583.487611371996,-0.0389071860322896,0.190472810187031,0.9708126458314,580.980673115534,527.820619686133,554.400646400834
"ENSG00000070501","POLB","protein_coding","+","chr8",724.954445580266,769.294233701667,620.127425142189,625.352897220798,610.671799792035,648.07384742413,378.234045562209,405.455454091987,354.337647954108,467.482531377098,-0.00439931338062639,0.66153486489581,0.9708126458314,583.131792763136,537.665072806162,560.398432784649
"ENSG00000070540","WIPI1","protein_coding","-","chr17",386.178538081894,376.08545956774,306.547137167278,285.939637475681,404.970736292525,459.488539834337,497.801041618064,597.000998209613,553.88513634854,575.378010300374,-0.00391330200915589,0.711323921777603,0.9708126458314,458.778529077549,429.87651790166,444.327523489605
"ENSG00000070610","GBA2","protein_coding","-","chr9",2160.02103099909,2515.39415090246,1416.98852809586,1372.96793755414,1000.16416270098,1169.80657912982,731.779836454353,821.262346034854,938.466358813288,985.878251889278,-0.00294356522314394,0.703215099627064,0.9708126458314,1373.06185310211,1249.48398341271,1311.27291825741
"ENSG00000070614","NDST1","protein_coding","+","chr5",1076.69113051012,1111.00904108718,1044.38047474965,988.091471204674,822.657180654814,1122.27632831404,1215.04074989784,1096.01973677986,906.116569792377,1148.63056159975,-0.0274474995614865,0.420446054083682,0.9708126458314,1093.2054277971,1012.97722112096,1053.09132445903
"ENSG00000070669","ASNS","protein_coding","-","chr7",1119.01043085152,1100.34213931086,1993.2578498941,2235.22562199424,3281.86690828575,4028.33001630687,1347.02607719779,1499.18806069091,1331.60845323807,1574.11514678207,-0.00387495406809281,0.59423634018094,0.9708126458314,2087.44019701699,1814.55394389344,1950.99707045522
"ENSG00000070718","AP3M2","protein_coding","+","chr8",1815.38960781466,2095.0972863995,1047.04044078058,1152.25369478264,985.796872094753,1290.81481174596,698.070831117553,633.24101058423,812.269882663491,869.16332006289,-0.00404916648098887,0.614636203739647,0.9708126458314,1208.11402471504,1071.71352689421,1139.91377580462
"ENSG00000070756","PABPC1","protein_coding","-","chr8",32590.9462502657,35347.5565173896,27898.4147611364,28354.7222749414,24881.2397289196,31513.9693633152,30987.6308290906,35582.764089413,28473.2322617452,33405.2193375907,-0.0396467801650052,0.110520136900675,0.9708126458314,32840.84631653,28966.2927662315,30903.5695413807
"ENSG00000070759","TESK2","protein_coding","-","chr1",94.2408504801781,105.190187082125,137.322553963971,131.016962943186,155.904938937051,206.654020301216,188.070362490532,215.964710360212,122.696127904272,145.065279025534,-0.00658384756403319,0.481090896186953,0.9708126458314,160.778231942455,139.646966755201,150.212599348828
"ENSG00000070761","CFAP20","protein_coding","-","chr16",414.545276460018,490.149924699004,466.756110254333,518.838207805714,361.617509564969,467.564226876433,367.3662314409,369.135572594773,291.724989301652,285.783960217428,-0.00938929297084718,0.450652777193857,0.9708126458314,426.29437843867,380.402023404374,403.348200921522
"ENSG00000070770","CSNK2A2","protein_coding","-","chr16",2261.06054800599,2386.17106530102,1926.99434490262,1951.35734129884,1872.61123884836,2576.2083114304,2084.72799435558,2454.60593078946,1991.92737973681,2388.84846869933,-0.0461284869425944,0.0574546646859475,0.9708126458314,2351.43822350381,2027.46430116987,2189.45126233684
"ENSG00000070785","EIF2B3","protein_coding","-","chr1",528.909768757316,645.169947783372,564.960153036262,695.714038727346,555.337358786033,563.215710185451,432.33819487108,493.093389771981,397.853260007024,433.54404583231,-0.0146001689333024,0.31063879163059,0.9708126458314,566.147426460092,495.879747091543,531.013586775818
"ENSG00000070814","TCOF1","protein_coding","+","chr5",1973.27888615269,2152.37095292865,1688.80739614712,1775.91420737202,960.509258571943,1404.22999968971,1749.97699217602,2081.73718731648,1306.97884808221,1714.12263881612,-0.0148646889955895,0.24625314432907,0.9708126458314,1825.6749972246,1535.91027622599,1680.79263672529
"ENSG00000070831","CDC42","protein_coding","+","chr1",4790.80871382226,5216.45162347771,3638.01393653272,3411.52859408033,2746.52007182038,3237.2011325911,3261.70155137122,3209.34125926368,2819.3159481735,3095.48309938021,-0.00444969680987877,0.72434009694853,0.971496173397651,3634.00114175861,3451.27204434402,3542.63659305131
"ENSG00000070882","OSBPL3","protein_coding","-","chr7",2167.9471977296,2195.48105216032,1934.49854794361,1768.20576205207,1158.83000801184,1030.91479206829,1655.18302228109,1773.87415527825,1560.42279322724,1943.91126854873,-0.00191867522595902,0.866350225673626,0.983398920207725,1742.47740602153,1695.37631383868,1718.9268599301
"ENSG00000070950","RAD18","protein_coding","-","chr3",1149.8522030748,1090.88075076107,989.041909699924,969.219931063789,707.007629511236,915.591615043229,1027.18831153019,867.68706528289,646.760629091898,865.873526568102,-0.00443509973524703,0.755630842212109,0.971496173397651,941.850577743817,903.97013658161,922.910357162713
"ENSG00000070961","ATP2B1","protein_coding","-","chr12",3895.38852128377,4000.17002058469,2214.83060690667,2245.64553238482,2104.31394708112,1996.87599667949,3075.29086794138,3183.83733367167,3257.84408735323,3634.4200431535,-0.00239851619994754,0.840050332625486,0.979182683977526,3012.18978529483,2909.53360611323,2960.86169570403
"ENSG00000071051","NCK2","protein_coding","+","chr2",914.174201647204,786.29789228619,512.964451519974,570.37750753879,484.195731089688,569.58780119542,504.068992626757,533.471495868833,505.592094801271,582.130730609893,-0.0021992849753265,0.796414190308294,0.972874812715279,608.373085499825,584.199094336979,596.286089918402
"ENSG00000071054","MAP4K4","protein_coding","+","chr2",1766.44255278944,1969.77401152764,1037.97679493192,1092.37386871023,644.794373556563,786.408335197812,461.178538443519,102.927953431222,65.771901701371,77.0070280741433,-2.76823654673483e-05,0.984594086446861,0.997770449816315,805.698239388211,795.232832284563,800.465535836387
"ENSG00000071082","RPL31","protein_coding","+","chr2",13198.8110301802,15101.637402064,14553.5814339,15546.6868435719,15116.6395779072,16248.4114038085,11004.8099156491,12385.0817195652,11482.507124888,12400.2266434421,-0.0173488442574425,0.344836932898456,0.9708126458314,14336.4088024904,13071.2698165049,13703.8393094976
"ENSG00000071127","WDR1","protein_coding","-","chr4",9099.68614492438,9422.01629305945,6904.85121151218,7209.3959204816,4298.98474090579,5528.50584582138,8801.33870222123,9189.16298863808,6881.76515842583,8009.37420991796,-0.0085745546558145,0.56573716178002,0.9708126458314,7871.69105158369,7197.32519159788,7534.50812159079
"ENSG00000071189","SNX13","protein_coding","-","chr7",1308.13045263864,1445.94433040253,987.899802231938,1170.88644872268,811.505306351684,1051.18707258133,837.127885464926,788.690094853811,640.06611302904,845.03730122888,-0.0100086089948687,0.380763941981589,0.9708126458314,1060.34904955785,916.945911943245,988.647480750546
"ENSG00000071205","ARHGAP10","protein_coding","+","chr4",1379.32672141355,1412.85218484987,1053.86482929761,983.990650586706,941.76352444634,1124.79666652148,836.269883934425,824.171252109305,657.132738334921,885.436761090947,-0.0052488854873605,0.655635720922964,0.9708126458314,1046.24950303166,973.67153948537,1009.96052125852
"ENSG00000071242","RPS6KA2","protein_coding","-","chr6",416.169175595697,391.250640557064,111.73516757089,131.203252383246,79.1205204336754,122.649926151887,108.507514568975,80.3131750090495,36.8056560607714,132.041975204377,-0.00135303524456208,0.762106460905657,0.971590509220263,171.491793861125,150.467606846002,160.979700353563
"ENSG00000071243","ING3","protein_coding","+","chr7",765.899518596146,791.880955398661,607.194152735507,571.811959523603,819.898128613964,746.444362628658,630.381868643332,539.170924728348,501.225335144369,722.780711184557,-0.00123296596834784,0.919196206286949,0.989444346574337,674.417782692766,664.919800746664,669.668791719715
"ENSG00000071282","LMCD1","protein_coding","+","chr3",171.098006746864,353.413631263103,169.793723541423,235.419373882153,242.456365740319,230.90294817855,91.4090437585581,141.426202400276,129.159688067421,121.130815517482,-0.00898449165663563,0.241229344161894,0.9708126458314,216.458594248313,160.783365570917,188.620979909615
"ENSG00000071462","BUD23","protein_coding","+","chr7",1026.68539270361,1147.89060931031,1284.3799480285,1329.32804415573,822.591754911445,1034.72318340987,789.695480618569,962.333913904587,773.381696354623,855.418239070343,-0.0128448563071516,0.352343632962503,0.9708126458314,1065.93879797017,939.346854523349,1002.64282624676
"ENSG00000071537","SEL1L","protein_coding","-","chr14",5510.72259559792,6720.89562820273,2622.88214484608,2979.7519690414,2648.75762946475,2713.56377957092,4236.80147647361,5018.29158215242,4257.95346759821,5135.44068505645,-0.00711932941185385,0.439590979491967,0.9708126458314,4513.58872880478,3855.42346279611,4184.50609580045
"ENSG00000071539","TRIP13","protein_coding","+","chr5",392.986772643488,356.617150243103,398.754191206156,391.406007413029,251.667826687267,424.337493934653,471.275807283376,416.242050782383,411.296858831774,489.186839953803,-0.00755521927463119,0.574649161815827,0.9708126458314,415.557908465394,385.196291330412,400.377099897903
"ENSG00000071553","ATP6AP1","protein_coding","+","chrX",1240.62194542513,1238.84413435628,793.732462896531,920.787102338524,644.979941037848,852.764274658956,788.858577111391,1057.69004113854,905.907036719132,850.936796586815,-0.01094156510973,0.407646362933274,0.9708126458314,984.204469815822,874.819992638007,929.512231226915
"ENSG00000071564","TCF3","protein_coding","-","chr19",2408.29212879886,2031.86408907581,1770.04932169602,2119.53207092438,1273.61774664661,1770.43616805165,2333.03005335258,3098.2155402763,2864.45080049076,2889.32866627778,-0.00724713993632794,0.509583060998954,0.9708126458314,2381.87530692118,2129.88801019697,2255.88165855907
"ENSG00000071626","DAZAP1","protein_coding","+","chr19",2908.74558374617,2999.69848188109,2995.78068370826,2682.47430167646,1867.01510678677,2461.94065706213,2553.08718756258,3055.31681259852,2683.97149067252,2808.29502814473,-0.0119137667672848,0.479131804733766,0.9708126458314,2801.54505627259,2601.72001049526,2701.63253338392
"ENSG00000071655","MBD3","protein_coding","-","chr19",761.638233027707,937.083796174757,765.467872181238,689.131066298712,416.215383988733,625.56575781542,792.847617457913,901.133293839575,714.85922725198,694.14823288711,-0.00905358447845154,0.468263953536419,0.9708126458314,769.412429403115,690.205666781514,729.809048092314
"ENSG00000071794","HLTF","protein_coding","-","chr3",2594.37129538075,2539.04459509382,1938.78455250507,2141.07919786536,2170.15190786749,2402.83264123015,2134.43529529711,1962.69385172641,1557.34963670569,2306.80879921555,-0.014426509532275,0.414476615313878,0.9708126458314,2270.49181702626,2079.01853755122,2174.75517728874
"ENSG00000071859","FAM50A","protein_coding","+","chrX",981.951735756866,929.109677994248,775.281131435446,856.421390498276,617.944222305334,765.645408353159,617.221602324083,586.064056619354,534.977368570518,560.313133558194,-0.00359188088896312,0.763743902765295,0.971623103770471,739.510733404646,705.47521207845,722.492972741548
"ENSG00000071889","FAM3A","protein_coding","-","chrX",313.059456994843,365.867265028887,297.117958391788,274.423549338931,239.195012737526,266.106884992724,272.40593035085,301.729433167825,262.155088404615,261.610085275228,-0.00800791669424847,0.610171716908903,0.9708126458314,293.947443560719,276.786689375924,285.367066468322
"ENSG00000071894","CPSF1","protein_coding","-","chr8",1190.53646211124,1319.45368298584,846.619604413139,920.482590662941,619.943189996426,914.720056960933,1081.94874361888,1184.50744476975,1079.09601199643,905.032631880936,-0.00727644413197561,0.564486362080771,0.9708126458314,1048.83928145208,963.628802427223,1006.23404193965
"ENSG00000071909","MYO3B","protein_coding","+","chr2",1110.49657409532,1030.30931402666,330.964775530019,272.562935909205,318.717985233228,397.838279126987,412.509390574522,455.487737388495,338.927183118421,537.454435536105,-0.00145927202135524,0.817521890947215,0.976604430892785,538.73054039749,502.323181710301,520.526861053895
"ENSG00000071967","CYBRD1","protein_coding","+","chr2",1341.53962813701,1376.20698262737,943.596551155316,909.090954316273,686.556618424848,807.355723095253,1032.53889252083,1094.09668537155,885.050744436273,1051.65704038917,-0.00553081105080082,0.645413171868258,0.9708126458314,1047.68147715992,977.856486934855,1012.76898204739
"ENSG00000071994","PDCD2","protein_coding","-","chr6",1416.37372171893,1523.02240095965,1587.07830201292,1566.64215206857,1220.8678942423,1510.22559046247,1236.16910819476,1383.57693476766,1179.73816706036,1371.91365426816,-0.0272564077811634,0.223885323126652,0.9708126458314,1471.0761465053,1328.04543864585,1399.56079257558
"ENSG00000072042","RDH11","protein_coding","-","chr14",2611.25532114915,2670.51850314682,2475.17089206852,2648.25448039948,2276.71600475519,2758.4532903756,2170.61254042645,2311.51910297594,1931.54437786144,2461.99847297733,-0.0329816911133061,0.158002492698803,0.9708126458314,2570.14876997504,2293.05982725215,2431.60429861359
"ENSG00000072062","PRKACA","protein_coding","-","chr19",2261.97537891378,2432.79605802597,1682.90800795571,1777.931786434,1131.26786163375,1536.8216356815,999.999256029923,1125.54955914333,900.142551151192,1020.76626120418,-0.00502439494332765,0.569254117330119,0.9708126458314,1578.7730600978,1395.25861113687,1487.01583561733
"ENSG00000072110","ACTN1","protein_coding","-","chr14",2188.32927077049,2597.58348193993,1867.35508393921,1872.53824623365,1604.9964509462,1793.866433639,1321.02938960602,622.634029027165,418.745539583481,517.525894484468,2.62477071010862e-05,0.999194599842101,0.99971915612209,1480.82961706484,1480.09114696908,1480.46038201696
"ENSG00000072121","ZFYVE26","protein_coding","-","chr14",1485.94747510351,1566.40952082421,894.784365896701,795.224971895196,642.830645521316,896.851078833805,1386.59914080096,1572.13050870852,1328.411704445,1809.61577903479,-0.00641965606222742,0.483343804490234,0.9708126458314,1328.0463718593,1147.7146663535,1237.8805191064
"ENSG00000072133","RPS6KA6","protein_coding","-","chrX",103.2777193876,133.323256117409,286.748009984042,89.6880734086663,122.206385083589,104.852963073657,283.493881682951,135.783171016921,120.09884573401,148.951066667344,0.0118492264685682,0.120596747936635,0.9708126458314,122.519706056799,183.164968374438,152.842337215619
"ENSG00000072134","EPN2","protein_coding","+","chr17",100.597823502236,117.811913736958,134.111627329475,96.426013416146,143.908020053451,127.039069773051,185.766693948568,153.951056380141,120.330682595265,139.04743603857,0.00461214206260804,0.674685072657456,0.9708126458314,126.855097868973,136.942969485799,131.899033677386
"ENSG00000072135","PTPN18","protein_coding","+","chr2",1446.43350251297,1564.57644987612,1115.24456180353,1122.6903457373,812.612364584113,1205.06224359745,1554.52715238972,1811.73964270246,1549.3546192194,1726.21137845295,-0.0106857815370659,0.379210706549208,0.9708126458314,1486.05601207325,1295.63444010195,1390.8452260876
"ENSG00000072201","LNX1","protein_coding","-","chr4",446.867937194183,469.644462980751,242.79145623036,253.099406834552,279.634840753143,206.648939558253,65.8552452087149,57.4977382676414,62.7739063961591,102.900436285664,0.000107963660260279,0.985087158878955,0.997770449816315,217.958196785372,219.584677156512,218.771436970942
"ENSG00000072210","ALDH3A2","protein_coding","+","chr17",867.029065959536,981.829805287577,785.703231080567,947.27341328608,489.489599643641,565.573789567944,1111.62775291538,1004.14842791146,1000.49617369508,1047.45789275931,-0.00410874445985606,0.703569267533411,0.9708126458314,909.256665762473,850.869164658842,880.062915210657
"ENSG00000072274","TFRC","protein_coding","-","chr3",11419.7453672288,11804.2992607355,12958.8462094875,13189.1748460768,10915.8217696279,13508.5779834515,10067.1663627325,9710.7193416662,9083.25620528568,11100.329674328,-0.0140648483949846,0.379368538000679,0.9708126458314,11862.6202212516,10888.9671828725,11375.7937020621
"ENSG00000072310","SREBF1","protein_coding","-","chr17",105.574955601254,186.954322839569,549.499632757265,531.959576406091,312.96641983286,623.197397024974,457.84285128964,431.230969784939,351.051636581557,478.882619324954,-0.0055084166782919,0.409143514788612,0.9708126458314,450.444977076105,355.387099212515,402.91603814431
"ENSG00000072364","AFF4","protein_coding","-","chr5",2379.09145416392,2315.62878826308,1373.68869951391,1770.53215459558,1381.20189944265,1455.84616001528,2234.86817203587,1811.43419494419,1638.32742355699,2090.75704668215,-0.00228170934514161,0.745356717733564,0.971496173397651,1888.83966890006,1801.43552974267,1845.13759932136
"ENSG00000072401","UBE2D1","protein_coding","+","chr10",374.817594837146,307.217011735788,239.741820268578,259.558965204863,164.916168002947,179.246877816719,289.314663383109,177.924378579936,137.213505279424,290.878118626238,-0.000212422244054905,0.978126221568775,0.996986426575357,242.965070392709,241.200750354241,242.082910373475
"ENSG00000072415","PALS1","protein_coding","+","chr14",487.025406267056,508.705074973223,415.02585182131,373.819777685378,365.592128280043,390.065351439523,625.69415457154,475.963531973781,412.490010773834,602.056391446966,-0.00155199098872661,0.901823320168122,0.986131850458453,470.122025503774,461.165510342757,465.643767923266
"ENSG00000072501","SMC1A","protein_coding","-","chrX",4071.27211914947,5771.490661674,3296.48147748879,4051.41000990296,2434.56508567899,3456.74602860583,4551.53606128348,4638.67935547765,3135.78990641588,3806.5242257268,-0.021057921235157,0.128799034584078,0.9708126458314,4344.97005627745,3497.92893000332,3921.44949314039
"ENSG00000072506","HSD17B10","protein_coding","-","chrX",978.99223204634,1165.50657800654,1076.12368972946,1168.34125548044,636.359078392075,864.925734233146,792.50232437256,872.139103041299,775.221926885184,717.718403107822,-0.0107264007000286,0.410053962202885,0.9708126458314,957.726214773849,851.839850285124,904.783032529486
"ENSG00000072518","MARK2","protein_coding","+","chr11",972.283569705217,920.241710898066,645.002485904871,737.840810735672,529.046723324258,705.423296963841,946.393061356399,962.787546646762,839.751650151214,931.864257259506,-0.00718245912821182,0.577058015182477,0.9708126458314,851.631524500769,786.495498088392,819.063511294581
"ENSG00000072571","HMMR","protein_coding","+","chr5",2125.10858592502,1898.90990123872,2188.29066410433,2461.41258603257,2038.93390961375,2569.87182742734,2173.58065186943,2049.5495573011,1674.47623492346,2828.80190887496,-0.0274516589345961,0.154129270932974,0.9708126458314,2361.70915617493,2040.0780092872,2200.89358273107
"ENSG00000072609","CHFR","protein_coding","-","chr12",1395.53586939461,1548.1142017811,952.461858175555,996.278683591162,826.712789561767,1143.289530656,1177.85646919534,1278.64676901189,1207.0785796012,1420.49690356916,-0.0149248394604081,0.291285222113012,0.9708126458314,1277.36521772186,1111.9291131857,1194.64716545378
"ENSG00000072682","P4HA2","protein_coding","-","chr5",114.143037782948,99.7654715101474,56.004305045814,65.4003226236438,91.3855173509981,96.4900419254714,118.818227693294,79.4003997112762,45.0270573429179,48.3760829407811,0.00247941141434575,0.73681104043607,0.971496173397651,77.886463742264,85.0756290431944,81.4810463927292
"ENSG00000072694","FCGR2B","protein_coding","+","chr1",365.697513369915,479.055444414092,396.616774513417,495.489625089052,396.785070930295,579.823235596224,3059.78384209447,3784.49723681333,3327.3618525107,3592.10331909292,-0.000778554984464556,0.791676915114907,0.972874812715279,1786.19377220112,1509.24901068376,1647.72139144244
"ENSG00000072736","NFATC3","protein_coding","+","chr16",1752.77104172961,1831.38665837269,1748.28168520012,1750.74148703863,1494.36125337364,1706.17092630373,1221.10165774268,1551.94897987397,1175.60570010896,1485.69250055311,-0.0187578370747037,0.271915262389455,0.9708126458314,1665.18811042843,1478.424267631,1571.80618902971
"ENSG00000072756","TRNT1","protein_coding","+","chr3",1516.5683291408,1680.6528921374,1282.90916401474,1374.30414039971,898.156266098606,1292.11137277899,1371.53490515321,1169.38384929048,1175.89383470989,1363.48168554622,-0.0122277606062604,0.419316780133275,0.9708126458314,1375.98678803056,1249.01249982345,1312.499643927
"ENSG00000072778","ACADVL","protein_coding","+","chr17",4019.7633306381,3756.07261200283,1470.39642962172,1311.05506216586,1058.62279223754,1273.07269637781,2888.41428085415,3197.84117574388,3395.85333242444,3159.319269236,0.000295957412027134,0.969546432449691,0.995969391182876,2539.47216310528,2566.61003315519,2553.04109813023
"ENSG00000072786","STK10","protein_coding","-","chr5",4565.62033479245,5050.73294318279,2112.58596100389,2485.94475242971,1893.31684068183,2633.43312201118,2885.88055936517,3185.82869757272,2802.49707010235,3074.25768806105,-0.00686321556828697,0.455641061626789,0.9708126458314,3286.03944065149,2851.98015318914,3069.00979692031
"ENSG00000072803","FBXW11","protein_coding","-","chr5",2033.49130845412,2468.47711885353,1963.65622174602,1950.15384566654,1871.85773728272,2158.27564854872,1883.17720145481,1825.08215318309,1657.79890920607,1904.655097339,-0.0231275939289513,0.282853419316189,0.9708126458314,2061.32877271818,1881.99627562875,1971.66252417346
"ENSG00000072818","ACAP1","protein_coding","+","chr17",1968.3293085364,2249.79774400515,1765.66297959373,1814.54374483371,1391.8510149287,2058.76732357199,2700.23122832894,3375.27874643221,3386.19823784828,3292.79947085124,-0.00695469818861832,0.486699876438055,0.9708126458314,2558.23740593886,2242.45455384721,2400.34597989303
"ENSG00000072840","EVC","protein_coding","+","chr4",2716.11473548349,3056.51673682439,996.286055782551,1026.79047102795,736.243882152036,948.586359096153,111.621252306004,12.9999712696643,3.20907799280496,5.50544884026868,-0.000154440632241747,0.922541801706375,0.99042540107734,1010.07979741169,912.695000743377,961.387399077531
"ENSG00000072849","DERL2","protein_coding","-","chr17",870.356387613608,716.801462084987,790.874128194628,743.351724669708,495.153715008292,661.744677081927,1062.74987317373,1125.70595785658,896.27506449083,1127.46157042447,-0.00390644898662305,0.720350607256497,0.971237998222535,875.013078423536,823.081833696217,849.047456059876
"ENSG00000072858","SIDT1","protein_coding","+","chr3",1514.93549631424,1786.35482151238,757.188535366731,907.103626537944,755.539305846494,829.212728527228,1608.14245833815,1857.81176408226,1691.72879759247,1766.31611502222,-0.00450710295291097,0.590643105184788,0.9708126458314,1429.35981113641,1265.50691869162,1347.43336491401
