"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Latent_c3-1","WT_Early_c3-1","WT_Latent_c3-2","WT_Early_c3-2","WT_Latent_c3-3","WT_Early_c3-3","WT_Latent_c4-1","WT_Early_c4-1","WT_Latent_c4-2","WT_Early_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Early_groupMean","baseMean"
"ENSG00000010671","BTK","protein_coding","-","chrX",2267.71827482789,414.372411694777,2658.89794394667,495.378283222126,2805.53940329556,412.592793509731,4868.35448029581,515.65190404358,4444.52942304165,532.448806013952,-2.80764927563973,1.47301459009032e-28,6.46709737678807e-28,3409.00790508152,474.088839696833,1941.54837238917
"ENSG00000010704","HFE","protein_coding","+","chr6",250.53312499868,11.0761431515673,167.888552998425,6.58328821630492,196.951727931768,11.5864975323038,282.85565939492,8.62440565454616,246.528626105267,6.11526971307583,-4.66663667836661,4.0330379197574e-39,3.10718104183303e-38,228.951538285812,8.79712085355959,118.874329569686
"ENSG00000010803","SCMH1","protein_coding","-","chr1",620.208328580219,71.764366840805,681.279333698753,109.143500108707,829.626871020775,59.2325425672588,685.2502734335,39.5011347325995,712.359050099896,32.3439860868331,-3.47396263339552,1.16616738679875e-28,5.15702168189606e-28,705.744771366628,62.3971060672406,384.070938716935
"ENSG00000010810","FYN","protein_coding","-","chr6",2553.75791667879,68.3006913955389,1236.82844256614,71.5387553807303,800.662327932231,64.9655559180613,652.147259550502,50.0639323886782,730.108520405174,38.9251301559621,-4.28783397108504,7.99660432283729e-31,4.02084245981346e-30,1194.70089342657,58.7588130477942,626.729853237181
"ENSG00000010818","HIVEP2","protein_coding","-","chr6",2082.41124383042,328.638165956811,1199.21544422251,291.863724542933,1611.05182364011,319.578475051949,1192.43744079155,229.084928792832,1014.32482098126,177.545858568301,-2.35259084905991,1.21145351734775e-18,3.16583356629416e-18,1419.88815469317,269.342230582565,844.615192637867
"ENSG00000011007","ELOA","protein_coding","+","chr1",2077.77944566692,538.16646913259,1662.73966335474,383.864302913931,1565.69458078848,345.234252299792,1900.48920983439,353.52690856289,1705.27374529654,361.426383304368,-2.14125462843425,3.63723076871606e-25,1.34999010125681e-24,1782.39532898822,396.443663242714,1089.41949611546
"ENSG00000011009","LYPLA2","protein_coding","+","chr1",1044.1202104948,271.077580157765,918.53466989036,185.776414732732,741.292431120543,155.073017605939,865.700032841764,178.766861063152,736.749756184909,101.765812054183,-2.22733814077072,1.04005889082336e-16,2.46312966484822e-16,861.279420106476,178.491937122754,519.885678614615
"ENSG00000011021","CLCN6","protein_coding","+","chr1",905.809561719804,420.928413317825,747.373171003982,276.698448815174,953.436717995518,232.628366926856,1056.73179863753,222.459772728561,1161.25771335326,215.992133462771,-1.77607146240037,9.4466537743292e-13,1.84059738721806e-12,964.921792542019,273.741427050237,619.331609796128
"ENSG00000011052","NME1-NME2","protein_coding","+","chr17",75.217024142047,65.6438402251609,122.512218463953,27.5475124555193,63.9266191956896,68.1347597269059,104.197876431924,35.3438895308422,94.6760115448959,27.7221403011723,-0.935134871149412,0.0111127006384072,0.012981237548089,92.105949955702,44.8784284479201,68.4921892018111
"ENSG00000011083","SLC6A7","protein_coding","+","chr5",0,90.9133628962343,0,48.9292653274553,2.45020849327108,99.1152126370177,2.05672157739173,55.456170934158,0,49.7698476316652,5.66590106767177,5.9580174248091e-12,1.11316809604675e-11,0.90138601413256,68.8367718853061,34.8690789497193
"ENSG00000011114","BTBD7","protein_coding","-","chr14",1247.43676897071,449.123967180014,1032.3284323433,404.120383032096,822.608077233061,319.988883769721,1120.37547628267,296.755388135321,1245.46169384652,281.909980381437,-1.60682127794268,7.85530900419988e-13,1.53440545659868e-12,1093.64208973525,350.379720499718,722.010905117486
"ENSG00000011132","APBA3","protein_coding","-","chr19",269.107587090006,248.538957623082,212.048677912572,138.823567246926,151.320538715096,128.608922984945,299.924780557705,186.176349186655,219.779223693772,120.224847297239,-0.451237658759194,0.112602409019966,0.123346710683656,230.43616159383,164.474528867769,197.4553452308
"ENSG00000011143","MKS1","protein_coding","-","chr17",384.76445089882,58.880653636983,330.851319065172,28.8804192131576,288.609543347784,23.0023193369882,313.714738161645,20.5499355697328,277.269714241135,13.928978507552,-3.41090104122547,3.98954277190204e-21,1.19500770964103e-20,319.041953142911,29.0484612528827,174.045207197897
"ENSG00000011198","ABHD5","protein_coding","+","chr3",745.830253876098,484.753032106596,695.397096541594,296.420186766048,547.32755553127,330.623934416901,281.963641289929,139.890706501025,375.496624863396,146.681265963336,-0.833326982974315,0.0157632237558661,0.0182646726740549,529.203034420457,279.673825150781,404.438429785619
"ENSG00000011243","AKAP8L","protein_coding","-","chr19",1611.11596759125,639.047432781504,1216.03515918645,404.793584102958,1362.28790387038,288.587059636861,1505.26348492421,366.456184391111,1342.68033228145,365.833650091343,-1.72895016702013,6.0328136081533e-13,1.182994652233e-12,1407.47656957075,412.943582200755,910.210075885752
"ENSG00000011258","MBTD1","protein_coding","-","chr17",644.772250786831,459.030877095275,540.526269862914,453.47120321349,593.749971693194,557.976074284717,578.646132211952,331.190692551974,763.375977494739,395.346663631413,-0.48515693130746,0.0236448532760813,0.027080410286069,624.214120409926,439.403102155374,531.80861128265
"ENSG00000011260","UTP18","protein_coding","+","chr17",1731.18413176419,153.250444007917,1460.00091314572,143.417957564253,1179.05287489499,138.740344499913,1222.34614672124,93.2015045177604,1249.75522316622,101.896368246654,-3.41813473884381,1.66407464110507e-48,2.11104436144565e-47,1368.46785793847,126.101323767299,747.284590852886
"ENSG00000011275","RNF216","protein_coding","-","chr7",1800.2783761434,539.822498591416,1109.24327404088,515.079021784166,1198.09881496578,463.695979666539,1410.22936082585,398.777467165748,1463.89466938346,350.085507824908,-1.58767479356303,5.69633314514066e-13,1.11833699319177e-12,1396.34889907187,453.492095006555,924.920497039215
"ENSG00000011295","TTC19","protein_coding","+","chr17",1286.72001582238,321.382803204042,978.648999845832,237.852090734452,988.749969045901,305.004589703179,787.456173458172,176.397144595014,813.649105040078,185.85142243298,-1.94208564012987,1.4245171055066e-14,3.02237435285436e-14,971.044852642473,245.297610133933,608.171231388203
"ENSG00000011304","PTBP1","protein_coding","+","chr19",4333.93166702001,2466.06663424491,3596.88668365711,1886.77195382315,3186.14345065605,1386.38159880829,4519.76702872116,1596.0625011928,3508.21765442432,1337.95584287186,-1.1062106177294,6.99570390745406e-07,1.0163536750649e-06,3828.98929689573,1734.6477061882,2781.81850154197
"ENSG00000011332","DPF1","protein_coding","-","chr19",76.6220079219329,106.12470522764,50.2071665807575,58.4165882786627,76.7202184079082,70.1007588850536,30.2390761547072,92.0916023883836,52.6945072672497,61.1725272049259,0.390224844098767,0.257338979386562,0.274553318548692,57.2965952665111,77.5812363969332,67.4389158317221
"ENSG00000011376","LARS2","protein_coding","+","chr3",1767.99815367017,261.127318075898,1555.17832582629,281.498938917293,1507.08133756391,213.358687202751,1096.23442797238,105.525535522669,1192.94624879643,96.8649223639621,-2.83832466496532,2.18362647393381e-19,5.91845464358639e-19,1423.88769876584,191.675080416515,807.781389591176
"ENSG00000011405","PIK3C2A","protein_coding","-","chr11",1709.13757544398,1634.35517714891,1459.07519722472,1245.61551443619,1419.79716168665,1128.34113254275,1450.33401533574,1081.06361691572,2149.15748352473,1763.52259403368,-0.244205652728057,0.264100385469133,0.281611547683888,1637.50028664316,1370.57960701545,1504.03994682931
"ENSG00000011426","ANLN","protein_coding","+","chr7",1172.11019994684,194.25170209762,878.398766919421,161.685093371254,920.351916776773,86.3142962261213,781.361188305605,88.8057582220918,1008.65636588477,91.1254144808876,-2.88985036249723,2.30707338002526e-24,8.22336736085314e-24,952.175687566683,124.436452879595,538.306070223139
"ENSG00000011451","WIZ","protein_coding","-","chr19",1200.76009437085,413.48213992761,605.697407637195,247.922355120226,476.11909393455,174.533594079712,690.596350101836,227.936462119101,575.357694701372,140.406648636668,-1.48203828008702,4.17432197481764e-06,5.8378076586673e-06,709.70612814916,240.856239976663,475.281184062912
"ENSG00000011454","RABGAP1","protein_coding","+","chr9",3925.21988238875,1018.33096676705,2688.08995868965,923.463381580366,2628.6472554502,865.083115449128,1438.25205797094,334.526458352654,1593.12968361667,416.650546952471,-1.69667009633447,5.37069552499106e-07,7.8498946946012e-07,2454.66776762324,711.610893820333,1583.13933072179
"ENSG00000011478","QPCTL","protein_coding","+","chr19",373.314419026622,95.1598180106177,369.709246924363,54.738936853025,339.719896093182,61.1411266938291,496.140157770634,43.77463457317,408.62774335396,34.9480743287225,-2.73483035689332,6.58168008060925e-20,1.84029128221056e-19,397.502292633752,57.9525180918729,227.727405362813
"ENSG00000011485","PPP5C","protein_coding","+","chr19",1667.43395570686,390.85803324324,1283.22579423233,327.130945822379,1264.07390916568,201.215005780012,1625.93005123975,205.73968997816,1373.44663035901,112.003020242354,-2.49009331534543,1.24385775256482e-16,2.93498792042921e-16,1442.82206814073,247.389339013229,845.105703576977
"ENSG00000011523","CEP68","protein_coding","+","chr2",616.285699894798,95.6744086059215,357.371430416887,72.9338520410385,405.16828874024,145.046690287946,201.100705485446,67.129808415853,251.279901678416,44.1767021090253,-2.00999527169642,3.52853600382659e-08,5.48583735108197e-08,366.241205243157,84.9922922919568,225.616748767557
"ENSG00000011566","MAP4K3","protein_coding","-","chr2",151.381408408343,126.960277583386,87.1956342348727,162.968361581386,134.281410940793,143.196904059797,206.724979638153,97.191388088592,210.883030884537,86.9467331163416,-0.330243760526739,0.276489222539547,0.294280570529287,158.09329282134,123.4527328859,140.77301285362
"ENSG00000011590","ZBTB32","protein_coding","+","chr19",1218.2781002524,150.543956828943,1386.21391183705,102.593818789705,1924.6823107106,127.02261138024,1318.8408664135,95.5553893337472,1242.10322672278,74.1847058621921,-3.66520773722952,1.32158627040066e-47,1.59125574302136e-46,1418.02368318727,109.980096438965,764.001889813116
"ENSG00000011638","LDAF1","protein_coding","+","chr16",464.637764115483,32.0203876641427,390.587852615758,22.7534433449159,503.9680492634,36.5136385613852,418.192318741286,23.0894935590467,389.923115613617,35.7024880163978,-3.82075501722856,8.85218885348998e-47,1.02557440560662e-45,433.461820069909,30.0158902291776,231.738855149543
"ENSG00000012048","BRCA1","protein_coding","-","chr17",3707.54469807293,2138.52629740087,2616.99497351742,1734.87361738063,2227.2992432288,1303.59232642228,2184.43777396332,671.670669191567,2330.41414149256,823.070717610425,-0.904654642048908,0.00220427626696554,0.00267545099083695,2613.33816605501,1334.34672560115,1973.84244582808
"ENSG00000012061","ERCC1","protein_coding","-","chr19",905.466823246463,313.283871848659,913.344661461774,355.707272734097,903.058368639141,270.185933358644,765.297495321319,181.709768397471,625.126187470184,145.615072729959,-1.64672151036978,1.59164628301736e-09,2.64362392946373e-09,822.458707227776,253.300383813766,537.879545520771
"ENSG00000012124","CD22","protein_coding","+","chr19",2271.5742992494,594.390117560682,1819.40056320836,482.279880238598,3327.46274600794,474.211692523318,5962.85099703118,433.033254497862,5781.66743964065,429.862728547515,-2.92954044140732,2.25384202655924e-20,6.47504913229792e-20,3832.5912090275,482.755534673595,2157.67337185055
"ENSG00000012171","SEMA3B","protein_coding","+","chr3",0.980085906327537,61.8826111406436,14.0162623032729,34.0647200168933,27.7862631571675,21.8699178011824,3.70531422833092,57.6817657106129,0.926192487437675,36.2131885103828,1.72565161435389,0.00710689017600076,0.00839918373160013,9.4828236165073,42.342440635943,25.9126321262252
"ENSG00000012174","MBTPS2","protein_coding","+","chrX",799.747451004513,82.700387177257,776.926508247262,38.4435438088416,612.889823042398,48.48710449421,521.34195203801,54.4742574763704,545.477775175191,42.5662582655937,-3.58227388750713,3.66834752246677e-38,2.67680865468862e-37,651.276701901475,53.3343102444545,352.305506072965
"ENSG00000012211","PRICKLE3","protein_coding","-","chrX",272.322343905088,84.8760478609101,261.892505039221,32.6433900582854,233.694376029996,30.8569572234817,270.348588177282,45.2945236582385,286.558708946411,34.7805704240375,-2.48972224501379,7.7730962916409e-15,1.67401655835023e-14,264.9633044196,45.6902978449906,155.326801132295
"ENSG00000012232","EXTL3","protein_coding","+","chr8",554.980584780512,151.846103944764,575.611743689912,155.87823578255,350.01974436038,113.810969086689,427.335754853361,99.459330584474,371.343990239695,102.163122859417,-1.82860429323983,2.47215748934942e-12,4.71846355374592e-12,455.858363584772,124.631552451579,290.244958018175
"ENSG00000012660","ELOVL5","protein_coding","-","chr6",5759.56951863686,944.398287557686,3974.72728361065,642.768506387585,4590.28292862051,643.807726016304,3076.9782334445,470.415743718263,3515.57999631874,485.597725900691,-2.67515330860713,2.3318819476495e-25,8.73890471331478e-25,4183.42759212625,637.397597916106,2410.41259502118
"ENSG00000012779","ALOX5","protein_coding","+","chr10",285.339302049588,56.8823380811906,109.36283774013,15.0256922693872,160.316865504199,36.2763018486808,691.133645183406,48.8799113836532,628.864077024178,35.1652959460576,-3.16954415443272,2.469334934891e-11,4.47164431829785e-11,375.0033455003,38.4459079057939,206.724626703047
"ENSG00000012817","KDM5D","protein_coding","-","chrY",3903.17072019908,898.995301260246,2043.13852494943,539.350170853529,1494.86812314072,367.695147666629,2255.39075061349,448.718143877405,2771.17870822906,418.702653355622,-2.16552280374904,1.0492489382797e-12,2.03752159426446e-12,2493.54936542636,534.692283402686,1514.12082441452
"ENSG00000012822","CALCOCO1","protein_coding","-","chr12",1513.37917304669,251.546020423274,892.555066025915,153.494395157447,1479.55065077057,261.131804202156,1235.38203793481,95.186448929346,1033.29683932756,115.644180671309,-2.75746410125751,3.78985990627646e-19,1.01462538936217e-18,1230.83275342111,175.400569876706,703.116661648908
"ENSG00000012963","UBR7","protein_coding","+","chr14",2477.7156134675,245.02239889276,1940.54259930696,224.913372548474,2121.89603863868,155.305780216022,2490.68503254735,136.740503653751,2426.00312779427,92.6144749540135,-3.71450670706556,2.89498109517334e-43,2.72904925191341e-42,2291.36848235095,170.919306053004,1231.14389420198
"ENSG00000012983","MAP4K5","protein_coding","-","chr14",1175.3166861767,239.613074200747,836.676352976062,206.388593361171,825.965902479649,253.511934816351,633.246352104558,146.833812503671,868.830328010004,183.499706468821,-2.03511223155934,1.19634922268588e-16,2.82576272907777e-16,868.007124349394,205.969424270152,536.988274309773
"ENSG00000013275","PSMC4","protein_coding","+","chr19",2205.61019800115,352.062298131955,1718.08547044622,218.423225939421,1139.88693312574,140.402194668228,1665.72139728578,155.054690364009,1520.277987768,147.736393598544,-2.97921958497969,3.82064708241469e-24,1.34447353325033e-23,1649.91639732538,202.735760540432,926.326078932905
"ENSG00000013288","MAN2B2","protein_coding","+","chr4",1239.44588186328,509.727744045774,641.451327745618,342.80607745037,675.918879892559,275.620495641589,1126.5884203869,239.930415132937,962.769869693643,222.589738144378,-1.4859558490842,2.14616181034701e-07,3.20679718955845e-07,929.234875916401,318.134894083009,623.684884999705
"ENSG00000013306","SLC25A39","protein_coding","-","chr17",1892.81016462327,568.891616505431,1888.63252793789,326.572607500054,1265.9890552919,268.233336751696,1523.05405394923,202.46161883899,1174.65144172485,164.029689777212,-2.27425040865951,5.06451287877781e-13,9.96149734171818e-13,1549.02744870543,306.037773874677,927.532611290052
"ENSG00000013364","MVP","protein_coding","+","chr16",2699.85722478019,536.397912287081,1529.82192956416,337.56088540455,1702.05851428599,275.935782244746,2683.09439033556,291.640810280751,2161.93846950358,273.439772896595,-2.61212796888255,8.16803782711817e-23,2.67840493793651e-22,2155.3541056939,342.995032622745,1249.17456915832
"ENSG00000013374","NUB1","protein_coding","+","chr7",1966.22951945724,359.270945331867,1248.36517709263,230.590501692491,1280.65844192492,201.319006843837,2393.45739425112,322.23477408323,2256.53991839414,266.888442447915,-2.68533422943699,6.15550300465383e-24,2.13431317273462e-23,1829.05009022401,276.060734079868,1052.55541215194
"ENSG00000013375","PGM3","protein_coding","-","chr6",987.28943822087,420.011275742583,733.916598988134,492.939439200461,870.026435516069,444.308421637896,1122.14657603759,377.53841241678,1133.30646026683,393.630186582274,-1.15705230603709,1.86631816664795e-08,2.94461275578759e-08,969.337101805898,425.685547115999,697.511324460948
"ENSG00000013392","RWDD2A","protein_coding","+","chr6",212.634243038769,103.885528969145,179.989139327621,69.6734192330675,250.115978684906,91.052632633811,237.074340030219,65.8227311130015,240.511335255101,67.936694829798,-1.4458943353675,3.13636919824712e-08,4.88727333069148e-08,224.065007267323,79.6742013557647,151.869604311544
"ENSG00000013441","CLK1","protein_coding","-","chr2",3331.66195336158,1873.08276619114,2359.793414011,1058.46983665332,2629.67376709743,765.727771434039,2208.73618646368,783.666767156547,3160.44469166719,887.087044880675,-1.2965670096125,1.3819949451173e-06,1.98074553629606e-06,2738.06200252018,1073.60683726314,1905.83441989166
"ENSG00000013503","POLR3B","protein_coding","+","chr12",541.575941181793,55.234825101641,423.431446397239,73.8862787479047,257.716065689244,61.4610492515963,426.136828338601,30.3524987823691,374.185083804944,35.7205159428687,-2.92558270946251,3.17031455802206e-20,9.03189122856653e-20,404.609073082364,51.331033565276,227.97005332382
"ENSG00000013523","ANGEL1","protein_coding","-","chr14",912.663181654843,311.728501677613,612.361986189281,206.97032481542,490.986706847514,186.871669768743,479.790635621924,163.718532154417,531.67779652191,151.459696550326,-1.51155166303229,4.77134164157151e-08,7.38043040742017e-08,605.496061367094,204.149744993304,404.822903180199
"ENSG00000013561","RNF14","protein_coding","+","chr5",1158.19416222908,169.34215900854,1149.10630479558,53.3685714275333,1086.563964562,47.757345147256,689.105736436792,51.852232017789,689.175587835717,76.7685202796011,-3.54355915997828,4.50764575025178e-24,1.57665618323286e-23,954.429151171835,79.8177655761438,517.123458373989
"ENSG00000013563","DNASE1L1","protein_coding","-","chrX",437.958887500418,328.209297045668,296.718180588886,437.831347935505,353.488285756222,404.408362757692,335.335403508957,129.859781998689,283.327057527068,94.879439585581,-0.255267061223272,0.455190995924223,0.475062070003724,341.36556297631,279.037645864627,310.201604420469
"ENSG00000013573","DDX11","protein_coding","+","chr12",867.030481778551,657.788893238486,638.437539915637,408.236325924677,545.507140533213,327.604448290328,832.361392167624,310.639362934047,691.352139998434,305.73152238897,-0.788131732304231,0.00255333133218926,0.00309038379924159,714.937738878692,402.000110555302,558.468924716997
"ENSG00000013810","TACC3","protein_coding","+","chr4",2418.99560457625,1039.56543444226,2019.58431278767,759.409878703063,2054.45279053422,651.607771853519,2207.86451497402,447.065541468254,1957.56343698343,386.549358711227,-1.64760439114569,5.82361080917015e-10,9.86050924829555e-10,2131.69213197112,656.839597035665,1394.26586450339
"ENSG00000014123","UFL1","protein_coding","+","chr6",1983.24276285058,141.374442508717,1741.13170387414,80.6768574189801,2076.97808180682,105.42730548927,1936.03795470785,79.794669286678,2300.57185958048,101.345747003441,-4.28753601028213,2.76735624165941e-82,1.67122373031463e-80,2007.59247256397,101.723804341417,1054.6581384527
"ENSG00000014138","POLA2","protein_coding","+","chr11",1409.49343023539,324.634726566897,1378.80905029898,252.842320066879,1160.08532730589,159.355656242638,1260.54314714622,97.3815168838715,1302.03818663949,89.0755272071559,-2.75624352942403,4.57657908412986e-17,1.10506943941036e-16,1302.19382832519,184.657949393488,743.425888859341
"ENSG00000014164","ZC3H3","protein_coding","-","chr8",422.199584196831,670.799047989252,331.40133796361,552.961246929751,327.384440552265,348.153334442467,371.530196714967,252.896558000579,312.944575990067,334.795849961782,0.268590841486663,0.325474645306428,0.344237755388856,353.092027083548,431.921207464766,392.506617274157
"ENSG00000014216","CAPN1","protein_coding","+","chr11",2598.0059495839,573.246126980407,1457.60629137994,378.118975095734,1464.02167577595,216.777468322336,2785.69593227413,328.070473103568,2298.08074930656,322.235216800997,-2.49297129678685,1.18480239562419e-17,2.93982105227102e-17,2120.68211966409,363.689652060608,1242.18588586235
"ENSG00000014641","MDH1","protein_coding","+","chr2",7637.26639767872,1433.13541048357,7546.30175450678,1512.74820654475,7054.1139737237,1000.71531087925,4409.54541691166,508.137907316972,4722.92898752688,540.168062167142,-2.5830456179367,8.17439314117395e-16,1.85048981788192e-15,6274.03130606955,998.980979478337,3636.50614277394
"ENSG00000014824","SLC30A9","protein_coding","+","chr4",3012.75369362178,268.797493611224,2717.3813350956,266.457385255922,2690.58738899586,250.707859884911,2206.14819977421,213.808635361604,2328.87651630962,257.132164643381,-3.34790665156811,1.5099488573746e-71,5.91481655447923e-70,2591.14942675941,251.380707751408,1421.26506725541
"ENSG00000014919","COX15","protein_coding","-","chr10",1750.97622177721,434.985269855031,1396.97940965476,352.722585930604,1480.76724114801,376.938127803663,1569.18069552998,228.753611103944,1752.76155079599,259.605981068776,-2.23355858681983,1.44807990089675e-22,4.70190043430352e-22,1590.13302378119,330.601115152404,960.367069466797
"ENSG00000015133","CCDC88C","protein_coding","-","chr14",2830.40316982409,3821.48466195655,1710.18123721206,2921.59205217993,1673.25516001362,2307.50092779094,2678.57571264412,2345.17372869461,2676.6696623601,2207.94450746457,0.217556112379543,0.350796208771834,0.370040214766141,2313.8169884108,2720.73917561732,2517.27808201406
"ENSG00000015153","YAF2","protein_coding","-","chr12",646.470116284801,104.739403450493,481.71109438833,109.323511391089,385.701978480383,91.5145152980007,375.444047193041,61.1611707008819,425.04566782599,57.0379388990108,-2.4043762073284,2.51864240410204e-17,6.15202415748119e-17,462.874580834509,84.7553079478952,273.814944391202
"ENSG00000015171","ZMYND11","protein_coding","+","chr10",846.872568617279,276.804761188439,713.603367394544,128.311536138878,589.401335729261,127.912215502884,647.722590897869,103.086670250349,803.395261888242,118.024828009331,-2.20793259286208,2.88990488900648e-14,6.03356212928214e-14,720.199024905439,150.828002217976,435.513513561708
"ENSG00000015285","WAS","protein_coding","+","chrX",1657.97389851768,83.9261682014657,1223.68896738909,69.4762506167313,1258.00637329165,37.1879657017985,1886.89882313228,56.4512899749641,1532.30161333141,79.2943402423693,-4.51064860232473,9.09131741038691e-66,2.68912819830194e-64,1511.77393513242,65.2672029474658,788.520569039943
"ENSG00000015475","BID","protein_coding","-","chr22",595.82768394323,24.2556612326467,370.734739608959,29.491177017863,357.043133822025,11.7663535592267,764.012792104998,25.364895212966,656.264891425198,32.0150109484922,-4.44353849267377,2.24747548869273e-38,1.65972057519869e-37,548.776648180882,24.5786195942389,286.677633887561
"ENSG00000015479","MATR3","protein_coding","+","chr5",12512.8171904178,1824.90501736015,11859.7917282989,1318.58556131877,11556.7034319106,1059.7104234434,9460.60381277388,1056.36713025914,11184.4482751596,1168.86723035441,-3.11343777658814,9.62023965172785e-49,1.24912294246119e-47,11314.8728877122,1285.68707254717,6300.27998012967
"ENSG00000015532","XYLT2","protein_coding","+","chr17",945.22279257454,128.960407674279,466.67301631077,70.3311278076729,458.415431097396,81.9131826520195,360.864628040991,53.4743985608568,292.677637655185,62.2717546139808,-2.59544849740634,1.47904074178171e-13,2.98563325225608e-13,504.770701135776,79.3901742617617,292.080437698769
"ENSG00000015568","RGPD5","protein_coding","+","chr2",298.733750710852,471.095062567772,287.466212868118,277.088696282983,59.4112766727493,167.85903192834,175.918329290074,191.355381649588,180.154206562377,537.115048478006,0.617084452526041,0.098592001798197,0.108296159610657,200.336755220834,328.902644181338,264.619699701086
"ENSG00000015676","NUDCD3","protein_coding","-","chr7",1769.29273972975,478.984535311466,1477.44003270544,436.375906620837,1565.47553560688,301.629075787604,1564.62538737587,381.002465428774,1489.62232807389,320.332826518742,-2.00891878359115,6.24252132608497e-23,2.06099187858643e-22,1573.29120469837,383.664961933485,978.478083315925
"ENSG00000016391","CHDH","protein_coding","-","chr3",1966.7691037063,93.5091748117649,1549.89128235376,195.154695895537,1068.63797377442,111.653462916122,765.621424706543,125.483272074699,687.26243055117,52.2065627227418,-3.32132668232522,3.77731029271817e-20,1.07163965852868e-19,1207.63644301844,115.601433684173,661.618938351305
"ENSG00000016864","GLT8D1","protein_coding","-","chr3",854.083636175007,92.5003730370221,596.066298541293,88.6651769466497,625.612333634978,77.2538127879916,815.431369023063,76.4950285786362,802.320345542017,62.2952670661242,-3.19237548109125,2.82745226363643e-43,2.66973200300199e-42,738.702796583272,79.4419316832847,409.072364133278
"ENSG00000017260","ATP2C1","protein_coding","+","chr3",7446.14620540771,561.016500050021,4732.70228072778,360.50006046561,5811.21726990238,297.822990064424,5307.97826439809,322.538690730122,5979.61412256054,384.767915257061,-3.90237409317212,1.48118095395531e-63,3.99402166537483e-62,5855.5316285993,385.329231313448,3120.43042995637
"ENSG00000017427","IGF1","protein_coding","-","chr12",1355.16933011865,264.541499919594,460.598243125919,46.8906300704984,388.925466178754,102.05137609412,1435.53504429045,179.032431212931,1815.53414970497,120.970820641508,-2.82229828384992,1.5015523152939e-10,2.61340424734806e-10,1091.15244668375,142.69735158773,616.92489913574
"ENSG00000017483","SLC38A5","protein_coding","-","chrX",484.53693437485,38.5916602970897,657.540502613892,25.3436450128832,479.676936822315,20.5572196127879,847.565284558664,46.9473722624167,775.795293103669,70.4416593152743,-3.95631366068579,1.22338447338697e-31,6.44486277552111e-31,649.022990294678,40.3763113000904,344.699650797384
"ENSG00000017797","RALBP1","protein_coding","+","chr18",2543.21973144458,234.26894943776,2127.22549253345,147.058041134471,2338.38724732827,242.507445768206,2040.85820325165,194.241803145796,2051.22046042171,208.422713304094,-3.41363969870218,2.36842255079045e-61,5.59397887078285e-60,2220.18222699593,205.299790558065,1212.741008777
"ENSG00000018189","RUFY3","protein_coding","+","chr4",504.185910585327,296.92018842989,494.338875623282,345.561733135723,587.463822893538,322.324376031552,178.484775393125,68.8095361463569,100.851971068096,97.9852151728051,-0.594765639638327,0.149927032589162,0.162726195157852,373.065071112674,226.320209783265,299.692640447969
"ENSG00000018408","WWTR1","protein_coding","-","chr3",177.704374967876,148.377641369674,210.62201775189,239.546250207121,244.575566608324,126.611627407304,187.625466377862,42.5722543277199,224.843202020277,54.9972268299116,-0.682496851618269,0.0636805798770327,0.0708410557108504,209.074125545246,122.421000028346,165.747562786796
"ENSG00000018510","AGPS","protein_coding","+","chr2",2819.88259593854,550.403367691506,2512.59626351085,383.197531316031,2076.87434010309,270.053166282953,1989.29657606966,278.632323128669,1954.56477296152,229.511765934541,-2.68955997122641,3.39835016878507e-24,1.20060542983129e-23,2270.64290971673,342.35963087074,1306.50127029374
"ENSG00000018610","STEEP1","protein_coding","-","chrX",724.41973086745,203.576952065999,536.451125562074,115.423419411269,611.065880224986,104.324187241679,550.542750906167,55.506349880401,524.898030041066,62.4615034525636,-2.38263195400424,5.12940997344466e-13,1.00857230188385e-12,589.475503520349,108.258482410382,348.866992965366
"ENSG00000018699","TTC27","protein_coding","+","chr2",1121.49778896636,165.684796672087,1145.82461227846,136.599708989617,924.823178958361,74.3937773561476,765.004136888282,96.2283224145662,709.232649993426,97.4541532137682,-2.99494596115545,5.99479415882295e-28,2.55456222975201e-27,933.276473416977,114.072151729237,523.674312573107
"ENSG00000019582","CD74","protein_coding","-","chr5",69704.6869058778,21678.7960775182,46551.2619528735,13612.0541539865,43879.7507976981,8662.49234959448,30196.1580681241,6059.14658809194,24778.7997140881,5031.02602753944,-1.85682639922145,2.6030806531723e-07,3.87255840050459e-07,43022.1314877323,11008.7030393461,27015.4172635392
"ENSG00000019991","HGF","protein_coding","-","chr7",262.09855754136,22.2500068647375,90.9968403492276,6.71674316681113,97.383131218233,19.8600969300247,217.345875968388,22.3595405518154,153.826303410064,6.89403144039264,-3.32012618061164,5.89656161372104e-13,1.1570592640226e-12,164.330141697455,15.6160837907563,89.9731127441054
"ENSG00000019995","ZRANB1","protein_coding","+","chr10",904.936147438742,604.543498418368,728.612269219664,432.228658370534,764.748200525784,392.892446063444,554.295324627205,360.520263677789,661.174551044563,387.368901534325,-0.700958870618315,0.00197633873792009,0.00240584227466493,722.753298571192,435.510753612892,579.132026092042
