Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
ENST00000304743.7,Cell membrane|Endoplasmic reticulum,Transmembrane domain,0.18019999563694,0.24809999763965607,0.027699999511241913,0.6604999899864197,0.2992999851703644,0.03200000151991844,0.6668999791145325,0.3779999911785126,0.38589999079704285,0.030899999663233757
ENST00000304858.7,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7820000052452087,0.5311999917030334,0.09390000253915787,0.17479999363422394,0.09719999879598618,0.004600000102072954,0.2854999899864197,0.20679999887943268,0.26190000772476196,0.00989999994635582
ENST00000304895.9,Extracellular|Lysosome/Vacuole,Signal peptide,0.31279999017715454,0.09969999641180038,0.6269999742507935,0.3264000117778778,0.16899999976158142,0.00039999998989515007,0.48840001225471497,0.6801000237464905,0.46219998598098755,0.009800000116229057
ENST00000304905.10,Nucleus,,0.39329999685287476,0.503600001335144,0.35030001401901245,0.05810000002384186,0.23770000040531158,0.009200000204145908,0.044199999421834946,0.14399999380111694,0.11209999769926071,0.03200000151991844
ENST00000304979.8,Cytoplasm,,0.6761999726295471,0.4404999911785126,0.24120000004768372,0.3418000042438507,0.2567000091075897,0.020500000566244125,0.2298000007867813,0.1354999989271164,0.04610000178217888,0.20229999721050262
ENST00000304992.11,Nucleus,Nuclear export signal,0.4023999869823456,0.6272000074386597,0.005100000184029341,0.2980000078678131,0.26269999146461487,0.01979999989271164,0.17820000648498535,0.1168999969959259,0.1080000028014183,0.02930000051856041
ENST00000305494.6,Peroxisome,Transmembrane domain,0.17249999940395355,0.057999998331069946,0.10050000250339508,0.19339999556541443,0.6144000291824341,0.6019999980926514,0.14650000631809235,0.2685999870300293,0.0885000005364418,0.6331999897956848
ENST00000305536.11,Nucleus,Nuclear localization signal,0.1664000004529953,0.923799991607666,0.06639999896287918,0.14560000598430634,0.03689999878406525,0.00039999998989515007,0.03929999843239784,0.01679999940097332,0.027000000700354576,0.0007999999797903001
ENST00000305570.10,Nucleus,Nuclear localization signal,0.311599999666214,0.666700005531311,0.12359999865293503,0.2362000048160553,0.05530000105500221,0.014000000432133675,0.03999999910593033,0.05079999938607216,0.057500001043081284,0.0015999999595806003
ENST00000305586.11,Cytoplasm,Nuclear localization signal,0.7700999975204468,0.4334000051021576,0.056299999356269836,0.11289999634027481,0.07609999924898148,0.010700000450015068,0.0697999969124794,0.03579999879002571,0.15289999544620514,0.030500000342726707
ENST00000305596.8,Nucleus,Nuclear export signal,0.28769999742507935,0.9261000156402588,0.039799999445676804,0.03889999911189079,0.08839999884366989,0.010700000450015068,0.13189999759197235,0.2012999951839447,0.14399999380111694,0.01489999983459711
ENST00000305784.7,Cytoplasm|Nucleus,Nuclear export signal,0.6777999997138977,0.5565999746322632,0.07460000365972519,0.1687999963760376,0.4740999937057495,0.011900000274181366,0.19689999520778656,0.16500000655651093,0.18060000240802765,0.16599999368190765
ENST00000305866.10,Cytoplasm|Lysosome/Vacuole,,0.5742999911308289,0.24040000140666962,0.2290000021457672,0.3244999945163727,0.15410000085830688,0.01360000018030405,0.2840000092983246,0.71670001745224,0.6389999985694885,0.0478999987244606
ENST00000305963.3,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.11159999668598175,0.30979999899864197,0.18729999661445618,0.19619999825954437,0.23749999701976776,0.18970000743865967,0.6593999862670898,0.2371000051498413,0.35190001130104065,0.12380000203847885
ENST00000306014.10,Nucleus,Nuclear localization signal,0.18860000371932983,0.9190000295639038,0.03849999979138374,0.06310000270605087,0.12060000002384186,0.00279999990016222,0.07840000092983246,0.03620000183582306,0.04520000144839287,0.012199999764561653
ENST00000306052.12,Cell membrane,Signal peptide|Transmembrane domain,0.21570000052452087,0.08669999986886978,0.45570001006126404,0.8282999992370605,0.04129999876022339,0.006099999882280827,0.29420000314712524,0.5582000017166138,0.40070000290870667,0.05270000174641609
ENST00000306065.9,Cytoplasm,Nuclear export signal,0.6984000205993652,0.2957000136375427,0.07050000131130219,0.3767000138759613,0.1597999930381775,0.005900000222027302,0.13809999823570251,0.4309999942779541,0.28870001435279846,0.015799999237060547
ENST00000306072.10,Cytoplasm|Nucleus,Nuclear export signal,0.5976999998092651,0.7685999870300293,0.02329999953508377,0.07580000162124634,0.29580000042915344,0.00989999994635582,0.08399999886751175,0.13930000364780426,0.10939999669790268,0.07029999792575836
ENST00000306085.11,Cytoplasm,Nuclear localization signal,0.7391999959945679,0.44519999623298645,0.08980000019073486,0.20720000565052032,0.15559999644756317,0.0010000000474974513,0.25049999356269836,0.3506999909877777,0.2815999984741211,0.008899999782443047
ENST00000306107.9,Cell membrane,Signal peptide|Transmembrane domain,0.20550000667572021,0.10270000249147415,0.3797999918460846,0.9264000058174133,0.032999999821186066,0.004100000020116568,0.23019999265670776,0.2879999876022339,0.22179999947547913,0.08500000089406967
ENST00000306125.12,Cytoplasm,Nuclear export signal,0.7937999963760376,0.4049000144004822,0.016699999570846558,0.19930000603199005,0.2152000069618225,0.01140000019222498,0.16060000658035278,0.1565999984741211,0.21930000185966492,0.11219999939203262
ENST00000306185.8,Mitochondrion,Mitochondrial transit peptide,0.3529999852180481,0.15459999442100525,0.07180000096559525,0.0763000026345253,0.8112999796867371,0.033900000154972076,0.19009999930858612,0.03370000049471855,0.061900001019239426,0.1145000010728836
ENST00000306200.7,Endoplasmic reticulum|Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.2678999900817871,0.1062999963760376,0.010999999940395355,0.3513000011444092,0.1234000027179718,0.009999999776482582,0.6747000217437744,0.6926000118255615,0.7484999895095825,0.05590000003576279
ENST00000306256.13,Cytoplasm,,0.4625999927520752,0.2757999897003174,0.3865000009536743,0.1746000051498413,0.3806999921798706,0.025299999862909317,0.05249999836087227,0.04839999973773956,0.10760000348091125,0.09679999947547913
ENST00000306336.6,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.8169999718666077,0.5245000123977661,0.06480000168085098,0.15520000457763672,0.1704999953508377,0.0024999999441206455,0.1404000073671341,0.2054000049829483,0.26170000433921814,0.004000000189989805
ENST00000306357.9,Lysosome/Vacuole,Transmembrane domain,0.226500004529953,0.11309999972581863,0.010900000110268593,0.5160999894142151,0.07760000228881836,0.010599999688565731,0.5070000290870667,0.7524999976158142,0.5715000033378601,0.02370000071823597
ENST00000306368.9,Cytoplasm|Nucleus,,0.5322999954223633,0.5763000249862671,0.05649999901652336,0.05119999870657921,0.08560000360012054,0.37119999527931213,0.3652999997138977,0.056699998676776886,0.15189999341964722,0.26190000772476196
ENST00000306378.11,Nucleus,Nuclear localization signal,0.24779999256134033,0.9429000020027161,0.018699999898672104,0.1462000012397766,0.04690000042319298,0.020500000566244125,0.07739999890327454,0.017500000074505806,0.017000000923871994,0.003100000089034438
ENST00000306433.9,Nucleus,Nuclear localization signal,0.44190001487731934,0.8718000054359436,0.08070000261068344,0.06859999895095825,0.07729999721050262,0.016300000250339508,0.0908999964594841,0.051500000059604645,0.06719999760389328,0.0017000000225380063
ENST00000306465.8,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.16500000655651093,0.1216999962925911,0.029400000348687172,0.14970000088214874,0.3057999908924103,0.021400000900030136,0.7904000282287598,0.3244999945163727,0.5496000051498413,0.03420000150799751
ENST00000306480.11,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.23229999840259552,0.25279998779296875,0.06679999828338623,0.5139999985694885,0.10279999673366547,0.025200000032782555,0.43549999594688416,0.5953999757766724,0.5297999978065491,0.052799999713897705
ENST00000306627.8,Cytoplasm|Nucleus,Nuclear localization signal,0.633899986743927,0.5404999852180481,0.04610000178217888,0.2249000072479248,0.07199999690055847,0.011900000274181366,0.20800000429153442,0.131400004029274,0.3495999872684479,0.018400000408291817
ENST00000306645.10,Endoplasmic reticulum,Signal peptide,0.3082999885082245,0.23260000348091125,0.2184000015258789,0.26510000228881836,0.44699999690055847,0.012000000104308128,0.6190999746322632,0.210999995470047,0.23180000483989716,0.06700000166893005
ENST00000306688.8,Cytoplasm,Nuclear export signal,0.7842000126838684,0.30469998717308044,0.06430000066757202,0.2467000037431717,0.12080000340938568,0.0027000000700354576,0.1670999974012375,0.40630000829696655,0.4350000023841858,0.017100000753998756
ENST00000306721.8,Nucleus,Nuclear localization signal,0.25119999051094055,0.972599983215332,0.01209999993443489,0.03929999843239784,0.07109999656677246,0.03420000150799751,0.018300000578165054,0.006000000052154064,0.007199999876320362,0.00279999990016222
ENST00000306735.10,Mitochondrion,Mitochondrial transit peptide,0.1680999994277954,0.19779999554157257,0.07810000330209732,0.066600002348423,0.9276000261306763,0.0031999999191612005,0.0737999975681305,0.03819999843835831,0.06340000033378601,0.011800000444054604
ENST00000306739.9,Cytoplasm,Nuclear localization signal,0.7264000177383423,0.4957999885082245,0.034699998795986176,0.11789999902248383,0.16670000553131104,0.003800000064074993,0.40070000290870667,0.2160000056028366,0.2531999945640564,0.02160000056028366
ENST00000306749.4,Cytoplasm,Nuclear export signal,0.8156999945640564,0.13950000703334808,0.04839999973773956,0.2678000032901764,0.2418999969959259,0.04749999940395355,0.23170000314712524,0.35740000009536743,0.2856000065803528,0.13449999690055847
ENST00000306796.10,Cytoplasm|Nucleus,Nuclear localization signal,0.4880000054836273,0.8632000088691711,0.03240000084042549,0.04780000075697899,0.12880000472068787,0.0013000000035390258,0.14650000631809235,0.026599999517202377,0.07970000058412552,0.004100000020116568
ENST00000306823.10,Cytoplasm|Nucleus,Nuclear export signal,0.5892999768257141,0.6538000106811523,0.015799999237060547,0.11840000003576279,0.1370999962091446,0.008799999952316284,0.1941000074148178,0.19380000233650208,0.3917999863624573,0.03530000150203705
ENST00000306862.7,Cytoplasm|Nucleus,Nuclear export signal,0.6693999767303467,0.5598000288009644,0.07090000063180923,0.07689999788999557,0.36160001158714294,0.014100000262260437,0.10520000010728836,0.12700000405311584,0.2556000053882599,0.1597999930381775
ENST00000306869.7,Cytoplasm,,0.5806999802589417,0.2897000014781952,0.22660000622272491,0.18240000307559967,0.40720000863075256,0.2312999963760376,0.11599999666213989,0.2328999936580658,0.14790000021457672,0.12479999661445618
ENST00000306897.9,Cell membrane,,0.43849998712539673,0.296999990940094,0.029500000178813934,0.7861999869346619,0.3160000145435333,0.01850000023841858,0.34619998931884766,0.5627999901771545,0.5286999940872192,0.03420000150799751
ENST00000306908.10,Nucleus,Nuclear localization signal,0.259799987077713,0.6656000018119812,0.05429999902844429,0.18440000712871552,0.04170000180602074,0.029600000008940697,0.05169999971985817,0.1039000004529953,0.04569999873638153,0.00430000014603138
ENST00000306917.5,Cytoplasm|Nucleus,Nuclear export signal,0.6607999801635742,0.5396999716758728,0.019099999219179153,0.34549999237060547,0.1882999986410141,0.002300000051036477,0.18379999697208405,0.13940000534057617,0.2567000091075897,0.0032999999821186066
ENST00000307063.9,Nucleus,Nuclear localization signal,0.2175000011920929,0.9469000101089478,0.03830000013113022,0.10729999840259552,0.08340000361204147,0.019600000232458115,0.031199999153614044,0.04050000011920929,0.03020000085234642,0.007499999832361937
ENST00000307089.7,Cytoplasm|Nucleus,,0.5501999855041504,0.553600013256073,0.06889999657869339,0.07240000367164612,0.5386999845504761,0.060499999672174454,0.11190000176429749,0.022700000554323196,0.0544000007212162,0.030799999833106995
ENST00000307102.10,Cytoplasm,Nuclear export signal,0.7994999885559082,0.4828000068664551,0.04960000142455101,0.23569999635219574,0.16449999809265137,0.007699999958276749,0.15139999985694885,0.17299999296665192,0.3061999976634979,0.027699999511241913
ENST00000307106.3,Cytoplasm|Mitochondrion,Peroxisomal targeting signal,0.7785000205039978,0.44620001316070557,0.15469999611377716,0.022099999710917473,0.6607999801635742,0.004999999888241291,0.3325999975204468,0.09839999675750732,0.12030000239610672,0.3596000075340271
ENST00000307116.6,Extracellular,Signal peptide,0.19660000503063202,0.0982000008225441,0.661899983882904,0.2003999948501587,0.09220000356435776,0.002300000051036477,0.5532000064849854,0.24390000104904175,0.383899986743927,0.0017000000225380063
ENST00000307126.10,Cytoplasm|Nucleus,Nuclear export signal,0.650600016117096,0.5067999958992004,0.0210999995470047,0.22509999573230743,0.22030000388622284,0.007300000172108412,0.18459999561309814,0.2574999928474426,0.2696000039577484,0.025800000876188278
ENST00000307138.10,Cytoplasm,Nuclear export signal,0.5752999782562256,0.28450000286102295,0.023900000378489494,0.47519999742507935,0.20489999651908875,0.01810000091791153,0.3237000107765198,0.5083000063896179,0.44589999318122864,0.037700001150369644
ENST00000307149.10,Cytoplasm|Golgi apparatus,Nuclear export signal,0.6240000128746033,0.272599995136261,0.15389999747276306,0.323199987411499,0.1500999927520752,0.0071000000461936,0.2353000044822693,0.5336999893188477,0.6638000011444092,0.04089999943971634
ENST00000307305.12,Cell membrane|Endoplasmic reticulum,Transmembrane domain,0.195700004696846,0.28459998965263367,0.033900000154972076,0.6687999963760376,0.31439998745918274,0.06080000102519989,0.7142999768257141,0.30309998989105225,0.44029998779296875,0.12039999663829803
ENST00000307366.8,Mitochondrion,Transmembrane domain,0.11429999768733978,0.11389999836683273,0.11079999804496765,0.07400000095367432,0.8179000020027161,0.023600000888109207,0.34389999508857727,0.06840000301599503,0.11559999734163284,0.019200000911951065
ENST00000307468.4,Nucleus,Nuclear localization signal,0.2827000021934509,0.7512999773025513,0.1005999967455864,0.326200008392334,0.11959999799728394,0.10010000318288803,0.10209999978542328,0.06019999831914902,0.02889999933540821,0.002300000051036477
ENST00000307564.8,Cytoplasm,Nuclear export signal,0.7210000157356262,0.25360000133514404,0.08810000121593475,0.3375000059604645,0.13899999856948853,0.024299999698996544,0.1770000010728836,0.24690000712871552,0.2168000042438507,0.09749999642372131
ENST00000307650.9,Cytoplasm|Nucleus,Nuclear export signal,0.6611999869346619,0.5199000239372253,0.037700001150369644,0.32679998874664307,0.2639000117778778,0.01679999940097332,0.23880000412464142,0.18639999628067017,0.20430000126361847,0.022600000724196434
ENST00000307671.12,Cell membrane|Endoplasmic reticulum|Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.14509999752044678,0.08160000294446945,0.01889999955892563,0.7240999937057495,0.14399999380111694,0.019600000232458115,0.6182000041007996,0.6814000010490417,0.7299000024795532,0.0364999994635582
ENST00000307677.5,Mitochondrion|Endoplasmic reticulum,Peroxisomal targeting signal,0.3174000084400177,0.4138000011444092,0.11259999871253967,0.10660000145435333,0.8815000057220459,0.2624000012874603,0.6226999759674072,0.26460000872612,0.27950000762939453,0.7020999789237976
ENST00000307712.11,Cytoplasm,Nuclear export signal,0.7233999967575073,0.3188000023365021,0.031199999153614044,0.2685999870300293,0.08550000190734863,0.0272000003606081,0.39320001006126404,0.38109999895095825,0.4142000079154968,0.021299999207258224
ENST00000307714.12,Cytoplasm|Nucleus,Nuclear localization signal,0.5957000255584717,0.7304999828338623,0.10329999774694443,0.13910000026226044,0.09399999678134918,0.00800000037997961,0.06620000302791595,0.04450000077486038,0.04989999905228615,0.00800000037997961
ENST00000307720.4,Cytoplasm|Nucleus,Nuclear localization signal,0.7828999757766724,0.5174999833106995,0.07180000096559525,0.07890000194311142,0.34769999980926514,0.032099999487400055,0.22830000519752502,0.1054999977350235,0.10409999638795853,0.02370000071823597
ENST00000307731.2,Nucleus,Nuclear localization signal,0.29809999465942383,0.8389000296592712,0.015200000256299973,0.0803999975323677,0.08619999885559082,0.0035000001080334187,0.11900000274181366,0.08309999853372574,0.12030000239610672,0.0020000000949949026
ENST00000307790.8,Cytoplasm|Nucleus,Nuclear export signal,0.7045000195503235,0.6674000024795532,0.015799999237060547,0.10980000346899033,0.07039999961853027,0.017500000074505806,0.328000009059906,0.3361000120639801,0.2565000057220459,0.025299999862909317
ENST00000307834.9,Cytoplasm|Nucleus,Nuclear localization signal,0.5250999927520752,0.6704999804496765,0.05420000106096268,0.09619999676942825,0.4300999939441681,0.01600000075995922,0.13809999823570251,0.10369999706745148,0.09059999883174896,0.12210000306367874
ENST00000307877.7,Cytoplasm,,0.5037000179290771,0.489300012588501,0.046799998730421066,0.18039999902248383,0.23659999668598175,0.013000000268220901,0.3050999939441681,0.3790999948978424,0.42890000343322754,0.03400000184774399
ENST00000307892.13,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.13120000064373016,0.07119999825954437,0.015699999406933784,0.35030001401901245,0.4959000051021576,0.08349999785423279,0.91839998960495,0.43549999594688416,0.43849998712539673,0.4426000118255615
ENST00000307897.10,Cytoplasm,Nuclear export signal,0.6126999855041504,0.5008999705314636,0.09260000288486481,0.1582999974489212,0.26649999618530273,0.05400000140070915,0.19840000569820404,0.46380001306533813,0.21539999544620514,0.14219999313354492
ENST00000307940.3,Cytoplasm,Nuclear export signal,0.552299976348877,0.48809999227523804,0.14839999377727509,0.2160000056028366,0.28540000319480896,0.021800000220537186,0.2304999977350235,0.10930000245571136,0.27480000257492065,0.16189999878406525
ENST00000307961.11,Cytoplasm,Nuclear localization signal,0.49619999527931213,0.3165000081062317,0.061000000685453415,0.10540000349283218,0.23260000348091125,0.025699999183416367,0.22660000622272491,0.054099999368190765,0.0746999979019165,0.01850000023841858
ENST00000307968.11,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.5601999759674072,0.3935000002384186,0.034699998795986176,0.34860000014305115,0.15539999306201935,0.03700000047683716,0.35089999437332153,0.6116999983787537,0.38769999146461487,0.1890999972820282
ENST00000308018.9,Mitochondrion,Mitochondrial transit peptide,0.13429999351501465,0.03880000114440918,0.0706000030040741,0.08070000261068344,0.9570000171661377,0.004399999976158142,0.10639999806880951,0.029600000008940697,0.07129999995231628,0.00559999980032444
ENST00000308110.9,Nucleus,Nuclear localization signal,0.43970000743865967,0.8411999940872192,0.033399999141693115,0.1151999980211258,0.3273000121116638,0.003599999938160181,0.06800000369548798,0.06560000032186508,0.03200000151991844,0.0066999997943639755
ENST00000308153.9,Cytoplasm|Nucleus,Nuclear localization signal,0.571399986743927,0.5397999882698059,0.10639999806880951,0.16089999675750732,0.27250000834465027,0.1054999977350235,0.15719999372959137,0.12229999899864197,0.19380000233650208,0.007600000128149986
ENST00000308162.10,Cytoplasm,Nuclear export signal,0.7890999913215637,0.4120999872684479,0.09989999979734421,0.4083000123500824,0.2354000061750412,0.013899999670684338,0.38440001010894775,0.14749999344348907,0.29170000553131104,0.11410000175237656
ENST00000308167.10,Nucleus,Nuclear localization signal,0.28999999165534973,0.9222999811172485,0.01640000008046627,0.08060000091791153,0.07410000264644623,0.00559999980032444,0.052299998700618744,0.06270000338554382,0.05490000173449516,0.012799999676644802
ENST00000308271.14,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.5479000210762024,0.8003000020980835,0.018799999728798866,0.11110000312328339,0.11349999904632568,0.00559999980032444,0.13230000436306,0.1445000022649765,0.14079999923706055,0.00860000029206276
ENST00000308275.8,Cytoplasm,,0.5557000041007996,0.38940000534057617,0.06289999932050705,0.20900000631809235,0.35179999470710754,0.00800000037997961,0.2603999972343445,0.11580000072717667,0.1800999939441681,0.03889999911189079
ENST00000308361.10,Cytoplasm|Nucleus,Nuclear localization signal,0.6241000294685364,0.6345000267028809,0.04170000180602074,0.06400000303983688,0.23899999260902405,0.009499999694526196,0.14149999618530273,0.04050000011920929,0.05559999868273735,0.004900000058114529
ENST00000308388.7,Cytoplasm,,0.7405999898910522,0.36820000410079956,0.1046999990940094,0.12690000236034393,0.14749999344348907,0.015699999406933784,0.3944000005722046,0.26589998602867126,0.5121999979019165,0.15809999406337738
ENST00000308394.9,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.7511000037193298,0.43050000071525574,0.09359999746084213,0.3206000030040741,0.13590000569820404,0.004699999932199717,0.2199999988079071,0.20739999413490295,0.11060000211000443,0.039500001817941666
ENST00000308418.10,Nucleus,Nuclear export signal,0.3061999976634979,0.948199987411499,0.006300000008195639,0.030799999833106995,0.13609999418258667,0.060100000351667404,0.05290000140666962,0.08410000056028366,0.03880000114440918,0.03150000050663948
ENST00000308448.11,Mitochondrion,Peroxisomal targeting signal,0.1826999932527542,0.16500000655651093,0.017999999225139618,0.12319999933242798,0.7494999766349792,0.0681999996304512,0.5142999887466431,0.13030000030994415,0.2273000031709671,0.6468999981880188
ENST00000308511.9,Cytoplasm|Nucleus,Nuclear localization signal,0.5472000241279602,0.7760999798774719,0.047200001776218414,0.03799999877810478,0.10329999774694443,0.002400000113993883,0.12150000035762787,0.06109999865293503,0.09960000216960907,0.003599999938160181
ENST00000308595.10,Cytoplasm,Nuclear export signal,0.7296000123023987,0.337799996137619,0.046799998730421066,0.49959999322891235,0.12380000203847885,0.01209999993443489,0.12950000166893005,0.24899999797344208,0.31060001254081726,0.009600000455975533
ENST00000308647.8,Mitochondrion,,0.24799999594688416,0.16680000722408295,0.029899999499320984,0.14339999854564667,0.9226999878883362,0.058400001376867294,0.3865000009536743,0.3301999866962433,0.38690000772476196,0.45750001072883606
ENST00000308664.10,Cell membrane,Signal peptide|Transmembrane domain,0.18639999628067017,0.0940999984741211,0.020400000736117363,0.6651999950408936,0.13830000162124634,0.006500000134110451,0.574999988079071,0.5418000221252441,0.4544000029563904,0.02979999966919422
ENST00000308696.11,Cytoplasm,Nuclear export signal,0.5516999959945679,0.323199987411499,0.0203000009059906,0.33059999346733093,0.2363000065088272,0.029899999499320984,0.2669999897480011,0.33250001072883606,0.3817000091075897,0.01769999973475933
ENST00000308710.9,Cytoplasm,,0.6812000274658203,0.4580000042915344,0.125,0.08150000125169754,0.20479999482631683,0.029500000178813934,0.3149999976158142,0.08659999817609787,0.18359999358654022,0.1988999992609024
ENST00000308731.8,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.6870999932289124,0.3285999894142151,0.03999999910593033,0.492000013589859,0.12630000710487366,0.01549999974668026,0.23759999871253967,0.5950999855995178,0.29660001397132874,0.010200000368058681
ENST00000308736.7,Nucleus,Nuclear localization signal,0.3675999939441681,0.8580999970436096,0.02459999918937683,0.04560000076889992,0.18060000240802765,0.006800000090152025,0.05739999935030937,0.015699999406933784,0.024000000208616257,0.006599999964237213
ENST00000308873.11,Nucleus,Nuclear export signal,0.3675999939441681,0.8676000237464905,0.061000000685453415,0.1006999984383583,0.17419999837875366,0.011599999852478504,0.07559999823570251,0.09989999979734421,0.07980000227689743,0.03500000014901161
ENST00000308973.9,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.23469999432563782,0.08479999750852585,0.1728000044822693,0.8026000261306763,0.04390000179409981,0.011300000362098217,0.3765000104904175,0.6890000104904175,0.43389999866485596,0.027400000020861626
ENST00000309027.4,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.17810000479221344,0.25940001010894775,0.03449999913573265,0.20980000495910645,0.02539999969303608,0.002300000051036477,0.7099999785423279,0.22210000455379486,0.8093000054359436,0.017999999225139618
ENST00000309033.5,Cytoplasm|Nucleus,Nuclear export signal,0.765500009059906,0.5037000179290771,0.026000000536441803,0.23090000450611115,0.3610999882221222,0.016200000420212746,0.20329999923706055,0.24060000479221344,0.2549999952316284,0.18539999425411224
ENST00000309042.12,Nucleus,Nuclear localization signal,0.25850000977516174,0.9553999900817871,0.029600000008940697,0.08510000258684158,0.02070000022649765,0.023399999365210533,0.029400000348687172,0.01810000091791153,0.04470000043511391,0.003599999938160181
ENST00000309048.8,Nucleus,Nuclear localization signal,0.19550000131130219,0.9444000124931335,0.01769999973475933,0.09279999881982803,0.13099999725818634,0.007699999958276749,0.028300000354647636,0.042399998754262924,0.013100000098347664,0.0019000000320374966
ENST00000309061.12,Nucleus,Nuclear localization signal,0.4194999933242798,0.7565000057220459,0.03750000149011612,0.028699999675154686,0.2249000072479248,0.002300000051036477,0.09690000116825104,0.02419999986886978,0.02199999988079071,0.005400000140070915
ENST00000309083.8,Nucleus,,0.3537999987602234,0.4848000109195709,0.3621000051498413,0.08370000123977661,0.22360000014305115,0.01889999955892563,0.26269999146461487,0.2290000021457672,0.13289999961853027,0.008200000040233135
ENST00000309096.4,Cytoplasm,,0.6225000023841858,0.3465999960899353,0.32919999957084656,0.14970000088214874,0.5674999952316284,0.03280000016093254,0.11010000109672546,0.011500000022351742,0.0649000033736229,0.20810000598430634
ENST00000309117.11,Cytoplasm,Nuclear export signal,0.6003000140190125,0.34769999980926514,0.15410000085830688,0.33230000734329224,0.4415000081062317,0.014600000344216824,0.18850000202655792,0.5523999929428101,0.5541999936103821,0.013500000350177288
ENST00000309137.13,Nucleus,Nuclear localization signal,0.35679998993873596,0.7271000146865845,0.0575999990105629,0.11050000041723251,0.06650000065565109,0.003700000001117587,0.04619999974966049,0.08950000256299973,0.2529999911785126,0.012500000186264515
ENST00000309190.9,Cytoplasm,,0.8715000152587891,0.12120000272989273,0.07180000096559525,0.2142000049352646,0.11500000208616257,0.007199999876320362,0.18219999969005585,0.23520000278949738,0.4219000041484833,0.043699998408555984
ENST00000309295.9,Cytoplasm|Cell membrane,,0.599399983882904,0.29910001158714294,0.08869999647140503,0.5669000148773193,0.1388999968767166,0.014399999752640724,0.15719999372959137,0.42489999532699585,0.3903999924659729,0.02979999966919422
ENST00000309311.7,Cytoplasm|Nucleus,Nuclear export signal,0.7387999892234802,0.5277000069618225,0.01489999983459711,0.33149999380111694,0.13249999284744263,0.009700000286102295,0.27219998836517334,0.20919999480247498,0.19009999930858612,0.16290000081062317
ENST00000309315.9,Nucleus,Nuclear localization signal|Nuclear export signal,0.3711000084877014,0.8866999745368958,0.028599999845027924,0.17419999837875366,0.0640999972820282,0.003599999938160181,0.07010000199079514,0.07689999788999557,0.061500001698732376,0.004699999932199717
ENST00000309334.5,Nucleus,Nuclear localization signal,0.18369999527931213,0.9549999833106995,0.030500000342726707,0.04360000044107437,0.06780000030994415,0.035999998450279236,0.04699999839067459,0.04100000113248825,0.02969999983906746,0.005499999970197678
ENST00000309340.11,Cytoplasm|Nucleus,Nuclear localization signal,0.7925999760627747,0.6585000157356262,0.032499998807907104,0.17319999635219574,0.1995999962091446,0.0017000000225380063,0.2655999958515167,0.1071000024676323,0.20080000162124634,0.003599999938160181
ENST00000309352.4,Mitochondrion,Mitochondrial transit peptide,0.2370000034570694,0.14390000700950623,0.03720000013709068,0.05689999833703041,0.8777999877929688,0.0015999999595806003,0.11379999667406082,0.055799998342990875,0.07440000027418137,0.003100000089034438
ENST00000309428.10,Endoplasmic reticulum,Transmembrane domain,0.15649999678134918,0.19249999523162842,0.020800000056624413,0.35040000081062317,0.24609999358654022,0.008200000040233135,0.7276999950408936,0.4968000054359436,0.48399999737739563,0.29750001430511475
ENST00000309534.10,Nucleus,Nuclear localization signal,0.1648000031709671,0.8679999709129333,0.06679999828338623,0.05700000002980232,0.18410000205039978,0.06419999897480011,0.07190000265836716,0.09799999743700027,0.06939999759197235,0.004399999976158142
ENST00000309660.10,Endoplasmic reticulum,Transmembrane domain,0.30489999055862427,0.4050999879837036,0.060100000351667404,0.18449999392032623,0.489300012588501,0.08919999748468399,0.6518999934196472,0.12710000574588776,0.29159998893737793,0.1615999937057495
ENST00000309739.6,Cytoplasm,Nuclear export signal,0.5297999978065491,0.29789999127388,0.014600000344216824,0.5458999872207642,0.2879999876022339,0.01759999990463257,0.2994000017642975,0.43059998750686646,0.511900007724762,0.07289999723434448
ENST00000309859.8,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.5995000004768372,0.28679999709129333,0.052799999713897705,0.26339998841285706,0.1128000020980835,0.004399999976158142,0.2168000042438507,0.6841999888420105,0.5771999955177307,0.12300000339746475
