"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Latent_c3-1","WT_Early_c3-1","WT_Latent_c3-2","WT_Early_c3-2","WT_Latent_c3-3","WT_Early_c3-3","WT_Latent_c4-1","WT_Early_c4-1","WT_Latent_c4-2","WT_Early_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Early_groupMean","baseMean"
"ENSG00000116649","SRM","protein_coding","-","chr1",15.1462408777078,286.652963518619,21.5698949162936,157.171575200716,19.2185080421535,115.484589586175,44.2675652697896,102.303284390233,27.2828014906177,105.74998321403,2.47947870562807,2.93285564991214e-10,1.01185582408361e-09,25.4970021193124,153.472479181954,89.4847406506335
"ENSG00000116691","MIIP","protein_coding","+","chr1",25.2437347961796,2207.83771901574,41.5990830528519,1335.54259138809,47.3070967191472,1050.53723430004,51.4074951520138,1891.64563589487,63.1812245045883,1803.36475799501,5.13517996503447,2.65472571991863e-54,7.23560243440044e-52,45.7477268449562,1657.78558771875,851.766657281854
"ENSG00000116752","BCAS2","protein_coding","-","chr1",131.267420940134,34.8514241360023,60.087564409675,44.9061643430617,85.7441128034543,35.7629696782993,79.9672146809103,26.0583837597763,100.515584439118,28.543137062194,-1.36302224661612,7.66133227864997e-06,1.56090100328309e-05,91.5163794546582,34.0244157958667,62.7703976252625
"ENSG00000116761","CTH","protein_coding","+","chr1",97.6091078785611,63.6038490482041,265.001566114464,62.3696726986968,502.637902640939,58.1148257272363,209.91393853739,48.2562662218079,244.109276495,43.0486657331451,-2.17032690515108,3.28691590231816e-09,9.83268866876395e-09,263.854358333271,55.0786558858181,159.466507109544
"ENSG00000116771","AGMAT","protein_coding","-","chr1",171.657396614021,233.504541711215,186.425520347966,202.90933517976,183.314999786695,199.676580703838,54.2634671049034,79.140276603765,57.437476822353,88.4369328648307,0.252936529026703,0.498106497028545,0.548655247961842,130.619772135188,160.733533412682,145.676652773935
"ENSG00000116791","CRYZ","protein_coding","-","chr1",297.876070594919,24.3959968952016,228.024603400818,14.9687214476872,257.232338410363,22.351856048937,182.782204984938,14.4768798665424,215.390538083824,13.1017678318268,-3.69721797892585,7.84033109942354e-33,2.78729451983854e-31,236.261151094972,17.859044418039,127.060097756506
"ENSG00000116793","PHTF1","protein_coding","-","chr1",89.1945296131679,3.48514241360023,77.0353389867628,1.66319127196525,54.6988305815139,2.98024747319161,74.255270775131,3.86050129774464,74.6687198690589,1.8716811188324,-4.65481162326269,1.3342322240673e-26,2.97533785967009e-25,73.9705379651269,2.77215271506682,38.3713453400969
"ENSG00000116830","TTF2","protein_coding","+","chr1",247.38860100256,67.0889914618044,115.553008480144,81.4963723262972,85.7441128034543,79.7216199078754,235.617686113396,48.2562662218079,201.031168878236,50.5353902084747,-1.35254552321236,4.8688468168373e-05,9.13793515049878e-05,177.066915455558,65.4197280252519,121.243321740405
"ENSG00000116874","WARS2","protein_coding","-","chr1",319.753974084942,179.484834300412,346.659025440433,191.266996276004,235.057136823263,137.091383766814,317.012886770752,96.5125324436159,246.981150336118,91.7123748227874,-1.01646899575748,0.000427439430553671,0.000733223023180527,293.092834691101,139.213624321926,216.153229506514
"ENSG00000116898","MRPS15","protein_coding","-","chr1",23.560819143101,31.366281722402,18.4884813568231,52.3905250669053,34.001975766887,40.2333408880867,19.9918036702276,19.3025064887232,22.9749907289412,17.7809706289078,0.367861000678914,0.297479622071952,0.346494545556742,23.803614133196,32.214724959005,28.0091695461005
"ENSG00000116903","EXOC8","protein_coding","-","chr1",156.511155736313,392.078521530026,61.6282711894103,244.489116978892,96.0925402107677,265.987086982351,174.214289126269,304.979602521826,114.874953644706,310.699065726178,1.2595648036084,3.90492779917742e-05,7.39104003964677e-05,120.664241981493,303.646678747854,212.155460364674
"ENSG00000117091","CD48","protein_coding","-","chr1",77.4141200416174,18.2969976714012,43.1397898325872,15.8003170836699,23.6535483595736,26.8222272587244,157.078457408931,18.8199438265051,126.362449009177,28.543137062194,-1.83911805677542,1.24160294843339e-05,2.47212015625577e-05,85.5296729303772,21.6565245804989,53.593098755438
"ENSG00000117262","GPR89A","protein_coding","+","chr1",90.8774452662466,152.47498059501,86.2795796651744,118.086580309533,60.6122176714073,118.464837059366,79.9672146809103,56.9423941417334,94.7718367568825,65.0409188794257,0.273221029043457,0.37641130543754,0.42755796514056,82.5016588081242,102.201942197014,92.3518005025689
"ENSG00000117362","APH1A","protein_coding","-","chr1",43.7558069800446,200.395688782013,40.0583762731167,146.360831932942,73.9173386236675,157.208054210857,81.3952006573551,96.5125324436159,54.5656029812354,121.659272724106,1.21838340435491,8.90667043377797e-05,0.000163533402500429,58.7384651030839,144.427276018707,101.582870560895
"ENSG00000117481","NSUN4","protein_coding","+","chr1",242.339854043324,662.177058584043,209.536122043995,517.252485581192,251.318951320469,588.598875955342,344.144620323203,675.587727105311,361.856103980824,821.668011167422,1.161935879972,1.02347765073411e-05,2.0561758208442e-05,281.839130342363,653.056831678662,467.447981010513
"ENSG00000117523","PRRC2C","protein_coding","+","chr1",63.9507948169883,216.078829643214,36.9769627136462,172.971892284386,76.8740321686142,207.127199386817,28.5597195288965,113.884788283467,48.8218552990001,146.459047548635,1.66617417372226,3.84483340117401e-07,9.06863108949985e-07,51.036672905429,171.304351429304,111.170512167366
"ENSG00000117616","RSRP1","protein_coding","-","chr1",20.1949878369437,155.08883740521,12.3256542378821,95.6334981380018,23.6535483595736,99.8382903519188,42.8395792933448,57.4249568039515,15.7953061261471,69.2522013967986,1.9358680520765,5.42189998616029e-07,1.25946218428515e-06,22.9618151707782,95.4475568191762,59.2046859949772
"ENSG00000117868","ESYT2","protein_coding","-","chr7",11.7804095715505,70.5741338754046,7.70353389867628,58.2116945187837,13.3051209522601,49.9191451759594,7.13992988222414,70.4541486838396,12.9234322850294,80.482288109793,2.55703521868313,9.09044719029238e-12,3.77946897589614e-11,10.5704853179481,65.9282820727561,38.2493836953521
"ENSG00000118004","COLEC11","protein_coding","+","chr2",0,43.5642801700028,1.54070677973526,26.611060351444,0,49.1740833076615,0,36.192199666356,0,30.8827384607345,6.38836229872177,3.60561690127429e-11,1.40837233420793e-10,0.308141355947051,37.2848723912398,18.7965068735934
"ENSG00000118363","SPCS2","protein_coding","+","chr11",351.729371493436,61.861277841404,203.373294925054,39.916590527166,147.834677247335,34.2728459417035,748.264651657089,44.3957649240633,636.12005580756,41.6449048940208,-3.13844786821099,2.47332628221824e-14,1.34524819740163e-13,417.464410226095,44.4182768256715,230.941343525883
"ENSG00000118514","ALDH8A1","protein_coding","-","chr6",1.68291565307864,63.6038490482041,0,66.5276508786099,2.9566935449467,84.1919911176629,8.56791585866896,41.0178262885368,2.87187384111765,42.1128251737289,4.02997312125479,3.17766280268277e-13,1.53441079822457e-12,3.21587977956239,59.4908285013485,31.3533541404555
"ENSG00000118557","PMFBP1","protein_coding","-","chr16",37.0241443677301,69.7028482720045,24.6513084757641,48.2325468869922,23.6535483595736,47.6839595710657,75.6832567515758,27.5060717464305,64.6171614251471,32.7544195795669,-0.00815470533957198,0.979527292436663,0.98393957753773,45.1258838759581,45.175969211212,45.1509265435851
"ENSG00000118579","MED28","protein_coding","+","chr4",87.5116139600893,170.771978266411,69.3318050880866,80.6647766903146,70.9606450787208,93.8777954055356,118.522836044921,92.6520311458712,74.6687198690589,113.23670768936,0.353862791386686,0.224448978945142,0.265592544791333,84.1991240081752,110.240657839498,97.2198909238369
"ENSG00000118655","DCLRE1B","protein_coding","+","chr1",5.04874695923592,27.0098537054018,9.24424067841154,56.5485032468185,5.9133870898934,75.9963105663859,7.13992988222414,27.9886344086486,4.30781076167648,32.7544195795669,2.65093379467789,2.12702044071348e-08,5.73991324650182e-08,6.33082307428829,44.0595443013643,25.1951836878263
"ENSG00000118855","MFSD1","protein_coding","+","chr3",47.1216382862019,573.305927037237,40.0583762731167,407.481861631486,45.8287499466738,424.685264929804,71.3992988222413,345.032303485927,63.1812245045883,354.683572018739,2.9224440091784,4.65402738734511e-23,6.83612525817817e-22,53.5178575665644,421.037785820639,237.277821693601
"ENSG00000118900","UBN1","protein_coding","+","chr16",21.8779034900223,108.039414821607,16.9477745770878,74.8436072384362,10.3484274073134,133.366074425324,21.4197896466724,93.1345938080893,11.4874953644706,105.282062934322,2.57796451351481,1.80052802086426e-13,8.95881386446254e-13,16.4162780971133,102.933150645556,59.6747143713346
"ENSG00000118961","LDAH","protein_coding","-","chr2",141.364914858606,143.762124561009,104.768061021997,111.433815221672,112.354354707975,139.326569371708,141.370611668038,44.3957649240633,134.97807053253,59.4258755229285,-0.316315864421797,0.326010023574511,0.37721820180579,126.967202557829,99.6688299202761,113.318016239053
"ENSG00000119231","SENP5","protein_coding","+","chr3",43.7558069800446,347.642955756623,86.2795796651744,325.985489305189,70.9606450787208,232.459302908945,85.6791585866896,150.559550612041,74.6687198690589,174.066344051413,1.68550120508223,2.02096377058365e-07,4.92785698731779e-07,72.2687820359377,246.142728526842,159.20575528139
"ENSG00000119314","PTBP3","protein_coding","-","chr9",413.997250657345,156.83140861201,346.659025440433,215.3832697195,292.712660949723,204.146951913625,208.485952560945,43.9132022618452,234.057718051089,69.2522013967986,-1.00480552557253,0.00737360070667895,0.0108372933094568,299.182521531907,137.905406780756,218.543964156331
"ENSG00000119318","RAD23B","protein_coding","+","chr9",114.438264409348,208.237259212614,138.663610176173,131.392110485255,140.442943384968,198.186456967242,127.09075190359,132.704732109972,100.515584439118,123.530953842938,0.32793095204693,0.217956848459325,0.258909515385338,124.230230862639,158.810302523604,141.520266693122
"ENSG00000119396","RAB14","protein_coding","-","chr9",191.852384450965,74.9305618924049,114.012301700409,78.1699897823667,99.0492337557144,91.6426098006419,95.6750604218034,17.3722558398509,74.6687198690589,29.9468979013183,-0.86563855955653,0.024766080715406,0.0339664083976636,115.05154003959,58.4124630433165,86.7320015414533
"ENSG00000119401","TRIM32","protein_coding","+","chr9",656.33710470067,1069.93872097527,394.420935612226,501.452168497523,478.984354281365,477.584657578955,359.852466064096,158.28055320753,292.931131794,176.405945449953,0.10688781756802,0.784026550389092,0.821650742518945,436.505198490471,476.732409141846,456.618803816159
"ENSG00000119403","PHF19","protein_coding","-","chr9",212.047372287909,252.672824986016,187.966227127701,136.38168430115,115.311048252921,120.70002266426,112.810892139141,48.2562662218079,87.5921521540883,58.9579552432205,-0.183260853604878,0.619186286035163,0.668514066744831,143.145538392352,123.393750683291,133.269644537822
"ENSG00000119408","NEK6","protein_coding","+","chr9",11083.6824911759,231.761970504415,8963.83204449972,136.38168430115,11406.9236964044,203.401890045327,5394.93101900856,76.2449006304566,3492.19859079906,75.803085312712,-5.74393679297774,1.04538510430712e-44,1.42462758936965e-42,8068.31356837753,144.718706158812,4106.51613726817
"ENSG00000119509","INVS","protein_coding","+","chr9",1152.79722235887,205.623402402413,982.970925471094,198.751356999847,910.661611843583,207.127199386817,545.490643001924,45.8434529107175,588.734137429118,64.5729985997176,-2.42234852019998,2.93656131617922e-09,8.87116368052664e-09,836.130908020917,144.383682059902,490.25729504041
"ENSG00000119523","ALG2","protein_coding","-","chr9",297.876070594919,45.306851376803,194.129054246642,89.8123286861234,168.531532061962,86.4271767225566,197.062064749386,18.8199438265051,199.595231957677,27.6072965027778,-1.87167555677571,1.59430633309586e-06,3.49181556703942e-06,211.438790722117,53.5947194229532,132.516755072535
"ENSG00000119638","NEK9","protein_coding","-","chr14",1268.91840242129,737.107620476448,1184.80351361641,625.359918258933,884.051369939063,457.467987134911,978.170393864707,227.769576566933,954.898052171619,241.914784609087,-1.11561513685495,0.000775178305866314,0.00128916093850174,1054.16834640262,457.923977409263,756.046161905941
"ENSG00000119673","ACOT2","protein_coding","+","chr14",87.5116139600893,47.0494225836031,52.3840305109987,74.0120116024536,63.568911216354,50.6642070442573,45.6955512462345,13.9943172043243,37.3343599345295,10.2942461535782,-0.462537574067729,0.247207883536935,0.291258856059607,57.2988933736412,39.2028409176433,48.2508671456422
"ENSG00000119689","DLST","protein_coding","+","chr14",8.4145782653932,332.831100498822,7.70353389867628,320.995915489293,5.9133870898934,256.301282694478,14.2798597644483,211.362446051519,7.17968460279413,229.280937056968,4.89193915878439,2.36820726047217e-35,1.16184248198765e-33,8.69820872424106,270.154336358216,139.426272541229
"ENSG00000119760","SUPT7L","protein_coding","-","chr2",151.462408777078,201.266974385413,157.152091532996,162.992744652594,150.791370792282,154.972868605963,135.658667762259,93.1345938080893,133.542133611971,110.897106290819,-0.0129051418685986,0.960140716318947,0.968516695990809,145.721334495317,144.652857548576,145.187096021946
"ENSG00000119878","CRIPT","protein_coding","+","chr2",43.7558069800446,3.48514241360023,29.2734288149699,4.98957381589575,38.4370160843071,10.4308661561706,67.1153408929069,12.5466292176701,43.0781076167648,10.7621664332863,-2.24175721025134,1.3527079810424e-08,3.78357203819499e-08,44.3319400777986,8.44287560732459,26.3874078425616
"ENSG00000119943","PYROXD2","protein_coding","-","chr10",8.4145782653932,94.0988451672061,1.54070677973526,51.5589294309227,0,56.6247019906405,0,21.2327571375955,2.87187384111765,18.716811188324,4.0740281857605,1.67990375397462e-09,5.28986381065437e-09,2.56543177724922,48.4464089829378,25.5059203800935
"ENSG00000119953","SMNDC1","protein_coding","-","chr10",23.560819143101,482.692224283631,13.8663610176173,352.596549656633,16.2618144972068,350.179078100014,34.2716634346759,344.549740823709,22.9749907289412,406.15480278663,4.07523001472943,9.70935877206484e-36,5.17762110171197e-34,22.1871297643084,387.234479130123,204.710804447216
"ENSG00000120137","PANK3","protein_coding","-","chr5",33.6583130615728,60.989992238004,29.2734288149699,59.874885790749,16.2618144972068,46.1938358344699,65.687354916462,34.2619490174836,63.1812245045883,40.2411440548965,0.180058639551367,0.601406368174964,0.650462884097525,41.61242715896,48.3123613871206,44.9623942730403
"ENSG00000120158","RCL1","protein_coding","+","chr9",116.121180062426,29.6237105156019,55.4654440704692,29.9374428953745,106.440967618081,38.7432171514909,42.8395792933448,10.1338159065797,31.5906122522942,8.42256503474578,-1.44559985821248,0.000804563403386411,0.00133441110784778,70.4915566593231,23.3721503007585,46.9318534800408
"ENSG00000120280","TASL","protein_coding","-","chrX",449.338479371997,20.9108544816014,397.502349171696,8.31595635982624,428.720564017271,14.901237365958,511.218979567248,8.68612791992543,458.063877658265,11.2300867129944,-5.11917774959386,7.11989210159165e-58,2.91084922086739e-55,448.968849957296,12.8088525680611,230.888851262678
"ENSG00000120333","MRPS14","protein_coding","-","chr1",42.072891326966,42.6929945666028,61.6282711894103,39.916590527166,35.4803225393604,18.6265467074475,62.8313829635724,27.0235090842124,43.0781076167648,33.6902601389831,-0.548651313046815,0.0802442223481981,0.102573776664997,49.0181951272148,32.3899802048824,40.7040876660486
"ENSG00000120334","CENPL","protein_coding","-","chr1",259.169010574111,66.2177058584043,258.838738995523,39.916590527166,340.01975766887,31.2925984685119,332.720732511645,26.0583837597763,246.981150336118,35.0940209781074,-2.81127285537818,9.10033981008106e-20,9.03770589235985e-19,287.545878017253,39.7158599183932,163.630868967823
"ENSG00000120458","MSANTD2","protein_coding","-","chr11",1337.91794419752,182.969976714012,1260.29814582344,191.266996276004,1317.20697427375,181.05003399639,2319.0492257464,82.5182152392916,1524.96500963347,88.4369328648307,-3.36288446279214,3.95645148178364e-24,6.3020620031268e-23,1551.88745993492,145.248431018106,848.567945476511
"ENSG00000120509","PDZD11","protein_coding","-","chrX",57.2191322046738,43.5642801700028,46.2212033920577,38.2533992552007,44.3504031742005,28.3123509953202,39.9836073404552,10.1338159065797,63.1812245045883,14.037608391243,-0.819983350828179,0.0255741783161991,0.0350270571801432,50.1911141231951,26.8602909436693,38.5257025334322
"ENSG00000120539","MASTL","protein_coding","+","chr10",6.73166261231456,65.3464202550043,1.54070677973526,49.8957381589575,8.87008063484009,59.6049494638321,11.4238878115586,31.8491357063932,7.17968460279413,41.1769846143127,2.65646889669807,1.28353795479215e-09,4.13734376229321e-09,7.14920448824853,49.5746456397,28.3619250639742
"ENSG00000120662","MTRF1","protein_coding","-","chr13",131.267420940134,264.870823433617,87.8202864449096,202.90933517976,76.8740321686142,187.755590811071,134.230681785814,144.768798665424,100.515584439118,179.68138740791,0.831791403880031,0.00282264457097711,0.00437947320215487,106.141601155718,195.997187099556,151.069394127637
"ENSG00000120690","ELF1","protein_coding","-","chr13",55.5362165515951,31.366281722402,43.1397898325872,39.0849948911833,65.0472579888274,34.2728459417035,91.3911024924689,18.337381164287,76.1046567896177,22.9280937056968,-1.11789134514831,0.0004950840530906,0.000842192220687407,66.2438047310193,29.1979194850545,47.7208621080369
"ENSG00000120696","KBTBD7","protein_coding","-","chr13",0,23.5247112918015,9.24424067841154,23.2846778075135,5.9133870898934,29.802474731916,11.4238878115586,10.6163785687977,8.61562152335295,13.1017678318268,1.28977549499537,0.00459087517325278,0.00694720345465088,7.0394274206433,20.0660020463711,13.5527147335072
"ENSG00000120725","SIL1","protein_coding","-","chr5",227.193613165616,242.217397745216,181.80340000876,187.10901809609,178.879959469275,154.227806737666,265.605391618738,89.2740925103447,261.340519541706,101.538700696657,-0.482854355278706,0.111042638462635,0.138549131306634,222.964576760819,154.873403157195,188.918989959007
"ENSG00000120802","TMPO","protein_coding","+","chr12",20.1949878369437,36.5939953428024,33.8955491541756,22.4530821715309,35.4803225393604,25.3321035221286,48.5515231991241,7.72100259548927,35.8984230139706,16.3772097897835,-0.617400206674081,0.0925093130791756,0.117291675458112,34.8041611487149,21.6954786843469,28.2498199165309
"ENSG00000120805","ARL1","protein_coding","-","chr12",67.3166261231456,87.1285603400057,92.4424067841154,74.8436072384362,85.7441128034543,88.6623623274503,119.950822021365,42.465514275191,129.234322850294,59.8937958026367,-0.453065354274804,0.125214859219455,0.154814541161958,98.937658116475,70.598767996744,84.7682130566095
"ENSG00000120860","WASHC3","protein_coding","-","chr12",10.0974939184718,22.6534256884015,12.3256542378821,43.2429730710965,13.3051209522601,23.8419797855328,19.9918036702276,12.5466292176701,20.1031168878236,14.037608391243,0.50560820963035,0.185625815068093,0.223205943314722,15.164637933333,23.2645232307888,19.2145805820609
"ENSG00000120942","UBIAD1","protein_coding","+","chr1",43.7558069800446,46.178136980203,43.1397898325872,13.305530175722,51.7421370365672,25.3321035221286,81.3952006573551,14.4768798665424,37.3343599345295,17.7809706289078,-1.04340167001324,0.0045888398762804,0.00694720345465088,51.4734588882167,23.4147242347008,37.4440915614587
"ENSG00000120948","TARDBP","protein_coding","+","chr1",8.4145782653932,85.3859891332056,12.3256542378821,51.5589294309227,8.87008063484009,71.5259393565985,17.1358317173379,60.802895439478,11.4874953644706,81.4181286692092,2.49608728766507,1.4137726735523e-11,5.74169597388045e-11,11.6467280439848,70.1383764058828,40.8925522249338
"ENSG00000120949","TNFRSF8","protein_coding","+","chr1",154.828240083235,855.602462538856,86.2795796651744,492.304616501714,72.4389918511941,308.455613475331,85.6791585866896,411.143388209804,57.437476822353,417.384889499624,2.36590747541533,1.87509391432267e-11,7.52799569858183e-11,91.3326894017292,496.978194045066,294.155441723397
"ENSG00000120963","ZNF706","protein_coding","-","chr8",124.535758327819,92.356273960406,117.09371525988,66.5276508786099,127.137822432708,122.935208269154,262.749419665848,43.4306395996271,254.160834938912,71.123882515631,-1.07295945210426,0.00171921392188679,0.00271553879612897,177.135510125033,79.2747310446856,128.205120584859
"ENSG00000121073","SLC35B1","protein_coding","-","chr17",11.7804095715505,33.9801385326022,3.08141355947051,31.6006341673397,2.9566935449467,38.7432171514909,21.4197896466724,21.7153197998136,5.7437476822353,24.3318545448211,1.56954247876318,0.000359380242483662,0.000622570434189565,8.99641080097508,30.0742328392135,19.5353218200943
"ENSG00000121089",NA,NA,NA,NA,3362.46547485112,595.959352725639,1972.10467806113,422.450583079173,1531.56725628239,377.001305358738,1099.54920186252,253.82796032671,1229.16200399835,315.846188802967,-2.13966364391689,9.54747705482856e-10,3.11850349074493e-09,1838.9697230111,393.017078058645,1115.99340053487
"ENSG00000121281","ADCY7","protein_coding","+","chr16",106.023686143954,78.4157043060051,95.5238203435859,84.8227548702277,69.4822983062474,86.4271767225566,102.814990304028,53.0818928439887,123.490575168059,59.8937958026367,-0.427765538838886,0.118268975802852,0.146967476010333,99.4670740531748,72.5282649090829,85.9976694811289
"ENSG00000121390","PSPC1","protein_coding","-","chr13",291.144407982605,292.751962742419,191.047640687172,244.489116978892,183.314999786695,177.324724654901,302.733027006303,116.780164256775,259.904582621147,139.908163632722,-0.309903378218758,0.298253025865874,0.347230504247265,245.628931616785,194.250826453142,219.939879034963
"ENSG00000121579","NAA50","protein_coding","-","chr3",90.8774452662466,49.6632793938032,50.8433237312635,55.7169076108358,50.2637902640939,41.7234646246825,92.8190884689138,48.738828884026,60.3093506634707,62.7013174808852,-0.379157730640618,0.1877930680517,0.225589263180143,69.0225996787977,51.7087595988466,60.3656796388221
"ENSG00000121594","CD80","protein_coding","-","chr3",2815.51788760056,696.157197116645,1965.94185094219,460.703982334374,1790.27794146523,484.290214393636,2082.00355365656,508.621045977856,2208.47098381947,601.277559424907,-1.93586627957463,8.54988765730305e-15,4.93479398196809e-14,2172.4424434968,550.209999849484,1361.32622167314
"ENSG00000121766","ZCCHC17","protein_coding","+","chr1",137.999083552448,383.365665496025,64.7096847488808,338.459423844928,107.919314390554,273.43770566533,88.5351305395793,205.571694104902,53.1296660606765,153.477851744256,1.49468580979636,9.96336356388605e-06,2.00987917945826e-05,90.4585758584279,270.862468171088,180.660522014758
"ENSG00000121774","KHDRBS1","protein_coding","+","chr1",212.047372287909,495.761508334632,186.425520347966,357.586123472528,215.838628781109,361.355006124482,389.840171569438,290.502722655284,168.004619705383,282.155928663984,0.56120053364699,0.0546185563949973,0.0713794985812085,234.431262538361,357.472257850182,295.951760194271
"ENSG00000121931","LRIF1","protein_coding","-","chr1",238.974022737167,547.167358935236,197.210467806113,439.914091434808,209.925241691216,383.706862173419,269.889349548072,322.834421023895,292.931131794,380.887107682392,0.736370036433664,0.00356222279874002,0.00545451468496209,241.786042715314,414.90196824995,328.344005482632
"ENSG00000121957","GPSM2","protein_coding","+","chr1",48.8045539392806,132.435411716809,52.3840305109987,98.1282850459497,79.8307257135609,103.563599693408,48.5515231991241,80.1054019282012,45.9499814578824,58.9579552432205,0.716192451899818,0.0178963043769284,0.0250425753774132,55.1041629641693,94.6381307255176,74.8711468448435
"ENSG00000122026","RPL21","protein_coding","+","chr13",82.4628670008534,632.553348068441,61.6282711894103,413.303031083364,59.133870898934,314.416108421714,105.670962256917,184.338936967306,104.823395200794,238.171422371422,2.01440258259817,1.71986884560769e-08,4.72963932542116e-08,82.7438733093818,356.55656938245,219.650221345916
"ENSG00000122033","MTIF3","protein_coding","-","chr13",77.4141200416174,20.9108544816014,104.768061021997,15.8003170836699,79.8307257135609,20.8617323123412,94.2470744453586,15.4420051909785,81.848404471853,16.8451300694916,-2.23643668071769,3.13745031946392e-14,1.69146497442747e-13,87.6216771388775,17.9720078276165,52.796842483247
"ENSG00000122224","LY9","protein_coding","+","chr1",109.389517450112,19.1682832748012,114.012301700409,11.6423389037567,127.137822432708,14.1561754976601,74.255270775131,3.86050129774464,71.7968460279413,8.42256503474578,-3.06966513594548,3.0026012421282e-15,1.80082661294388e-14,99.3183516772602,11.4499728017417,55.3841622395009
"ENSG00000122359","ANXA11","protein_coding","-","chr10",255.803179267953,94.0988451672061,186.425520347966,37.4218036192181,233.578790050789,61.8401350687258,242.757615995621,53.0818928439887,246.981150336118,72.9955636344634,-1.80582021017576,6.3311630172202e-10,2.10438250423322e-09,233.109251199689,63.8876480667204,148.498449633205
"ENSG00000122483","CCDC18","protein_coding","+","chr1",94.2432765724038,74.9305618924049,95.5238203435859,58.2116945187837,41.3937096292538,51.4092689125552,119.950822021365,18.8199438265051,137.849944373647,41.1769846143127,-0.905786162038984,0.0124643784400102,0.0177865737715794,97.7923145880512,48.9096907529123,73.3510026704818
"ENSG00000122515","ZMIZ2","protein_coding","+","chr7",275.998167104897,70.5741338754046,132.500783057232,71.5172246945057,102.005927300661,49.1740833076615,162.79040131471,36.674762328574,114.874953644706,53.3429118867233,-1.40409801482896,2.07486152880536e-05,4.02979836117146e-05,157.634046484441,56.2566232185738,106.945334851508
"ENSG00000122566","HNRNPA2B1","protein_coding","-","chr7",171.657396614021,1443.72024483389,123.256542378821,1086.06390059331,79.8307257135609,910.465603060035,99.9590183511379,949.200756582962,86.1562152335295,1062.17903493738,3.23728821470569,7.52543813678639e-28,1.96381912229117e-26,112.171979658214,1090.32590800152,601.248943829865
"ENSG00000122643","NT5C3A","protein_coding","-","chr7",50.4874695923592,52.2771362040034,35.4362559339109,69.8540334225404,39.9153628567804,66.3105062785132,108.526934209807,23.1630077864678,83.2843413924119,21.9922531462806,-0.388074774065215,0.295288299719672,0.344105557820596,63.5300727970538,46.7193873675611,55.1247300823075
"ENSG00000122692","SMU1","protein_coding","-","chr9",114.438264409348,250.930253779216,123.256542378821,238.667947527013,100.527580528188,189.245714547667,35.6996494111207,99.4079084169244,47.3859183784412,109.025425171987,0.967883627438429,0.00850977605407495,0.0123810680075005,84.2615910211835,177.455449888562,130.858520454873
"ENSG00000122705","CLTA","protein_coding","+","chr9",33.6583130615728,81.9008467196053,15.4070677973526,44.9061643430617,23.6535483595736,25.3321035221286,24.2757615995621,8.20356525770735,4.30781076167648,12.6338475521187,0.600366549981878,0.186184044751669,0.223767497195416,20.2605003159475,34.5953054789243,27.4279028974359
"ENSG00000122729","ACO1","protein_coding","+","chr9",57.2191322046738,95.8414163740062,58.5468576299398,88.1491374141582,38.4370160843071,80.4666817761733,39.9836073404552,27.0235090842124,41.6421706962059,33.222339859275,0.397279174217956,0.259329532620088,0.304225415359673,47.1657567911163,64.9406169015651,56.0531868463407
"ENSG00000122741","DCAF10","protein_coding","+","chr9",200.266962716358,496.632793938032,154.070677973526,322.659106761258,147.834677247335,383.706862173419,109.954920186252,134.152420096626,109.131205962471,148.798648947175,0.946426879462985,0.0075589913219956,0.0110964725989558,144.251688817188,297.189966383302,220.720827600245
"ENSG00000122965","RBM19","protein_coding","-","chr12",153.145324430156,263.128252226817,110.930888140938,161.329553380629,192.185080421535,137.836445635112,177.070261079159,86.8612791992543,73.2327829485001,94.9878167807441,0.0628842413378744,0.851041310275789,0.879239393092975,141.312867404058,148.828669444511,145.070768424285
"ENSG00000123080","CDKN2C","protein_coding","+","chr1",104.340770490876,67.9602770652044,138.663610176173,83.1595635982624,82.7874192585076,71.5259393565985,124.2347799507,38.6050129774464,133.542133611971,54.7466727258476,-0.833787717619621,0.00400386038321464,0.0060965049782902,116.713742697645,63.1994931446719,89.9566179211586
"ENSG00000123091","RNF11","protein_coding","+","chr1",38.7070600208087,50.5345649972033,24.6513084757641,47.4009512510096,38.4370160843071,64.8203825419174,12.8518737880034,42.465514275191,8.61562152335295,42.1128251737289,0.910226308561425,0.0119875038873245,0.0171359831209831,24.6525759784473,49.46684764781,37.0597118131287
"ENSG00000123144","TRIR","protein_coding","-","chr19",13.4633252246291,54.0197074108035,27.7327220352346,41.5797817991312,20.6968548146269,34.2728459417035,32.843677458231,35.7096370041379,30.1546753317353,38.3694629360641,0.633339949101319,0.0468492683969307,0.0617524209444766,24.9782509728914,40.790287018368,32.8842689956297
"ENSG00000123146","ADGRE5","protein_coding","+","chr19",67.3166261231456,137.663125337209,64.7096847488808,125.570941033376,38.4370160843071,90.897547932344,68.5433268693517,54.0470181684249,60.3093506634707,49.5995496490585,0.545475592627327,0.0990878528018021,0.124775412178039,59.8632008978312,91.5556364240825,75.7094186609568
"ENSG00000123219","CENPK","protein_coding","-","chr5",461.118888943547,632.553348068441,320.467010184933,464.030364878304,245.405564230576,350.924139968312,451.243568556565,165.518993140801,439.396697691,216.179169225142,-0.0603882480084472,0.853728240308279,0.881024557625666,383.526345921324,365.8412030562,374.683774488762
