"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Latent_c3-1","WT_Late_c3-1","WT_Latent_c3-2","WT_Late_c3-2","WT_Latent_c3-3","WT_Late_c3-3","WT_Latent_c4-1","WT_Late_c4-1","WT_Latent_c4-2","WT_Late_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Late_groupMean","baseMean"
"ENSG00000089775","ZBTB25","protein_coding","-","chr14",1.66965697274646,0,0,0,0,0,2.92437541426596,0.567221335619938,1.47079834258436,0,-0.742057818418099,0.145347662896648,NA,1.21296614591936,0.113444267123988,0.663205206521672
"ENSG00000089818","NECAP1","protein_coding","+","chr12",0,3.61773912416555,10.8823992040126,2.34149191316995,7.70846198667876,4.23488095992068,5.84875082853193,0,2.94159668516872,3.13265796431283,-0.663161850624704,0.219558399032265,0.42550632634638,5.4762417408784,2.6653539923138,4.0707978665961
"ENSG00000089876","DHX32","protein_coding","-","chr10",0,7.95902607316421,9.32777074629652,6.24397843511986,6.16676958934301,7.05813493320113,4.38656312139894,1.70166400685981,5.88319337033744,0.522109660718806,-0.100553193042453,0.838023130340558,0.923964249507733,5.15285936547518,4.69698262181276,4.92492099364397
"ENSG00000089902","RCOR1","protein_coding","+","chr14",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000089916","GPATCH2L","protein_coding","+","chr14",0,5.78838259866488,6.21851383086435,9.36596765267978,3.0833847946715,9.17557541316148,0,4.53777068495951,0,5.74320626790686,1.36591925884203,0.0328979397220573,0.115175105274472,1.86037972510717,6.9221805234745,4.39128012429084
"ENSG00000090006","LTBP4","protein_coding","+","chr19",0,0.72354782483311,3.10925691543217,0,6.16676958934301,1.41162698664023,1.46218770713298,1.13444267123988,0,0.522109660718806,-0.643923884231899,0.243924723202727,0.456115424034768,2.14764284238163,0.758345428686404,1.45299413553402
"ENSG00000090013","BLVRB","protein_coding","-","chr19",0,4.34128694899866,15.5462845771609,12.4879568702397,3.0833847946715,4.23488095992068,0,1.70166400685981,2.94159668516872,7.83164491078208,0.291170270479194,0.572123803837539,0.757166445182692,4.31425321140022,6.11948673936019,5.2168699753802
"ENSG00000090020","SLC9A1","protein_coding","-","chr1",0,5.78838259866488,6.21851383086435,10.9269622614597,9.25015438401451,3.52906746660057,1.46218770713298,6.80665602743926,1.47079834258436,4.69898694646925,0.518110697380644,0.313446694986194,0.53260899332304,3.68033085291924,6.35001106012674,5.01517095652299
"ENSG00000090054","SPTLC1","protein_coding","-","chr9",6.67862789098583,18.8122434456609,10.8823992040126,14.8294487834097,15.4169239733575,8.46976191984136,1.46218770713298,3.97054934933957,1.47079834258436,2.08843864287522,0.277074553274262,0.573131118797414,0.757655529448808,7.18218742361466,9.63408842822533,8.40813792592
"ENSG00000090060","PAPOLA","protein_coding","+","chr14",0,1.44709564966622,0,3.90248652194991,9.25015438401451,2.11744047996034,4.38656312139894,1.70166400685981,0,0,-0.259279346502303,0.610430038857319,0.783529625092208,2.72734350108269,1.83373733168726,2.28054041638497
"ENSG00000090061","CCNK","protein_coding","+","chr14",3.33931394549292,12.3003130221629,1.55462845771609,17.1709406965796,1.54169239733575,9.17557541316148,0,15.3149760617383,2.94159668516872,4.17687728575044,2.24069510537801,0.00114545876014372,0.00843474177924015,1.8754462971427,11.6277364958785,6.75159139651062
"ENSG00000090104","RGS1","protein_coding","+","chr1",0,7.2354782483311,0,3.90248652194991,4.62507719200726,9.88138890648159,1.46218770713298,2.26888534247975,1.47079834258436,2.08843864287522,1.08189785120511,0.084399776999813,0.224002159354224,1.51161264834492,5.07533553242351,3.29347409038422
"ENSG00000090238","YPEL3","protein_coding","-","chr16",0,5.78838259866488,4.66388537314826,10.9269622614597,4.62507719200726,7.05813493320113,5.84875082853193,4.53777068495951,0,5.74320626790686,0.803374571460909,0.136548276910365,0.310864298248827,3.02754267873749,6.81089134923843,4.91921701398796
"ENSG00000090263","MRPS33","protein_coding","-","chr7",0,7.2354782483311,1.55462845771609,2.34149191316995,0,3.52906746660057,0,2.26888534247975,0,0.522109660718806,1.68491918389352,0.0306675183715582,0.109408443920154,0.310925691543217,3.17940652626003,1.74516610890163
"ENSG00000090273","NUDC","protein_coding","+","chr1",6.67862789098583,4.34128694899866,3.10925691543217,5.46348113072987,6.16676958934301,4.23488095992068,13.1596893641968,0,0,1.04421932143761,-0.586988473980998,0.273224190228247,0.491927766594327,5.82286875199157,3.01677367221737,4.41982121210447
"ENSG00000090339","ICAM1","protein_coding","+","chr19",6.67862789098583,1.44709564966622,3.10925691543217,7.02447573950984,6.16676958934301,2.82325397328045,2.92437541426596,0.567221335619938,4.41239502775308,0.522109660718806,-0.592080153576938,0.264382857658194,0.480255099232316,4.65828496755601,2.47683127175905,3.56755811965753
"ENSG00000090372","STRN4","protein_coding","-","chr19",1.66965697274646,63.6722085853137,7.77314228858043,41.366357132669,9.25015438401451,21.8802182929235,1.46218770713298,32.8988374659564,1.47079834258436,19.3180574465958,2.83938661959221,8.33333689240691e-07,1.95394820293015e-05,4.32518793901175,35.8271357846917,20.0761618618517
"ENSG00000090432","MUL1","protein_coding","-","chr1",0,11.5767651973298,9.32777074629652,7.80497304389982,15.4169239733575,9.17557541316148,5.84875082853193,2.83610667809969,1.47079834258436,1.56632898215642,0.0137704409996433,0.979637294363901,0.992023672997,6.41284877815407,6.59194986292943,6.50239932054175
"ENSG00000090447","TFAP4","protein_coding","-","chr16",36.7324534004221,8.68257389799732,15.5462845771609,6.24397843511986,41.6256947280653,7.76394842652125,10.2353139499309,9.07554136991901,22.0619751387654,6.26531592862567,-1.56015311948729,0.00039785266266978,0.00362183113602835,25.2403443588689,7.60627161163662,16.4233079852528
"ENSG00000090470","PDCD7","protein_coding","-","chr15",0,2.89419129933244,4.66388537314826,3.90248652194991,0,0.705813493320113,0,1.70166400685981,1.47079834258436,3.13265796431283,0.456593971934158,0.397021504383496,0.613876200270187,1.22693674314652,2.46736265715502,1.84714970015077
"ENSG00000090487","SPG21","protein_coding","-","chr15",3.33931394549292,2.89419129933244,1.55462845771609,3.12198921755993,1.54169239733575,2.11744047996034,0,1.70166400685981,0,1.04421932143761,0.360100662279593,0.494584256687227,0.700300571455397,1.28712696010895,2.17590086503003,1.73151391256949
"ENSG00000090520","DNAJB11","protein_coding","+","chr3",20.0358836729575,36.1773912416555,43.5295968160504,41.366357132669,24.667078357372,38.8197421326062,23.3950033141277,22.1216320891776,17.6495801110123,16.185399482283,0.216021974625671,0.553795637204707,0.744183879665034,25.855428454304,30.9341044156783,28.3947664349911
"ENSG00000090565","RAB11FIP3","protein_coding","+","chr16",0,0,0,0,0,0,0,1.13444267123988,0,0,0.160207739446974,0.980577824707176,NA,0,0.226888534247975,0.113444267123988
"ENSG00000090581","GNPTG","protein_coding","+","chr16",0,0,1.55462845771609,0,0,0,1.46218770713298,0,0,0,-0.361164213381869,0.395879530796886,NA,0.603363232969814,0,0.301681616484907
"ENSG00000090621","PABPC4","protein_coding","-","chr1",1.66965697274646,13.023860846996,17.1009130348769,11.7074595658497,23.1253859600363,15.5278968530425,2.92437541426596,7.94109869867914,8.82479005550616,10.9643028750949,0.102800942880301,0.818524657764314,0.912059365412541,10.7290242874864,11.8329237679325,11.2809740277094
"ENSG00000090661","CERS4","protein_coding","+","chr19",0,10.1296695476635,3.10925691543217,16.3904433921896,4.62507719200726,19.0569643196431,0,4.53777068495951,1.47079834258436,5.74320626790686,2.13616448288317,0.002411916072505,0.0155444283587845,1.84102649000476,11.1716108424725,6.50631866623864
"ENSG00000090674","MCOLN1","protein_coding","+","chr19",0,0,0,0,0,0.705813493320113,0,1.13444267123988,0,0,0.198213738179512,0.898173125943925,NA,0,0.368051232911998,0.184025616455999
"ENSG00000090686","USP48","protein_coding","-","chr1",6.67862789098583,13.7474086718291,10.8823992040126,4.68298382633989,6.16676958934301,7.76394842652125,4.38656312139894,8.50832003429908,5.88319337033744,1.04421932143761,0.0460884200992448,0.923476040830295,0.964819434257143,6.79951063521557,7.14937605608538,6.97444334565048
"ENSG00000090857","PDPR","protein_coding","+","chr16",0,7.2354782483311,9.32777074629652,7.80497304389982,4.62507719200726,11.2930158931218,1.46218770713298,2.26888534247975,5.88319337033744,5.22109660718806,0.436281279079514,0.385445639582956,0.603438725883442,4.25964580315484,6.76468982700411,5.51216781507947
"ENSG00000090861","AARS1","protein_coding","-","chr16",0,5.06483477383177,1.55462845771609,1.56099460877996,7.70846198667876,1.41162698664023,0,2.26888534247975,2.94159668516872,5.22109660718806,0.186530993196379,0.718729492368039,0.853708352207862,2.44093742591271,3.10548766378395,2.77321254484833
"ENSG00000090863","GLG1","protein_coding","-","chr16",0,0,0,0.780497304389982,0,0,0,2.26888534247975,0,0,0.276926117336344,0.692523084015169,NA,0,0.609876529373947,0.304938264686973
"ENSG00000090889","KIF4A","protein_coding","+","chrX",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000090905","TNRC6A","protein_coding","+","chr16",5.00897091823938,5.06483477383177,17.1009130348769,8.5854703482898,23.1253859600363,5.64650794656091,4.38656312139894,3.40332801371963,17.6495801110123,3.65476762503164,-1.13390680420139,0.020682143064448,0.0821752038814858,13.4542826291128,5.27098174148675,9.36263218529976
"ENSG00000090924","PLEKHG2","protein_coding","+","chr19",6.67862789098583,0.72354782483311,4.66388537314826,0,9.25015438401451,0,36.5546926783245,2.26888534247975,17.6495801110123,2.61054830359403,-3.29595989876683,1.24689414346676e-05,0.000206214882938075,14.9593880874971,1.12059629418138,8.03999219083924
"ENSG00000090989","EXOC1","protein_coding","+","chr4",0,2.89419129933244,0,0,0,2.11744047996034,0,1.13444267123988,0,0,0.614966111877427,0.298683172555019,NA,0,1.22921489010653,0.614607445053266
"ENSG00000091039","OSBPL8","protein_coding","-","chr12",0,3.61773912416555,3.10925691543217,0,3.0833847946715,2.82325397328045,1.46218770713298,2.26888534247975,2.94159668516872,1.04421932143761,-0.0633315373035517,0.900262555150861,0.95520564053518,2.11928522048108,1.95081955227267,2.03505238637687
"ENSG00000091073","DTX2","protein_coding","+","chr7",6.67862789098583,10.8532173724966,12.4370276617287,14.0489514790197,18.500308768029,8.46976191984136,2.92437541426596,3.97054934933957,5.88319337033744,4.17687728575044,-0.128318333870798,0.774875742355114,0.886709631001324,9.28470662106939,8.30387148128954,8.79428905117947
"ENSG00000091127","PUS7","protein_coding","-","chr7",40.071767345915,33.2831999423231,97.9415928361134,29.6588975668193,103.293390621495,32.4674206927252,74.5715730637821,19.2855254110779,58.8319337033744,17.7517284644394,-1.40870841887115,6.35991482389277e-05,0.00080521266189534,74.9420515141361,26.489354415477,50.7157029648065
"ENSG00000091129","NRCAM","protein_coding","-","chr7",0,3.61773912416555,3.10925691543217,8.5854703482898,0,2.11744047996034,0,2.26888534247975,1.47079834258436,2.08843864287522,1.11804556872107,0.0908558222297939,0.235669687355885,0.916011051603307,3.73559478755413,2.32580291957872
"ENSG00000091140","DLD","protein_coding","+","chr7",6.67862789098583,8.68257389799732,29.5379406966056,22.6344218273095,21.5836935627005,11.2930158931218,11.6975016570639,4.53777068495951,7.3539917129218,3.13265796431283,-0.473285932681754,0.305218437295835,0.524589667583755,15.3703511040555,10.0560880535402,12.7132195787979
"ENSG00000091157","WDR7","protein_coding","+","chr18",1.66965697274646,10.1296695476635,9.32777074629652,4.68298382633989,7.70846198667876,9.88138890648159,5.84875082853193,1.70166400685981,2.94159668516872,2.61054830359403,0.0374779823973679,0.939679949174928,0.974685488608685,5.49924744388448,5.80125091818777,5.65024918103612
"ENSG00000091164","TXNL1","protein_coding","-","chr18",5.00897091823938,11.5767651973298,6.21851383086435,11.7074595658497,20.0420011653648,4.94069445324079,1.46218770713298,3.40332801371963,1.47079834258436,7.30953525006328,0.124431515277133,0.797015475220271,0.900016815936668,6.84049439283717,7.78755649604064,7.3140254444389
"ENSG00000091317","CMTM6","protein_coding","-","chr3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000091436","MAP3K20","protein_coding","+","chr2",0,0.72354782483311,0,1.56099460877996,1.54169239733575,1.41162698664023,0,0,0,0,0.208312674439768,0.702212553099604,NA,0.30833847946715,0.73923388405066,0.523786181758905
"ENSG00000091483","FH","protein_coding","-","chr1",0,2.17064347449933,3.10925691543217,3.90248652194991,4.62507719200726,0.705813493320113,1.46218770713298,2.83610667809969,8.82479005550616,1.56632898215642,-0.411117915226067,0.430922763794077,0.646248150709906,3.60426237401572,2.23627583000509,2.9202691020104
"ENSG00000091527","CDV3","protein_coding","+","chr3",1.66965697274646,0,9.32777074629652,2.34149191316995,6.16676958934301,0.705813493320113,1.46218770713298,0,0,0.522109660718806,-1.42984030000648,0.0426945080008032,0.139855906723219,3.72527700310379,0.713883013441773,2.21958000827278
"ENSG00000091542","ALKBH5","protein_coding","+","chr17",0,0,0,0,0,2.11744047996034,0,0,0,0,0.207536680923149,0.856149203189336,NA,0,0.423488095992068,0.211744047996034
"ENSG00000091592","NLRP1","protein_coding","-","chr17",0,26.047721693992,3.10925691543217,21.8539245229195,1.54169239733575,18.351150826323,0,14.1805333904985,1.47079834258436,13.5748511786889,3.59606421381848,4.79501248147169e-06,8.78633649561188e-05,1.22434953107046,18.8016363224844,10.0129929267774
"ENSG00000091651","ORC6","protein_coding","+","chr16",1.66965697274646,20.9828869201602,7.77314228858043,30.4393948712093,6.16676958934301,23.2918452795637,1.46218770713298,27.226624109757,5.88319337033744,10.9643028750949,2.06988138948429,9.62911442019248e-05,0.00113261266645432,4.59098998562806,22.581010811157,13.5860003983926
"ENSG00000091732","ZC3HC1","protein_coding","-","chr7",3.33931394549292,12.3003130221629,6.21851383086435,18.7319353053596,9.25015438401451,15.5278968530425,2.92437541426596,3.97054934933957,4.41239502775308,7.83164491078208,0.896336887481913,0.0717019481966485,0.200948343282338,5.22895052047816,11.6724678881373,8.45070920430774
"ENSG00000092010","PSME1","protein_coding","+","chr14",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000092020","PPP2R3C","protein_coding","-","chr14",0,5.06483477383177,3.10925691543217,3.90248652194991,3.0833847946715,7.05813493320113,1.46218770713298,6.80665602743926,0,7.30953525006328,1.44263582942683,0.0282375262593529,0.102587710079851,1.53096588344733,6.02832950129707,3.7796476923722
"ENSG00000092094","OSGEP","protein_coding","-","chr14",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000092098","RNF31","protein_coding","+","chr14",0,0,0,0.780497304389982,6.16676958934301,0,0,0.567221335619938,1.47079834258436,0.522109660718806,-0.609197734851904,0.229983060325229,NA,1.52751358638547,0.373965660145745,0.95073962326561
"ENSG00000092108","SCFD1","protein_coding","+","chr14",0,2.89419129933244,0,0,0,1.41162698664023,0,0,0,0,0.368827054005965,0.52834533269181,NA,0,0.861163657194533,0.430581828597267
"ENSG00000092140","G2E3","protein_coding","+","chr14",0,5.78838259866488,3.10925691543217,7.02447573950984,10.7918467813503,5.64650794656091,4.38656312139894,1.13444267123988,4.41239502775308,1.56632898215642,-0.082600278841232,0.866416536226625,0.938288828657457,4.54001236918689,4.23202758762638,4.38601997840664
"ENSG00000092148","HECTD1","protein_coding","-","chr14",0,11.5767651973298,13.9916561194448,7.02447573950984,13.8752315760218,2.82325397328045,2.92437541426596,6.23943469181932,2.94159668516872,1.04421932143761,-0.151348333958517,0.758953475117511,0.877098807801451,6.74657195898025,5.7416297846754,6.24410087182782
"ENSG00000092199","HNRNPC","protein_coding","-","chr14",0,23.1535303946595,12.4370276617287,26.5369083492594,10.7918467813503,15.5278968530425,0,19.2855254110779,5.88319337033744,12.5306318572513,1.45381096767218,0.00644279753579392,0.0340937348442012,5.82241356268328,19.4068985730581,12.6146560678707
"ENSG00000092203","TOX4","protein_coding","+","chr14",6.67862789098583,7.2354782483311,20.2101699503091,11.7074595658497,3.0833847946715,9.17557541316148,2.92437541426596,5.67221335619938,5.88319337033744,1.04421932143761,-0.112412010287223,0.812369326105601,0.908324479447957,7.75595028411397,6.96698918099586,7.36146973255492
"ENSG00000092208","GEMIN2","protein_coding","+","chr14",6.67862789098583,1.44709564966622,3.10925691543217,0.780497304389982,0,0,4.38656312139894,0.567221335619938,0,0,-1.17930300705051,0.0728502717904145,0.203001070102453,2.83488958556339,0.558962857935228,1.69692622174931
"ENSG00000092330","TINF2","protein_coding","-","chr14",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000092421","SEMA6A","protein_coding","-","chr5",0,24.6006260443257,4.66388537314826,14.0489514790197,1.54169239733575,16.9395238396827,2.92437541426596,6.23943469181932,5.88319337033744,3.65476762503164,1.70686240593712,0.00596746174442284,0.0320543084508259,3.00262931101748,13.0966607359758,8.04964502349665
"ENSG00000092439","TRPM7","protein_coding","-","chr15",6.67862789098583,2.89419129933244,12.4370276617287,3.12198921755993,12.333539178686,4.94069445324079,1.46218770713298,2.83610667809969,8.82479005550616,0,-1.22329657163498,0.0328440914807623,0.115099648021079,8.34723449880794,2.75859632964657,5.55291541422725
"ENSG00000092470","WDR76","protein_coding","+","chr15",8.34828486373229,5.78838259866488,4.66388537314826,6.24397843511986,4.62507719200726,16.9395238396827,2.92437541426596,11.3444267123988,2.94159668516872,4.69898694646925,0.711485185060192,0.151083095383941,0.332588111147847,4.7006439056645,9.00305970646709,6.8518518060658
"ENSG00000092531","SNAP23","protein_coding","+","chr15",3.33931394549292,13.023860846996,0,10.1464649570698,7.70846198667876,13.4104563730822,0,5.10499202057945,2.94159668516872,3.65476762503164,1.25746453149886,0.0349243143641187,0.120844909120116,2.79787452346808,9.0681083645518,5.93299144400994
"ENSG00000092607","TBX15","protein_coding","-","chr1",3.33931394549292,0,1.55462845771609,0.780497304389982,3.0833847946715,0,1.46218770713298,0,0,0,-1.52786928062817,0.033909549628167,NA,1.8879029810027,0.156099460877996,1.02200122094035
"ENSG00000092621","PHGDH","protein_coding","+","chr1",0,2.17064347449933,0,1.56099460877996,0,1.41162698664023,0,1.13444267123988,0,0,0.747270792924375,0.244397759057123,NA,0,1.25554154823188,0.62777077411594
"ENSG00000092820","EZR","protein_coding","-","chr6",0,1.44709564966622,3.10925691543217,5.46348113072987,1.54169239733575,9.17557541316148,0,0,1.47079834258436,4.17687728575044,0.880840961296763,0.146515659971336,0.325448309216479,1.22434953107046,4.0526058958616,2.63847771346603
"ENSG00000092847","AGO1","protein_coding","+","chr1",0,2.89419129933244,0,0,3.0833847946715,0.705813493320113,0,1.13444267123988,0,1.56632898215642,0.295455109374212,0.531806597598428,NA,0.616676958934301,1.26015528920977,0.938416124072035
"ENSG00000092853","CLSPN","protein_coding","-","chr1",1.66965697274646,42.6893216651535,3.10925691543217,33.5613840887692,7.70846198667876,43.760436585847,0,26.0921814385172,0,16.185399482283,3.47752689225193,1.09461250823398e-07,3.33435810200506e-06,2.49747517497148,32.457744652114,17.4776099135427
"ENSG00000092964","DPYSL2","protein_coding","+","chr8",0,0,1.55462845771609,0,3.0833847946715,0,0,1.70166400685981,1.47079834258436,0,-0.436643614152947,0.344969141192067,NA,1.22176231899439,0.340332801371963,0.781047560183177
"ENSG00000092978","GPATCH2","protein_coding","-","chr1",0,4.34128694899866,0,2.34149191316995,1.54169239733575,0,1.46218770713298,0,0,1.04421932143761,0.379260849202532,0.43223001370075,0.647637157526563,0.600776020893747,1.54539963672124,1.0730878288075
"ENSG00000093000","NUP50","protein_coding","+","chr22",1.66965697274646,9.40612172283043,9.32777074629652,23.4149191316995,7.70846198667876,19.0569643196431,11.6975016570639,6.23943469181932,2.94159668516872,8.35375457150089,0.756683534089234,0.117037368830369,0.280889685192886,6.66899760959086,13.2942388874986,9.98161824854475
"ENSG00000093009","CDC45","protein_coding","+","chr22",0,10.8532173724966,3.10925691543217,3.12198921755993,0,1.41162698664023,1.46218770713298,1.70166400685981,2.94159668516872,4.17687728575044,0.842594734293006,0.155935486551061,0.339806832202986,1.50260826154678,4.25307497386141,2.87784161770409
"ENSG00000093010","COMT","protein_coding","+","chr22",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000093144","ECHDC1","protein_coding","-","chr6",5.00897091823938,4.34128694899866,24.8740553234574,5.46348113072987,23.1253859600363,5.64650794656091,8.77312624279789,4.53777068495951,10.2955883980905,3.65476762503164,-1.39126941762301,0.00454200853053845,0.025654070369,14.4154253685243,4.72876286725612,9.5720941178902
"ENSG00000093167","LRRFIP2","protein_coding","-","chr3",0,7.2354782483311,4.66388537314826,15.6099460877996,12.333539178686,2.82325397328045,2.92437541426596,4.53777068495951,2.94159668516872,1.56632898215642,0.278495529091056,0.582917777293929,0.763098222534129,4.57267933025379,6.35455559530542,5.46361746277961
"ENSG00000093217","XYLB","protein_coding","+","chr3",1.66965697274646,2.89419129933244,0,0,0,0,1.46218770713298,0,0,0.522109660718806,0.0239222771265247,0.959279813329843,NA,0.626368935975888,0.683260192010249,0.654814563993069
"ENSG00000094631","HDAC6","protein_coding","+","chrX",1.66965697274646,0,0,0,0,0,0,0,0,0.522109660718806,-0.117430141169444,0.694659020452213,NA,0.333931394549292,0.104421932143761,0.219176663346526
"ENSG00000094804","CDC6","protein_coding","+","chr17",11.6875988092252,0,9.32777074629652,3.12198921755993,0,7.05813493320113,10.2353139499309,2.26888534247975,13.2371850832592,1.04421932143761,-1.26431941156127,0.035400362396237,0.122077301964382,8.89757371774237,2.69864576293569,5.79810974033903
"ENSG00000094841","UPRT","protein_coding","+","chrX",0,9.40612172283043,0,7.80497304389982,0,0.705813493320113,0,0,0,0.522109660718806,2.97890468811178,0.0191427816484684,0.0777934706900128,0,3.68780358415383,1.84390179207692
"ENSG00000094880","CDC23","protein_coding","-","chr5",3.33931394549292,6.51193042349799,12.4370276617287,7.02447573950984,9.25015438401451,14.8220833597224,1.46218770713298,5.10499202057945,2.94159668516872,1.56632898215642,0.161077570755095,0.741313338790268,0.867067862507523,5.88605607670756,7.00596210509321,6.44600909090039
"ENSG00000094914","AAAS","protein_coding","-","chr12",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000094916","CBX5","protein_coding","-","chr12",96.8401044192946,1.44709564966622,121.261019701855,1.56099460877996,127.960468978867,2.82325397328045,138.907832177633,2.26888534247975,60.3027320459588,0,-6.01668020263749,2.38406210901619e-27,1.21382819379053e-24,109.054431464722,1.62004591484128,55.3372386897815
"ENSG00000094975","SUCO","protein_coding","+","chr1",0,2.17064347449933,0,7.80497304389982,9.25015438401451,0.705813493320113,0,2.26888534247975,1.47079834258436,2.61054830359403,0.242786922616651,0.639389878421473,0.804655906318548,2.14419054531978,3.11217273155861,2.62818163843919
"ENSG00000095002","MSH2","protein_coding","+","chr2",0,0.72354782483311,1.55462845771609,0,4.62507719200726,2.11744047996034,0,0,0,1.56632898215642,-0.141750589507411,0.761859464623423,0.87886943904123,1.23594112994467,0.881463457389974,1.05870229366732
"ENSG00000095015","MAP3K1","protein_coding","+","chr5",0,9.40612172283043,0,3.90248652194991,4.62507719200726,6.35232143988102,2.92437541426596,7.94109869867914,0,4.17687728575044,1.47566876231432,0.0281203521654476,0.102318463621904,1.50989052125464,6.35578113381819,3.93283582753642
"ENSG00000095066","HOOK2","protein_coding","-","chr19",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000095139","ARCN1","protein_coding","+","chr11",1.66965697274646,2.89419129933244,0,4.68298382633989,0,1.41162698664023,0,0,0,2.61054830359403,1.01555498048901,0.0970831474875621,0.246114586875188,0.333931394549292,2.31987008318132,1.3269007388653
"ENSG00000095209","TMEM38B","protein_coding","+","chr9",3.33931394549292,8.68257389799732,9.32777074629652,2.34149191316995,7.70846198667876,5.64650794656091,0,0,0,0,-0.131871209586423,0.792569274565245,0.897447782224157,4.07510933569364,3.33411475154563,3.70461204361964
"ENSG00000095261","PSMD5","protein_coding","-","chr9",10.0179418364788,17.3651477959946,20.2101699503091,6.24397843511986,10.7918467813503,7.76394842652125,1.46218770713298,2.83610667809969,17.6495801110123,1.04421932143761,-0.55030058614033,0.268631044589596,0.485990377115391,12.0263452772567,7.05068013143461,9.53851270434565
"ENSG00000095321","CRAT","protein_coding","-","chr9",1.66965697274646,7.2354782483311,4.66388537314826,32.0003894799893,7.70846198667876,28.2325397328045,4.38656312139894,7.94109869867914,0,2.08843864287522,1.6161341682065,0.0107703049745342,0.0508078979870814,3.68571349079448,15.4995889605359,9.59265122566517
"ENSG00000095370","SH2D3C","protein_coding","-","chr9",28.3841685366898,18.8122434456609,13.9916561194448,8.5854703482898,27.7504631520435,11.9988293864419,20.4706278998617,0.567221335619938,11.7663867406749,1.04421932143761,-1.02641548804182,0.0506531522975847,0.15757723552047,20.4726604897429,8.20159676749003,14.3371286286165
"ENSG00000095380","NANS","protein_coding","+","chr9",100.179418364788,18.0886956208277,174.118387264202,24.1954164360894,160.336009322918,29.6441667194448,432.807561311363,44.2432641783552,317.692441998222,26.6275926966591,-2.95024821383556,7.97699131615735e-13,6.68941107077289e-11,237.026763652298,28.5598271302752,132.793295391287
"ENSG00000095485","CWF19L1","protein_coding","-","chr10",0,0.72354782483311,0,2.34149191316995,0,0,0,3.40332801371963,2.94159668516872,0,0.272321079812747,0.557633278020264,NA,0.588319337033744,1.29367355034454,0.940996443689141
"ENSG00000095564","BTAF1","protein_coding","+","chr10",0,1.44709564966622,1.55462845771609,1.56099460877996,0,0,2.92437541426596,1.13444267123988,2.94159668516872,0,-0.313796287507509,0.526520499420662,0.72396568670341,1.48412011143015,0.828506585937212,1.15631334868368
"ENSG00000095574","IKZF5","protein_coding","-","chr10",3.33931394549292,7.2354782483311,1.55462845771609,6.24397843511986,0,5.64650794656091,0,1.70166400685981,0,3.65476762503164,1.56428305621151,0.0337426092430465,0.117440097013884,0.978788480641801,4.89647925238066,2.93763386651123
"ENSG00000095585","BLNK","protein_coding","-","chr10",3.33931394549292,18.8122434456609,4.66388537314826,18.7319353053596,12.333539178686,14.8220833597224,8.77312624279789,6.23943469181932,5.88319337033744,5.74320626790686,0.670404009937809,0.151321309004308,0.332804162475381,6.99861162209251,12.8697806140938,9.93419611809315
"ENSG00000095637","SORBS1","protein_coding","-","chr10",1.66965697274646,1.44709564966622,6.21851383086435,9.36596765267978,3.0833847946715,4.94069445324079,5.84875082853193,0.567221335619938,8.82479005550616,1.56632898215642,-0.346145426927813,0.49467078805807,0.700300571455397,5.12901929646408,3.57746161467263,4.35324045556836
"ENSG00000095787","WAC","protein_coding","+","chr10",10.0179418364788,3.61773912416555,21.7647984080252,11.7074595658497,27.7504631520435,6.35232143988102,4.38656312139894,5.10499202057945,7.3539917129218,3.65476762503164,-1.00046289836605,0.0404866314460688,0.134414862108793,14.2547516461737,6.08745595510148,10.1711038006376
"ENSG00000095794","CREM","protein_coding","+","chr10",0,10.1296695476635,10.8823992040126,10.9269622614597,6.16676958934301,8.46976191984136,4.38656312139894,3.97054934933957,2.94159668516872,5.22109660718806,0.459504991068403,0.346932410325336,0.565759373323953,4.87546571998466,7.74360793709845,6.30953682854155
"ENSG00000096060","FKBP5","protein_coding","-","chr6",0,1.44709564966622,0,6.24397843511986,0,4.94069445324079,0,0,0,0,1.33485723125631,0.0717189373330902,0.200948343282338,0,2.52635370760537,1.26317685380269
"ENSG00000096063","SRPK1","protein_coding","-","chr6",3.33931394549292,1.44709564966622,1.55462845771609,3.90248652194991,16.9586163706933,2.11744047996034,2.92437541426596,1.13444267123988,1.47079834258436,2.08843864287522,-0.852434249853544,0.129576718519587,0.299585744277526,5.24954650615052,2.13798079313831,3.69376364964442
